#mpa_vJan21_CHOCOPhlAnSGB_202103
#/opt/software/miniconda3/envs/metaphlan4/bin/metaphlan -t marker_ab_table /datastore/shekas3/UCFMT1/results/Metaphlan4/PMCL734_S305.mp.bowtie2out --bowtie2db /dataone/common/ref_dbs/metaphlan4/ --nreads 17804709 --input_type bowtie2out --nproc 30 -o /datastore/shekas3/UCFMT1/results/StrainPhlan4/PMCL734_S305.marker_abund_norm.txt
#SampleID	Metaphlan_Analysis
SGB962__CPKGEJEM_01246	8.664681844501791e-08
SGB985__NOHLEEPO_01017	1.1764494611406534e-07
SGB985__KOINLAGL_01070	2.812391542932538e-07
SGB1507__LBDKABCP_00037	5.732838591227994e-08
SGB1830__LIJCOBJP_00117	7.637221256652751e-08
SGB1815__FDADPDIK_02328	9.8189367268746e-07
SGB1815__JIAOCIHN_00679	5.503596635934178e-07
SGB1815__IOFOGJLD_00093	8.97632915556032e-07
SGB1815__EEPDMBED_02174	1.0912805832022088e-06
SGB1815__PPMGIOIG_00221	9.192182681471791e-07
SGB1815__AKGCADPC_00222	9.155680639685496e-07
SGB1815__NDLELKED_03377	8.306899032092409e-07
SGB1815__OGDMMBMK_02128	8.200233400559567e-07
SGB1815__BNGCIBCO_02684	7.894869048751314e-07
SGB1815__GNANFJFI_00078	3.56138686721085e-07
SGB1815__LGMKGJPM_02065	5.90328593058093e-07
SGB1815__BEALFEGL_02435	4.4728545821234e-07
SGB1815__IOFGDJMH_01570	3.443572154548473e-07
SGB1815__NECNJEJC_00735	8.373962862560808e-07
SGB1815__IMHKPBDF_00351	6.488984672250334e-07
SGB1815__LAAEOCPP_00975	1.082090435889169e-06
SGB1815__BIEAKLDK_01484	6.024510205276998e-07
SGB1815__EDAAEGAI_01116	4.1407024168335963e-07
SGB1815__FKEGKNBK_02516	2.0049104248750149e-07
SGB1815__ACBBCFCD_01288	5.270316508323848e-07
SGB1815__PKDMNPFE_01000	5.70686475611095e-07
SGB1815__HPKKOKCH_00753	4.824314273196393e-07
SGB1815__INJOJJFK_03315	8.018336600842173e-07
SGB1815__MKMADBLJ_01032	3.896639941678959e-07
SGB1815__HAFOJKKH_00606	1.8303549769997328e-07
SGB1815__ACBBCFCD_03405	7.002977524583307e-07
SGB1815__MHFKDEGC_02732	4.587099094005273e-07
SGB1815__DBAOGNHH_00850	1.0858605923319529e-06
SGB1815__FCACHDKC_03616	1.0345089132598842e-06
SGB1815__HCOMAFFD_00985	1.57264439245393e-07
SGB1815__COMKELPC_01320	6.522965767443907e-07
SGB1815__KICLEEFA_02368	4.519540380895487e-07
SGB1815__DLJKHJEP_00457	9.126417085886384e-08
SGB1815__AOPNIMAJ_02248	5.634404961791784e-07
SGB1815__KOFPPKND_02513	9.923000365771504e-07
SGB1815__NFIJAGLD_00898	5.969722380530051e-07
SGB1815__GIOIPHAO_02826	8.343592808244255e-07
SGB1815__MFKJFFMN_00626	5.645760776779902e-07
SGB1815__IHGGDDEI_00569	8.671828449531729e-07
SGB1815__CFBDCHBM_03548	7.049369892978921e-07
SGB1815__OBAHMNGH_04176	1.0000448418202225e-06
SGB1815__FEMHLIHP_01812	9.496775846119725e-07
SGB1815__GKBGGHBE_00775	1.1825505663199325e-06
SGB1815__PHDMDMBM_00074	8.165908481051684e-07
SGB1815__NFLJMMKO_00001	1.0010056785270352e-06
SGB1815__HDLBEPGG_01361	1.0135111219907388e-06
SGB1815__PJCFMDPA_02757	6.18553282297195e-07
SGB1815__ONBLKLOL_03711	6.089517844095564e-07
SGB1815__PAPBEHFA_03257	7.984283935336903e-07
SGB1815__JBMCPGEG_03247	7.772363866114799e-07
SGB1815__MKOGGFCN_01584	4.878103464424235e-07
SGB1815__CEOGEDFB_02546	6.678143415633153e-07
SGB1815__HCBGPKJD_01653	4.4441677898420974e-07
SGB1815__GBBHIBHN_01568	6.782082088598093e-07
SGB1815__MKAMMCAN_02032	3.234746293410137e-07
SGB1815__HGEJFLFL_02341	8.845368219219146e-07
SGB1815__ENEJGBIK_04424	4.923793056103147e-07
SGB1815__NAIIBGOM_00474	5.567383282564501e-07
SGB1815__MAGIMJOH_01276	8.675497387087053e-07
SGB1815__CALEBIKH_00975	5.774752628849386e-07
SGB1815__AFKJMGCN_01396	4.7057978445626137e-07
SGB1815__CMGPCPCF_04098	8.855146926127525e-07
SGB1815__LDEHKALB_02091	6.36176172262945e-07
SGB1815__JABGGCNM_00017	6.798608219111203e-07
SGB1815__CALEBIKH_02021	6.412782201870068e-07
SGB1815__DFABFKCB_04186	4.324381043793392e-06
SGB1815__APJPDFBL_00757	3.464045220393617e-07
SGB1815__OHFJIHJN_02685	5.347139882357831e-07
SGB1815__HJJKHGPL_02977	7.305845389964344e-07
SGB1815__MOADAADE_03372	6.436329747524792e-07
SGB1815__NKOMOKMO_02027	7.72114265577124e-07
SGB1815__KOOIHIML_01123	1.8575966730388601e-07
SGB1815__FEGAOMOO_01850	9.104458436539112e-07
SGB1815__BGOJGIBF_02359	1.7654329458993495e-07
SGB1815__NFCNNPAJ_01585	7.398320444199995e-07
SGB1815__JIMMPBFK_03038	4.198151859507736e-06
SGB1829__EMOFJLCN_00453	4.746475388549786e-06
SGB1829__NCPJALPO_00445	5.307622216251497e-06
SGB1829__FEDOBAPB_01545	4.805485135717669e-06
SGB1829__PEECMJID_00385	4.301136101614112e-06
SGB1829__HGGHAEAK_01236	5.017776568056346e-06
SGB1829__IPKHMLEP_00507	4.990686615057288e-06
SGB1829__KMNGAJKJ_01110	4.702762387265522e-06
SGB1829__IJGOHJNL_01098	3.722535263204549e-06
SGB1829__AIPNDCNH_01014	4.29090907138428e-06
SGB1829__PJEKAPBF_02180	4.664438406069043e-06
SGB1829__JIODNCLM_00918	5.140502168775526e-06
SGB1829__JBLBNEBO_02569	5.790760873722441e-06
SGB1829__HBDKNMAJ_00624	5.5887965806705634e-06
SGB1829__CAGPMAGI_02120	5.7771829822662e-06
SGB1829__PLCEDJKF_01150	3.869459920914311e-06
SGB1829__KANMFCPO_00129	3.4262554633899257e-06
SGB1829__PFEHCHLH_02042	5.25856527625191e-06
SGB1829__NNBPGNMB_00254	3.865922034176497e-06
SGB1829__KIALJONH_00731	5.946226878916865e-06
SGB1829__BDMGCMDE_01243	3.7246341957391336e-06
SGB1829__BMLOCOAE_01263	4.028338377211041e-06
SGB1829__GEMBCIEK_01777	3.163404080859702e-06
SGB1829__EHGFLDPG_01138	5.4645010646791675e-06
SGB1829__KIALJONH_01880	6.8469061075012045e-06
SGB1829__KMHHNAIE_00592	5.428338056674386e-06
SGB1829__IEOEFMLO_01002	4.841704838206366e-06
SGB1829__KCLLJNBK_01375	2.8610074043946703e-06
SGB1829__PJEKAPBF_00991	3.6978482548482123e-06
SGB1829__OLNLMHDJ_01033	4.372603109248926e-06
SGB1829__NHHGKAEM_00376	4.489099622726429e-06
SGB1829__MKOGJDLO_01779	4.868194283528115e-06
SGB1829__IAINBNKI_02245	3.569105038160236e-06
SGB1829__OFKJPPLM_01558	5.509059706968162e-06
SGB1829__LEPJNPCC_01305	6.800181197628193e-06
SGB1829__ECALLBDM_01058	3.116326134159382e-06
SGB1829__BMLOCOAE_02914	3.835013116106558e-06
SGB1829__BOPBKCML_00625	4.223942433539058e-06
SGB1829__HNLGCLBO_02958	3.846885847782888e-06
SGB1829__NIICNPFK_03268	3.5164270983504283e-06
SGB1829__KMDPJOFL_03134	4.9825357470304215e-06
SGB1829__BKFLKCOH_00194	4.962864114249323e-06
SGB1829__PFEHCHLH_01350	4.149445128737029e-06
SGB1829__APCPGBLI_00949	3.951574507011801e-06
SGB1829__LLBAMLBI_00351	4.762958189880859e-06
SGB1829__FJGPPMAN_01554	5.884626288358537e-06
SGB1829__OHAIGNNK_01322	5.3116413625628695e-06
SGB1829__BMACLIDD_00280	5.090428955624961e-06
SGB1829__OAJMDCCI_01016	4.176796694180284e-06
SGB1829__BMLELBJG_02450	4.879016770787258e-06
SGB1829__JLGAAIMC_00219	6.330123619712579e-06
SGB1829__PCGCAECE_03060	5.387798798355039e-06
SGB1829__FDMOPGCG_00452	5.2303972642507e-06
SGB1829__ANEHADME_00925	7.097126807998004e-06
SGB1829__NCBHEOHN_00615	3.418839304603101e-06
SGB1829__NKCHPNMF_01430	3.9016589065535564e-06
SGB1829__BMLOCOAE_02128	3.943807837971993e-06
SGB1829__NBMBOOJD_02975	3.943807837971993e-06
SGB1829__HNHFKBIJ_01151	3.289244584335395e-06
SGB1829__FGKGGBFP_01634	3.9936853281114735e-06
SGB1829__LOIIJBNG_02395	3.2040471241163434e-06
SGB1829__DDFKDJKM_00749	5.441783601314994e-06
SGB1829__JPNCNEEO_01543	8.728804821968056e-06
SGB1829__AGAEBHPM_02426	5.777495798006781e-06
SGB1829__CIBOLCJL_00409	7.730509879347037e-06
SGB1829__AIPNDCNH_00670	4.44974256612356e-06
SGB1829__MBEOIPMA_02680	5.651592047869109e-06
SGB1829__EKGDJAHN_01190	7.485184765047355e-06
SGB1829__LLBAMLBI_00005	6.60832723067672e-06
SGB1829__NBCABPLB_01160	5.970263533312342e-06
SGB1829__BPPIAGFG_02172	5.940153051415892e-06
SGB1829__FMFDMMFM_02412	4.324940167533045e-06
SGB1829__MIDILOCF_00010	4.1929331751443995e-06
SGB1829__ICDPJIAP_00597	4.6766019573541805e-06
SGB1829__LAMNHEFK_02191	2.4130334447923987e-06
SGB1829__GDPGKIJJ_01507	4.799764063298549e-06
SGB1829__MKCANBOE_02023	5.229124919566581e-06
SGB1829__HNHFKBIJ_00288	3.945486214665353e-06
SGB1829__PLIIDNOG_00831	5.205991242757406e-06
SGB1829__KILKAOMF_00830	5.3170588884150794e-06
SGB1829__FHMPGMMI_03426	4.71419256777735e-06
SGB1829__NPIDGHJD_00143	3.6385904941485855e-06
SGB1829__DNNHHIKI_00115	4.198151859507736e-06
SGB1829__LEPJNPCC_00028	5.352213548693099e-06
SGB1829__LEPJNPCC_01121	4.555393704445299e-06
SGB1829__HFLMOJEE_01242	4.540465493848166e-06
SGB1829__LIFHLLIK_02436	3.728551299793689e-06
SGB1829__BGLIBLGO_01806	4.748881535599048e-06
SGB1829__BLLPFLKD_02338	4.530759297708761e-06
SGB1829__GOOACGCO_01185	3.2327326316332608e-06
SGB1829__MOLNNBHL_00450	2.1038662385107304e-06
SGB1829__IBHBPBFN_00499	4.18505878546044e-06
SGB1829__PHFKHEFD_00363	4.940037330268943e-06
SGB1829__LNMIAADH_01839	4.774262317668524e-06
SGB1829__GKKADPBH_00227	3.840218642784262e-06
SGB1829__BDHGKFJD_02678	3.99642637194954e-06
SGB1829__GBAAMPIB_00577	5.1627168383788635e-06
SGB1829__FPHNHKBJ_01032	3.677943198234135e-06
SGB1829__MKOGJDLO_00221	4.7342015603719475e-06
SGB1829__FMMFEGKA_01312	4.550482250222956e-06
SGB1829__KONBDKHL_01664	6.891325273399853e-06
