#mpa_vJan21_CHOCOPhlAnSGB_202103
#/opt/software/miniconda3/envs/metaphlan4/bin/metaphlan -t marker_ab_table /datastore/shekas3/UCFMT1/results/Metaphlan4/PMCL726.mp.bowtie2out --bowtie2db /dataone/common/ref_dbs/metaphlan4/ --nreads 6633873 --input_type bowtie2out --nproc 30 -o /datastore/shekas3/UCFMT1/results/StrainPhlan4/PMCL726.marker_abund_norm.txt
#SampleID	Metaphlan_Analysis
SGB1626__JKGFEDKB_01669	1.240835915693312e-05
SGB1626__PGIJIHBI_01431	6.106641330719106e-06
SGB1626__ONGJBKPP_00527	1.0116813671573242e-05
SGB1626__DBAJNPIO_00565	1.3119500436889815e-05
SGB1626__GLECPMAG_02882	2.043104856647924e-05
SGB1626__OFGLAOEI_01287	4.794891597909543e-05
SGB1626__MFDAEPID_01853	1.5877213696743715e-05
SGB1626__GDNKOILC_00168	1.738286327888688e-05
SGB1626__GINGDKPC_01191	3.1007331638058e-05
SGB1626__POGPBFIC_02214	2.4568812675062074e-05
SGB1626__BCGFICII_01604	4.956304411165653e-05
SGB1626__KGGLIJOH_01222	4.1785283890267475e-05
SGB1626__CPEHNFAP_01350	2.268440642763091e-05
SGB1626__HEAGBICA_01055	1.0470510920056025e-05
SGB1626__HHJLPEFD_02401	9.447252991204074e-06
SGB1626__MBMOIDHN_00131	2.8977036541240598e-05
SGB1626__CJMGHFPE_00617	1.9541775819108603e-05
SGB1626__MBGADBGD_00436	2.060819611265685e-05
SGB1626__HIHEJOOO_01861	1.8849036134431627e-05
SGB1626__HGHAPBPI_01724	1.9145989363124914e-05
SGB1626__EHNBEAPO_01181	2.666034108554209e-05
SGB1626__IBAHGNKN_00277	1.279613228712097e-05
SGB1626__CDHPEKNH_00374	2.1638156291015484e-05
SGB1626__PNAIKOMK_00935	3.118353333939965e-05
SGB1626__MAFANADB_02148	1.479964765627845e-05
SGB1626__BHKLIBGK_00478	2.6254855448256038e-05
SGB1626__IJNPLPOI_01243	2.9118926455992416e-05
SGB1626__ACFGDLPC_00855	2.715907829407235e-05
SGB1626__GLAACOHN_01324	1.764010938660547e-05
SGB1626__PKCGCMDK_01618	1.8082320475987657e-05
SGB1626__OGBOEHDC_00389	2.1942235071554183e-05
SGB1626__BNGJGNIB_00203	6.676391226215565e-05
SGB1626__AOONLKPD_01483	2.1652769635757206e-05
SGB1626__HFMHLNHI_00656	1.903215445352484e-05
SGB1626__KHFKPLJE_00492	2.8851354624986527e-05
SGB1626__BAPDJJBF_00809	2.73215031379905e-05
SGB1626__NLHONMMJ_02258	3.326485592800528e-05
SGB1626__BNMKBMFA_00728	4.5356927817583916e-05
SGB1626__OPKBAEDP_02466	2.010406721624391e-05
SGB1626__NCCBFFMM_00837	3.531396395098675e-05
SGB1626__NGKNCIAN_00627	1.5258009201879171e-05
SGB1626__GCLBJKJI_01329	2.2097586404383532e-05
SGB1626__OGHMBJMD_01598	2.550632697231781e-05
