#mpa_vJan21_CHOCOPhlAnSGB_202103
#/opt/software/miniconda3/envs/metaphlan4/bin/metaphlan -t marker_ab_table /datastore/shekas3/UCFMT1/results/Metaphlan4/PMCL813.mp.bowtie2out --bowtie2db /dataone/common/ref_dbs/metaphlan4/ --nreads 11812292 --input_type bowtie2out --nproc 30 -o /datastore/shekas3/UCFMT1/results/StrainPhlan4/PMCL813.marker_abund_norm.txt
#SampleID	Metaphlan_Analysis
SGB749__NPENBEPL_00816	1.2588937657978774e-07
SGB749__NHONFEIK_00611	1.4723672977826513e-07
SGB749__JEEAKBAE_00493	2.573366867600959e-07
SGB749__ONEIELDK_00157	4.330844017172921e-07
SGB746__NGEMPDIA_00582	3.888377331974901e-07
SGB746__LBOEJMMC_01377	2.63406482539077e-07
SGB746__AEBAJBLL_00983	2.692336184012888e-07
SGB746__CBCDNJFD_01080	5.373054635171763e-07
SGB746__LLHGHDON_00881	3.382309377638513e-07
SGB746__BCGPICKK_00312	3.389388327213821e-07
SGB746__CBCDNJFD_00807	3.1471921681431775e-07
SGB746__BCGPICKK_01375	4.658608089899322e-07
SGB746__OJLLILAC_00839	5.746145748581384e-07
SGB746__KKAEFMGP_00458	3.5066266845967973e-07
SGB746__NELDMHEE_01141	1.0090584546768665e-07
SGB746__NELDMHEE_00404	4.0653071713662613e-07
SGB746__CFNBJNPK_00470	2.1735607558222928e-07
SGB746__EPJJGDEO_01008	3.481577887293005e-07
SGB746__EOOLBAPC_00749	3.735025249639081e-07
SGB746__IGENEHDE_00452	3.2941925001036337e-07
SGB746__EEKFMBOF_00730	5.920359315534761e-07
SGB746__JHNJNBDB_01107	3.0983094040190817e-07
SGB746__MFEIHADB_01146	3.0983094040190817e-07
SGB746__IAOHBGFO_01258	4.778630839858484e-07
SGB746__JDCCBIME_00590	8.243577811811967e-07
SGB746__JDCCBIME_00545	7.114441748715077e-07
SGB746__DBMHFELA_00559	1.112754081591105e-06
SGB746__FBNKIDAC_01023	7.046812765031774e-07
SGB746__IAOHBGFO_01284	4.286720751100692e-07
SGB746__GLGDCLEM_00590	4.386676432159989e-07
SGB746__MNPEJFEI_00228	1.1693812873701239e-07
SGB746__DHHCPCNF_01159	3.567273880503622e-07
SGB746__BCGPICKK_01808	2.8034544307911693e-07
SGB746__NELDMHEE_00665	7.298672679297649e-07
SGB746__EKBJMHKD_00395	8.990951115690796e-07
SGB746__MFEIHADB_01300	9.389845812787983e-07
SGB746__CMMCCPKH_00812	3.705317057761258e-07
SGB746__MFEIHADB_00975	3.0416333765491055e-07
SGB746__MABLFMMN_01215	3.8819625274782226e-07
SGB746__BKEDPBDM_00019	3.5260005373112845e-07
