#mpa_vJan21_CHOCOPhlAnSGB_202103
#/opt/software/miniconda3/envs/metaphlan4/bin/metaphlan -t marker_ab_table /datastore/shekas3/UCFMT1/results/Metaphlan4/DonorB_P8.mp.bowtie2out --bowtie2db /dataone/common/ref_dbs/metaphlan4/ --nreads 23648876 --input_type bowtie2out --nproc 30 -o /datastore/shekas3/UCFMT1/results/StrainPhlan4/DonorB_P8.marker_abund_norm.txt
#SampleID	Metaphlan_Analysis
SGB746__NGEMPDIA_00582	8.684265131280932e-08
SGB746__LBOEJMMC_01377	2.6508262022520934e-08
SGB746__CBCDNJFD_01080	6.772830303856439e-08
SGB746__OJLLILAC_00839	7.272392195273496e-08
SGB746__EOOLBAPC_00749	3.16424061837124e-08
SGB746__JHNJNBDB_01107	7.90860521455771e-08
SGB746__JDCCBIME_00590	4.2144153802543127e-08
SGB746__MABLFMMN_01215	1.6305288128392932e-08
SGB746__DBMHFELA_00573	1.932292413952679e-08
SGB746__EOOLBAPC_00524	2.127723973293629e-08
SGB746__DPHGFAHH_00419	4.5144071607239816e-08
SGB746__MFEIHADB_01417	4.633119531099107e-08
SGB746__JNADMENF_01080	5.4374033423953955e-08
SGB746__JDCCBIME_01467	5.7013283917470874e-08
SGB746__JHNJNBDB_00022	6.51872357606492e-08
SGB746__OEEGGOBI_00880	6.97001388010202e-08
SGB746__IAOHBGFO_01127	7.975731628518689e-08
SGB746__MKILLNGE_01166	9.289908205716096e-08
SGB746__JNADMENF_01537	9.509268663364657e-08
SGB746__EKBJMHKD_01316	5.1545490554070535e-08
SGB746__CFNBJNPK_00293	5.1545490554070535e-08
SGB746__LLHGHDON_01315	5.6055340722574694e-08
SGB746__LBOEJMMC_01242	5.6055340722574694e-08
SGB746__MKILLNGE_00103	2.404796989620588e-07
SGB746__AJHODGCB_01514	6.116344801199035e-08
SGB746__LLHGHDON_00040	7.641702405626923e-08
SGB746__JFGICOBG_00713	7.988167118461623e-08
SGB746__IFGFMGLM_01408	8.173453931459307e-08
SGB746__EEKFMBOF_01176	9.185482973072706e-08
SGB746__BHFELBJA_00672	9.306783690946567e-08
SGB746__KDELEGKB_00312	2.0071378524758026e-07
SGB746__BCGPICKK_00584	3.394570768968808e-08
SGB746__EEKFMBOF_00502	4.300894809098033e-08
SGB746__BFDNDFEG_00478	2.2251334255482073e-08
SGB746__KDELEGKB_00528	9.043296345086731e-08
SGB746__AJHODGCB_01454	4.941750634356475e-08
SGB746__IPOCPCHC_01287	5.364966688130367e-08
SGB746__JNADMENF_01544	5.458460194958974e-08
SGB746__MDGCIJON_00443	5.867461466002837e-08
SGB746__MPHHJNID_00326	5.954212443142036e-08
SGB746__NGEMPDIA_00089	6.91869456879615e-08
SGB746__JDCCBIME_01338	4.569658956949056e-08
SGB746__MDGCIJON_00506	9.541454400488922e-08
SGB746__NCINOOOC_00969	9.773003139695855e-08
SGB746__KDELEGKB_00179	5.043876950649433e-08
SGB746__GGDNAJOD_00721	1.0741181091034282e-07
SGB746__EPJJGDEO_00753	1.1579474920095777e-07
SGB746__BNOEACBI_00541	1.2127439426853483e-07
SGB713__IGDDEBKK_01183	2.0839743550997127e-07
SGB713__FMOEFODF_00213	6.232636456415316e-08
SGB713__CKAEEGNM_01490	2.080612200635546e-08
SGB713__EGFEGELK_00241	5.90432897640195e-08
SGB713__EAHPFCLB_00266	3.22949020138513e-08
SGB713__ALDAANIP_00805	2.341102662949514e-07
SGB713__OPFNNNBJ_00444	4.010559616578373e-08
SGB713__KHKLFJCD_00054	8.556753611001118e-08
SGB713__JPHNAOFK_00318	1.9961216521036613e-07
SGB713__NHNFFFHB_00548	1.6050614735278062e-07
SGB713__ONKBJBOC_00306	5.4748942029705946e-08
SGB713__JDFIEMGO_01454	2.382945186381273e-07
SGB713__HJPNIHKH_01044	3.513897838468236e-07
SGB713__DLHEJEEG_01328	1.7904252890228465e-07
SGB713__IDLLIMIM_00850	1.575756139871281e-07
SGB713__JMLADIMD_00911	3.4610539509254273e-07
SGB713__BIOCBFAN_00133	5.128614336397941e-07
SGB713__INBDFEFD_00575	1.9190124616948297e-07
SGB713__ONHHFBCJ_00256	8.623507088007702e-08
SGB713__IDHJINOH_00817	8.113462010758098e-08
SGB713__KCIPOGOB_01394	4.9726985272898456e-08
SGB713__EIEPIGDN_00125	6.797326652666887e-08
SGB713__KAOBFNLN_01371	3.5553312473369406e-08
SGB713__HPCOAPIO_00249	7.400955387717593e-08
SGB713__CEMHNKNE_00478	1.6159496807373427e-07
SGB713__IKIKMPDL_00407	5.10461994052677e-07
SGB713__LOLNOPPK_00762	4.1437911955941835e-08
SGB713__MEFGKJBD_00828	2.484818164487332e-07
SGB713__JCKGCCEL_01189	5.902061732373296e-08
SGB713__ALPIAMDP_01457	1.1178608698850504e-07
SGB713__PEGLPHFG_00444	7.986651441109235e-08
SGB713__DPMNANBL_00728	5.4269357213744945e-08
SGB713__FBGBHIGI_01021	1.1311151821939167e-07
SGB713__OCLGMCDA_00481	8.819549058744418e-08
SGB713__MMMEOPFH_00425	6.162470059882247e-08
SGB713__JPHNAOFK_00263	9.243705089823371e-08
SGB713__NJKLPPMJ_01560	1.0327349228174914e-07
SGB713__PEGLPHFG_00627	3.45087782859256e-08
SGB713__BCCJFEDI_01412	1.0429234590717166e-07
SGB713__CKAEEGNM_00347	3.573358035580087e-08
SGB713__LKKKEDLN_01748	2.5077081089082576e-07
SGB713__BEGEEOBG_00192	3.5915685598279346e-08
SGB713__DMMBLFPM_00050	2.2287697079673244e-07
SGB713__MDGHPDED_01341	3.71461617994554e-08
SGB713__KAOBFNLN_00154	7.488437329041374e-08
SGB713__ACJPAFEL_01440	3.764217174090371e-08
SGB713__EJCLHBNI_00668	1.9179631749331203e-07
SGB713__JHFPNOEB_00323	7.86447850083641e-08
SGB713__CEMHNKNE_00739	7.998361042081686e-08
SGB713__JCKGCCEL_01706	4.0220036520672374e-08
SGB713__KBEGAJPC_00105	8.280283195292064e-08
SGB713__CNGDMANF_00139	1.6609352890987378e-07
SGB713__NELMMOAJ_01082	1.2681162634459175e-07
SGB713__INMFMJMJ_00756	4.2397690772496034e-08
SGB713__AKAGHJOC_00178	1.2796289020494607e-07
SGB713__COJOLONA_01268	1.2874208325969465e-07
SGB713__HBBCLMMH_00231	8.852323896451584e-08
SGB713__CCNDOMBC_00162	9.139317913898112e-08
SGB713__INMFMJMJ_01525	4.584522064317258e-08
SGB713__JBCMJBIJ_01295	9.198964347201551e-08
SGB713__CGFGLCOB_00545	4.738649668740978e-08
SGB713__GBNKEJGB_01432	4.920619255140577e-08
SGB713__AGACPMMK_00477	4.9726985272898456e-08
SGB713__ABHDAFMH_00496	1.0123982172790953e-07
SGB713__HFDKPIKP_00384	5.1545490554070535e-08
SGB713__EEBPLDKK_00522	1.0087753901298866e-07
SGB713__CDMNFCLM_01038	2.0846906301257336e-07
SGB713__COJOLONA_01713	2.1159864442999682e-07
SGB713__JPMKPAFP_01291	1.0949788405941189e-07
SGB713__BKDEAJBD_00362	1.0992486000727623e-07
SGB713__MACLHLPI_00380	2.224520074713459e-07
SGB713__DGJJLLPL_00568	1.1255831883363684e-07
SGB713__BBGPEBBL_00140	5.8376955710510244e-08
SGB713__HJHFALGE_01522	2.9805701499197784e-07
SGB713__HBDHECKN_00865	3.031859856713371e-07
SGB713__OGOKPBHI_00072	1.223268960239807e-07
