#mpa_vJan21_CHOCOPhlAnSGB_202103
#/opt/software/miniconda3/envs/metaphlan4/bin/metaphlan -t marker_ab_table /datastore/shekas3/UCFMT1/results/Metaphlan4/PMCL820_S309.mp.bowtie2out --bowtie2db /dataone/common/ref_dbs/metaphlan4/ --nreads 63314146 --input_type bowtie2out --nproc 30 -o /datastore/shekas3/UCFMT1/results/StrainPhlan4/PMCL820_S309.marker_abund_norm.txt
#SampleID	Metaphlan_Analysis
SGB747__JHJBHJNM_00841	1.3351594742833618e-06
SGB747__JHJBHJNM_00610	1.1471591143233245e-06
SGB747__HCNENIDN_01588	1.8351989204483904e-06
SGB747__HCNENIDN_01589	1.5518256122616807e-06
SGB747__PLBHGPFJ_01222	1.4217420810747032e-06
SGB747__PLBHGPFJ_00397	1.8938101751224574e-06
SGB747__PLBHGPFJ_00324	1.147455323589166e-06
SGB747__HCNENIDN_01098	1.7955865145914026e-06
SGB747__HCNENIDN_00090	1.3305058980920335e-06
SGB747__HCNENIDN_01018	1.0559133983548732e-06
SGB747__JHJBHJNM_00444	1.555003954128661e-06
SGB747__HCNENIDN_00037	1.3459444532093778e-06
SGB747__HCNENIDN_01324	1.3688479552742664e-06
SGB747__HCNENIDN_01591	1.3540218642126074e-06
SGB747__PLBHGPFJ_01361	1.5695352973861416e-06
SGB747__HCNENIDN_00468	1.7341960372579672e-06
SGB747__PLBHGPFJ_00522	1.222742358887273e-06
SGB747__JHJBHJNM_00757	1.6157759731758934e-06
SGB747__JHJBHJNM_00873	1.896587866498937e-06
SGB747__JHJBHJNM_01107	1.7655380059157855e-06
SGB747__JHJBHJNM_00271	1.2149544109129453e-06
SGB747__HCNENIDN_01649	1.565434770913843e-06
SGB747__JHJBHJNM_00720	1.834829815264481e-06
SGB747__HCNENIDN_00366	1.3473908008331671e-06
SGB747__PLBHGPFJ_00733	1.4671033624056386e-06
SGB747__PLBHGPFJ_01244	2.1802886874365255e-06
SGB747__HCNENIDN_00188	1.6478926125973738e-06
SGB747__HCNENIDN_00200	1.2755384405364124e-06
SGB747__JHJBHJNM_00139	1.3895637495236598e-06
SGB747__JHJBHJNM_00406	1.281103194960845e-06
SGB747__PLBHGPFJ_00303	1.5219277227496072e-06
SGB747__PLBHGPFJ_01258	1.6192603096696401e-06
SGB747__HCNENIDN_01320	1.5385335330334006e-06
SGB747__JHJBHJNM_00679	1.7819353723170872e-06
SGB747__JHJBHJNM_00259	1.5325643075787136e-06
SGB747__PLBHGPFJ_00368	1.577639728389852e-06
SGB747__PLBHGPFJ_00301	1.4719792578042973e-06
SGB747__PLBHGPFJ_00521	1.266448983109137e-06
SGB747__JHJBHJNM_00051	1.4136149274216434e-06
SGB747__HCNENIDN_00117	1.6818142838666633e-06
SGB747__JHJBHJNM_00112	1.5619855832912925e-06
SGB747__JHJBHJNM_00582	1.362223652072322e-06
SGB747__HCNENIDN_01204	1.3277280247754557e-06
SGB747__JHJBHJNM_00064	1.1215529911846077e-06
SGB747__HCNENIDN_00568	2.246946362984964e-06
SGB747__HCNENIDN_00434	1.8654100014851018e-06
SGB747__HCNENIDN_00411	2.2468276742339023e-06
SGB747__JHJBHJNM_00954	1.3429653971804841e-06
SGB747__HCNENIDN_00412	2.0609939180859785e-06
SGB747__PLBHGPFJ_00746	1.3137524878998642e-06
SGB747__JHJBHJNM_00357	1.3063073942775075e-06
SGB747__HCNENIDN_00346	1.1501290260870562e-06
SGB747__PLBHGPFJ_00252	1.4503074959917941e-06
SGB747__JHJBHJNM_01061	1.4757436314264816e-06
SGB747__HCNENIDN_00345	1.9391400941922847e-06
SGB747__JHJBHJNM_00014	1.4495859705290218e-06
SGB747__JHJBHJNM_01010	1.7888178998164296e-06
SGB747__HCNENIDN_00251	2.0686905462733617e-06
SGB747__HCNENIDN_01274	1.6851605006868792e-06
SGB747__PLBHGPFJ_00536	1.5698346281208333e-06
SGB747__HCNENIDN_01043	1.5409228304134073e-06
SGB747__PLBHGPFJ_01196	1.4125125945456232e-06
SGB747__PLBHGPFJ_00566	1.9918030978494824e-06
SGB747__JHJBHJNM_00059	1.7113393035992152e-06
SGB747__PLBHGPFJ_00592	1.1412493425515955e-06
SGB747__HCNENIDN_01658	1.5465412686354523e-06
SGB747__HCNENIDN_00823	1.8135606360833021e-06
SGB747__JHJBHJNM_00733	1.4648980676043873e-06
SGB747__HCNENIDN_01266	1.241389622695314e-06
SGB747__JHJBHJNM_00269	9.034970815964474e-07
SGB747__JHJBHJNM_00005	1.583908464033278e-06
SGB747__HCNENIDN_01090	1.7511991033806618e-06
SGB747__PLBHGPFJ_00708	1.6910567169487026e-06
SGB747__HCNENIDN_01272	1.4461317483690656e-06
SGB747__JHJBHJNM_00886	1.5322137776597614e-06
SGB747__JHJBHJNM_01069	1.2843859037367447e-06
SGB747__HCNENIDN_00441	1.635110928751887e-06
SGB747__PLBHGPFJ_00847	8.852361594966392e-07
SGB747__PLBHGPFJ_00040	1.5142197465074093e-06
SGB747__PLBHGPFJ_01184	1.30167869096462e-06
SGB747__JHJBHJNM_00707	1.1556934554149804e-06
SGB747__HCNENIDN_00936	1.9166335488055742e-06
SGB747__HCNENIDN_01645	1.7746606933384949e-06
SGB747__HCNENIDN_00619	1.865864216552154e-06
SGB747__HCNENIDN_00419	1.5365672216852884e-06
SGB747__JHJBHJNM_00120	1.396790941064646e-06
SGB747__PLBHGPFJ_01394	1.9320470633447014e-06
SGB747__JHJBHJNM_00054	1.416057299399786e-06
SGB747__JHJBHJNM_00950	1.415147317661651e-06
SGB747__JHJBHJNM_00035	1.2587175994664766e-06
SGB747__PLBHGPFJ_00807	1.617141400395273e-06
SGB747__PLBHGPFJ_00574	1.2402137055662996e-06
SGB747__HCNENIDN_01751	1.945433263633411e-06
SGB747__HCNENIDN_01021	1.5427174225230674e-06
SGB747__HCNENIDN_00024	1.1754037504937658e-06
SGB747__HCNENIDN_00941	1.6114315068992253e-06
SGB747__HCNENIDN_01617	1.245311038469116e-06
SGB747__JHJBHJNM_00109	1.4212569293431796e-06
SGB747__PLBHGPFJ_00615	1.5220600739394653e-06
SGB747__JHJBHJNM_00285	1.4164902770668892e-06
SGB747__JHJBHJNM_01114	1.0806097666585617e-06
SGB747__JHJBHJNM_00172	1.4427664260443243e-06
