#mpa_vJan21_CHOCOPhlAnSGB_202103
#/opt/software/miniconda3/envs/metaphlan4/bin/metaphlan -t marker_ab_table /datastore/shekas3/UCFMT1/results/Metaphlan4/DonorB_P6.mp.bowtie2out --bowtie2db /dataone/common/ref_dbs/metaphlan4/ --nreads 36156537 --input_type bowtie2out --nproc 30 -o /datastore/shekas3/UCFMT1/results/StrainPhlan4/DonorB_P6.marker_abund_norm.txt
#SampleID	Metaphlan_Analysis
SGB746__NGEMPDIA_00582	4.6874937547135766e-07
SGB746__LBOEJMMC_01377	7.28472158213856e-07
SGB746__AEBAJBLL_00983	6.507225266088104e-07
SGB746__CBCDNJFD_01080	4.764366147104691e-07
SGB746__LLHGHDON_00881	3.5713276814215707e-07
SGB746__BCGPICKK_00312	7.464300651157727e-07
SGB746__CBCDNJFD_00807	7.671145860007007e-07
SGB746__BCGPICKK_01375	7.425086839912606e-07
SGB746__OJLLILAC_00839	3.9665240282968876e-07
SGB746__KKAEFMGP_00458	7.308087955302498e-07
SGB746__NELDMHEE_01141	6.190045625600845e-07
SGB746__NELDMHEE_00404	5.055653498992e-07
SGB746__CFNBJNPK_00470	4.149032995698747e-07
SGB746__EPJJGDEO_01008	8.870871750331806e-07
SGB746__EOOLBAPC_00749	6.421462179247122e-07
SGB746__IGENEHDE_00452	5.706275716738608e-07
SGB746__EEKFMBOF_00730	5.436690094918932e-07
SGB746__JHNJNBDB_01107	5.437341701166076e-07
SGB746__MFEIHADB_01146	8.285473068443544e-07
SGB746__IAOHBGFO_01258	3.9960446702297064e-07
SGB746__JDCCBIME_00590	3.3116710867192933e-07
SGB746__JDCCBIME_00545	7.755697367330496e-07
SGB746__DBMHFELA_00559	6.227883739723503e-07
SGB746__FBNKIDAC_01023	6.438415418313643e-07
SGB746__IAOHBGFO_01284	7.951888668039749e-07
SGB746__AENHDLNN_01224	4.0554437763173084e-07
SGB746__GLGDCLEM_00590	9.253924319450193e-07
SGB746__MNPEJFEI_00228	5.537963319109055e-07
SGB746__DHHCPCNF_01159	2.4148587774208186e-07
SGB746__BCGPICKK_01808	5.252786171177343e-07
SGB746__NELDMHEE_00665	7.970703460634628e-07
SGB746__EKBJMHKD_00395	4.0960183514205113e-07
SGB746__MFEIHADB_01300	5.358078911806511e-07
SGB746__CMMCCPKH_00812	1.0879125145664815e-06
SGB746__MFEIHADB_00975	6.090156710959668e-07
SGB746__MABLFMMN_01215	5.014703943228747e-07
SGB746__BKEDPBDM_00019	6.634497931848946e-07
SGB746__NJPOFCBP_00397	6.883087255685077e-07
SGB746__JBOHAEJD_00174	5.051177995989555e-07
SGB746__DBMHFELA_00573	5.816822277702544e-07
SGB746__IPOCPCHC_01158	4.4811613774175473e-07
SGB746__JNADMENF_00701	3.359457114181408e-07
SGB746__EOOLBAPC_00524	5.848481306386324e-07
SGB746__DPHGFAHH_00210	4.7122155012776064e-07
SGB746__DPHGFAHH_00419	6.50006125484884e-07
SGB746__MFEIHADB_01417	4.7000919821737307e-07
SGB746__INBKPICC_01033	5.771134948458024e-07
SGB746__INBKPICC_01239	6.562120319409512e-07
SGB746__BNOEACBI_00275	4.910039669484566e-07
SGB746__BHFELBJA_00361	8.786841099372538e-07
SGB746__KPPDOFPN_00212	4.2344978706382834e-07
SGB746__DBMHFELA_01546	7.015601733970049e-07
SGB746__IPOCPCHC_00443	3.273724304473731e-07
SGB746__CBCDNJFD_00144	8.34778497383289e-07
SGB746__JNADMENF_01080	8.36389848675247e-07
SGB746__LLHGHDON_00872	5.941334897770207e-07
SGB746__CBCDNJFD_00825	3.427462039925052e-07
SGB746__GGDNAJOD_00606	9.218044696214496e-07
SGB746__JDCCBIME_01467	6.344393809815056e-07
SGB746__DPHGFAHH_00953	5.867730037843096e-07
SGB746__DHHCPCNF_01021	6.749576331774201e-07
SGB746__HGOEFEOI_00557	4.798932411739634e-07
SGB746__MKILLNGE_01128	6.350122293186977e-07
SGB746__JHNJNBDB_00022	8.10830917814365e-07
SGB746__GLGDCLEM_00414	3.8496880856154537e-07
SGB746__OEEGGOBI_00880	7.529372190776605e-07
SGB746__ALIJLJJK_00075	7.265248264347061e-07
SGB746__LBOEJMMC_01284	6.241153893790413e-07
SGB746__MABLFMMN_00648	6.064268924022019e-07
SGB746__JBOHAEJD_00371	3.8811321113740923e-07
SGB746__LLHGHDON_00256	4.3049340888763924e-07
SGB746__AEBAJBLL_00614	1.0013550937170963e-06
SGB746__IAOHBGFO_01127	5.222422286665885e-07
SGB746__JDCCBIME_00070	4.2501661016246554e-07
SGB746__ALIJLJJK_00487	4.007625355894335e-07
