#mpa_vJan21_CHOCOPhlAnSGB_202103
#/opt/software/miniconda3/envs/metaphlan4/bin/metaphlan -t marker_ab_table /datastore/shekas3/UCFMT1/results/Metaphlan4/PMCL637_S296.mp.bowtie2out --bowtie2db /dataone/common/ref_dbs/metaphlan4/ --nreads 36498626 --input_type bowtie2out --nproc 30 -o /datastore/shekas3/UCFMT1/results/StrainPhlan4/PMCL637_S296.marker_abund_norm.txt
#SampleID	Metaphlan_Analysis
SGB748__KJMHPPCA_01431	4.0386108894998216e-08
SGB748__INENEOID_00470	6.941471052544852e-08
SGB988__APGGGDBO_00491	2.2856587209328313e-08
SGB964__BEAEKAJG_00646	5.4317632205257384e-08
SGB964__EJOJKPEO_00156	5.0718379310082254e-08
SGB964__OJIINDAI_00136	6.005705264273122e-08
SGB964__LJEAPIMJ_00379	1.0333664275143426e-07
SGB964__OJIINDAI_00638	3.4982300482496e-08
SGB985__CLJIAPON_00958	8.00641127698468e-08
SGB985__BNNFIPFJ_00066	7.240394961497565e-08
SGB985__FPNOLFLN_00322	4.542123973693533e-08
SGB969__FNLJHBLM_00440	1.5501954985717308e-08
SGB969__BOMIJCJI_00061	7.021522993931538e-08
SGB969__GKALPLEN_00237	1.224754259780145e-07
SGB969__DDMHLHFG_00402	3.3201824492867493e-08
SGB969__HEAMECHE_00158	4.305140292455899e-08
SGB969__GBHMJLLJ_00614	6.123771298900725e-08
SGB969__OFNMKEJG_00657	2.8175692842007816e-08
SGB969__MPKBNJGB_00460	2.2256541053040087e-07
SGB969__GBHMJLLJ_01078	3.6078449011713044e-08
SGB969__FKFPIAIE_00241	2.047079461939379e-08
SGB969__LNICMOHD_01038	6.451143823285997e-08
SGB969__CCJKMKDN_00023	5.126841413891782e-08
SGB969__ALCAOKBF_00447	3.680543764424976e-08
SGB969__DMCNBEME_00656	7.921965412172318e-08
SGB969__JODNBNKH_00499	1.2584644149981023e-07
SGB969__IDJOBHHA_01074	3.478245349392504e-08
SGB969__FLMIPBDN_00481	4.540585366799531e-08
SGB969__JGPKIIBD_00594	1.2507300181235743e-07
SGB1699__GFBHAOHD_00092	5.499407806375532e-08
SGB1699__FAEFOILE_00092	2.7285431833393193e-08
SGB1830__FJLIMPDJ_01925	7.670199939040067e-08
SGB1830__NEGFIIEH_01973	7.902493210834037e-08
SGB1830__NDINCBPC_00768	8.947713251157603e-08
SGB1830__IIFCNHOO_00223	1.1698453010149993e-07
SGB1830__AADEELCE_00073	1.031156867482632e-07
SGB1830__IMEKGPMP_01198	1.989413601642716e-08
SGB1830__GCOPIBFJ_00782	3.1369378997961734e-08
SGB1830__CKCNFGLF_03157	6.614679049342893e-08
SGB1830__OHCNJMKP_00071	2.6352001258944517e-08
SGB1830__OBADBHPF_00204	2.3836855662989566e-08
SGB1830__MFMOLIPN_00092	2.7332453251826315e-08
SGB1830__BBKLMLFC_01445	5.612836728512729e-08
SGB1830__PBBAFJLG_01395	4.030912799949803e-08
SGB1830__LIMCGOCN_01345	2.2598228965935232e-08
SGB1830__ONDCPLMA_00738	8.292240307954255e-08
SGB1830__CCGPLBFF_00771	2.774766810407095e-08
SGB1830__IDLEGDKK_00389	2.4280466142770887e-08
SGB1830__BJAHKKGF_02322	9.760549416602554e-08
SGB1830__LFDKHMHC_02108	1.7209506581653045e-07
SGB1830__FJLIMPDJ_02102	1.0257606138895928e-07
SGB1830__IDLEGDKK_02081	2.34433032484183e-08
SGB1830__DEKALHMH_01478	2.3564279671593883e-08
SGB1830__FBDJGONN_00347	4.7303321009426156e-08
SGB1830__GJLKGMPM_02287	9.378599918427845e-08
SGB1830__OKODLCPA_00606	2.1227774015075622e-07
SGB1830__LIJCOBJP_00117	3.7408468700198314e-08
SGB1830__DGPNGCBL_00919	7.768060639818297e-08
SGB1830__OOMHLAFK_02899	7.971469574391638e-08
SGB1830__HPANBFGL_00103	4.020830325647541e-08
SGB1830__KFOPPPBJ_00519	9.606545928523663e-08
SGB1830__PBBAFJLG_02464	1.403569370766543e-07
SGB1830__PBMAKFCI_03033	1.6003263755540487e-07
SGB1871__NEOGDMGE_00010	3.6159604801456083e-08
SGB1871__NHJGJJJM_01065	2.7032754776425565e-07
SGB1871__BGNPCAJM_01948	1.162904746481141e-07
SGB1871__GAEIEMEJ_02621	1.466308219552814e-07
SGB1871__IMPCLCPO_03489	6.292544313309469e-08
SGB1871__EHHGIIHM_00774	3.651115454679516e-08
SGB1871__MGBFNNMC_00806	1.344421935256412e-06
SGB1871__JIODCKHP_00845	4.986868007418449e-08
SGB1867__NIGCGMLI_01613	1.1659951188924068e-06
SGB1867__NIEFCAEC_03390	1.0567200521376027e-06
SGB1867__LCIHJPGH_02620	6.050316081174888e-07
SGB1867__NHKKECHF_01982	1.082579309005664e-06
SGB1867__MCMGBAGI_00764	9.55348910558668e-07
SGB1867__CDIBOHFH_00268	1.1986854253152108e-06
SGB1867__FKFLKHCF_02639	1.1568856581174764e-06
SGB1867__LKIPNMCN_03917	5.742421328128984e-07
SGB1867__MAJMLJNH_02496	1.0524015340344642e-06
SGB1867__GGHAKNID_01554	1.187922670921666e-06
SGB1867__FFAKKINJ_01475	1.3860598714684399e-06
SGB1867__EFOADAAL_01525	1.2962639758360421e-06
SGB1867__DBHDPCEM_03299	1.0786585270977495e-06
SGB1867__FCOAJFFH_00019	9.206716944768947e-07
SGB1867__PPHCCHJE_02810	8.498494726313638e-07
SGB1867__FDBCFJCB_00689	1.6336982256853248e-06
SGB1867__ACHILGNH_02335	1.4798986805857204e-06
SGB1867__CMJDEFMK_02249	1.4909021732154908e-06
SGB1867__PIMAOHOD_03569	5.418094339755158e-07
SGB1867__CKPKHIDP_03094	1.856642223035138e-06
SGB1867__EBEFAKME_03642	1.0191483503333381e-06
SGB1867__CNMFJHLM_00796	9.376881051620859e-07
SGB1867__AGAHFMBC_02970	6.082369824695753e-07
SGB1867__AECHCHNG_02402	8.768205954145823e-07
SGB1867__CFFCMLJD_02825	1.0293305769114775e-06
SGB1867__GEDNGGBF_01082	1.06973253326261e-06
SGB1857__OBHOFMMB_00220	2.0428125389510506e-08
SGB1934__KAKNCJPI_03468	3.0221773828595013e-07
SGB1934__LJGMJPLC_03190	1.753745974045046e-07
SGB1934__JDIOGIFE_01287	5.635928347531547e-08
SGB1934__BIODBMOI_00661	2.5971671728901934e-07
SGB1934__EIMMNKPM_02526	1.2255007568862712e-07
SGB1934__LGFEIFJO_03334	8.492902919444485e-08
SGB1934__HAGDPMBE_00766	1.0615287922690756e-07
SGB1934__GIBCOLJK_01725	2.7350128093273653e-07
SGB1934__FFBOEHCC_03284	5.0982216289965294e-08
SGB1934__MGGEGIHI_01688	1.1835781292839951e-07
SGB1934__LIIDEOKK_02319	2.1151417820139273e-07
SGB1934__PIEHJGEN_00520	4.1501386727146634e-07
SGB1934__KDEEFLCA_00217	1.6267248164932255e-07
SGB1934__IJKBEBNH_00779	7.638125339684597e-08
SGB1934__ALOIEHFI_02899	6.911625495529897e-08
SGB1934__FFBGAIEA_02822	2.319210896427284e-07
SGB1934__KNAOHAMB_00561	4.022749623368217e-07
SGB1934__AADBLFCD_03159	1.1730231829190194e-07
SGB1934__KKJKBAMJ_02414	1.8308179727246668e-07
SGB1934__PLJDECMG_02898	1.5890800087156907e-07
SGB1934__PFNPFPJI_00955	3.336118602699698e-07
SGB1934__PHDIMDEN_01271	8.852809386767243e-08
SGB1934__NMCEGCFP_00370	1.6695243384587067e-07
SGB1934__JDGFCGHO_01739	3.737813667623194e-07
SGB1934__BNNDNGMA_02510	1.1395722701609975e-07
SGB1934__NJJNINIG_00070	2.418729519190772e-07
SGB1934__DHFKLIHK_01899	3.991474367682098e-07
SGB1934__FGBGNDEC_02646	3.2543644321310475e-07
SGB1934__MGGDLDMD_03885	2.6464313122056325e-07
SGB1934__AHMFAIAD_02247	2.8892845356007807e-07
SGB1934__LBMGGFDP_01421	1.429750883033983e-07
SGB1934__PDFCMKNE_01581	1.8423715157454412e-07
SGB1934__EEHEMINI_00847	1.4361747625992536e-07
SGB1934__IAGHPLAF_01095	2.489982647350148e-07
SGB1934__APAOINHF_03732	1.7473277714451297e-07
