#mpa_vJan21_CHOCOPhlAnSGB_202103
#/opt/software/miniconda3/envs/metaphlan4/bin/metaphlan -t marker_ab_table /datastore/shekas3/UCFMT1/results/Metaphlan4/DonorB_P13.mp.bowtie2out --bowtie2db /dataone/common/ref_dbs/metaphlan4/ --nreads 22922587 --input_type bowtie2out --nproc 30 -o /datastore/shekas3/UCFMT1/results/StrainPhlan4/DonorB_P13.marker_abund_norm.txt
#SampleID	Metaphlan_Analysis
SGB1429__GPMLFLGE_01785	3.334064332374139e-08
SGB1429__FGBEEFCA_01159	1.3742498867872292e-08
SGB1812__ONDJFHAG_01487	2.6528427608304025e-08
SGB1814__CAEKGIIK_00384	1.4603376214882793e-07
SGB1814__HMKIHIBB_00791	1.4240437296233058e-08
SGB1814__FJEGJEDP_00552	4.542076443180757e-08
SGB1814__JJPIFKIO_03339	6.373596722680414e-08
SGB1814__LJIPEOGH_02540	7.122861287461937e-08
SGB1814__DLPKACPD_00563	1.0157988744906712e-07
SGB1814__JMDCNCCF_02185	6.729848411184187e-08
SGB1814__CNCLLFIE_02778	1.6893698908292922e-07
SGB1814__AJFOPLIK_01040	1.2367740549699522e-07
SGB1814__IMMOJLOB_01930	4.749778459637813e-08
SGB1836__KNKOIOHC_01867	1.0761312711282495e-06
SGB1836__JHKNPNPH_00646	1.4147158817990535e-07
SGB1836__JBHPLJKI_01106	5.40040337402589e-07
SGB1836__NEOLHHMN_00799	8.638833768181017e-07
SGB1836__HMCCDMGF_03136	7.089675152087256e-07
SGB1836__COOJOIJB_03217	3.909841821476435e-07
SGB1836__ECGBNHCK_00077	6.916094427954687e-07
SGB1836__CNIJKMKA_01967	6.06640336794478e-07
SGB1836__BCONHIBL_02642	6.810912321412984e-07
SGB1836__GDKNALGI_01642	7.287047520759345e-07
SGB1836__EHCKGBHM_01887	4.526124431731134e-07
SGB1836__CDPBNFBO_00252	2.572573406937682e-07
SGB1836__HPHEKFCL_01163	2.1204720962219722e-07
SGB1836__HHAOBFCN_02304	1.0939275367995444e-06
SGB1836__PJELLBLJ_02276	5.460028295228562e-07
SGB1836__FIOILEOK_01861	5.937918570860155e-07
SGB1836__DDDAFADN_02996	3.8633883299857805e-07
SGB1836__GGOFEEPN_00644	4.777220328613411e-07
SGB1836__NBFFKDPN_00378	6.492549395675345e-07
SGB1836__KHDKIDJN_00205	2.634721251588006e-07
SGB1836__PCOPGDKH_01475	8.937005810082546e-07
SGB1836__AFHPFHJC_00716	8.107989959985049e-07
SGB1836__LKCBKHIM_01714	7.769856863275851e-07
SGB1836__CFDMMBAC_00618	5.043761572316095e-07
SGB1836__HPMHLJJK_03481	2.3425016061113877e-07
SGB1836__CENKBIFM_00579	5.393483960130774e-07
SGB1836__COOJOIJB_02993	5.248904544367025e-07
SGB1836__MIDJCMNA_00790	4.1320389674556715e-07
SGB1836__PGCDOGHO_01594	1.0015349861855088e-06
SGB1836__DNHCDDFA_03245	2.1264425766816282e-07
SGB1836__FALIILAA_02260	7.106789240404964e-07
SGB1836__JPHLFCEL_00144	5.78161339812042e-07
SGB1836__FOOBMACM_00126	7.414433574932053e-07
