#mpa_vJan21_CHOCOPhlAnSGB_202103
#/opt/software/miniconda3/envs/metaphlan4/bin/metaphlan -t marker_ab_table /datastore/shekas3/UCFMT1/results/Metaphlan4/PMCL635_S292.mp.bowtie2out --bowtie2db /dataone/common/ref_dbs/metaphlan4/ --nreads 107071614 --input_type bowtie2out --nproc 30 -o /datastore/shekas3/UCFMT1/results/StrainPhlan4/PMCL635_S292.marker_abund_norm.txt
#SampleID	Metaphlan_Analysis
SGB748__PIANHICL_00102	3.540931892157285e-08
SGB746__NGEMPDIA_00582	2.346313038008427e-09
SGB746__LBOEJMMC_01377	2.8513171953316958e-09
SGB746__INBKPICC_01239	5.0306750090980515e-09
SGB746__BNOEACBI_00275	1.0193120769719372e-08
SGB746__IPOCPCHC_00443	1.1042789063827904e-08
SGB746__GGDNAJOD_00606	1.177362990563791e-08
SGB746__LBOEJMMC_01284	7.540896699678602e-09
SGB746__KKAEFMGP_00159	1.2872914502643141e-08
SGB746__LLHGHDON_00040	2.9253770454989602e-08
SGB746__MDGCIJON_00506	1.9226683006938757e-08
SGB746__JFGICOBG_01389	9.613341503469379e-09
SGB746__NCINOOOC_00438	1.0558895809667507e-08
SGB964__HOKEJLAP_00047	9.18559769479208e-09
SGB964__LJEAPIMJ_00879	6.982737304536244e-09
SGB964__MDDCFMJC_00793	3.602392300620495e-08
SGB964__HLKPKNNN_00565	7.117146934108291e-09
SGB964__FOPDFMHP_00972	8.440473120006405e-09
SGB964__FOPDFMHP_00915	8.722354282088366e-09
SGB964__MDDCFMJC_00053	1.2633647304726254e-08
SGB985__KOINLAGL_00071	1.1327263524560841e-08
SGB985__KOINLAGL_00072	1.422585502052442e-08
SGB985__NOHLEEPO_00991	1.8011961503102475e-08
SGB985__MIGBIKPD_00683	2.9694691713632855e-08
SGB985__CLJIAPON_00904	5.886814952818955e-09
SGB985__KOINLAGL_01353	5.8277635462547104e-08
SGB985__BNNFIPFJ_00869	2.8254394082382573e-09
SGB985__BNNFIPFJ_01007	3.1483174928082868e-09
SGB1517__NNBDDCGL_01710	5.7139401653214685e-09
SGB1517__APEKHGII_00185	6.8445685338138365e-09
SGB1517__KACDHCKO_01848	6.936065376665763e-09
SGB1517__JOADPLLB_01051	1.3965474609072488e-08
SGB1517__PCLEBDHO_00821	7.362557306840564e-09
SGB1517__APEKHGII_00183	7.805595941547425e-09
SGB1517__NNBDDCGL_01514	1.6699839470913518e-08
