#mpa_vJan21_CHOCOPhlAnSGB_202103
#/opt/software/miniconda3/envs/metaphlan4/bin/metaphlan -t marker_ab_table /datastore/shekas3/UCFMT1/results/Metaphlan4/PMCL735_S306.mp.bowtie2out --bowtie2db /dataone/common/ref_dbs/metaphlan4/ --nreads 106447454 --input_type bowtie2out --nproc 30 -o /datastore/shekas3/UCFMT1/results/StrainPhlan4/PMCL735_S306.marker_abund_norm.txt
#SampleID	Metaphlan_Analysis
SGB964__FOPDFMHP_01399	1.1151195365985024e-08
SGB964__LJEAPIMJ_00879	7.024051612710346e-09
SGB964__EJOJKPEO_00156	1.740575396272065e-08
SGB964__EJOJKPEO_00170	1.0842315233585808e-08
SGB962__KNLJNDJO_00489	2.803895289175591e-09
SGB962__CPKGEJEM_01252	6.742853375343688e-09
SGB962__KNLJNDJO_00305	7.35237425040781e-09
SGB962__KNLJNDJO_00737	1.2734171624714764e-08
SGB962__KNLJNDJO_01243	6.367085812357382e-09
SGB962__CPKGEJEM_01260	6.472366897189457e-09
SGB962__CPKGEJEM_01337	1.3502917656334238e-08
SGB962__CPKGEJEM_01347	2.735976564196242e-08
SGB962__CPKGEJEM_01310	2.0838443645587684e-08
SGB962__KNLJNDJO_00651	7.2017464204649455e-09
SGB985__MIGBIKPD_01176	1.2505330062108761e-08
SGB985__CLJIAPON_01344	1.3025501055217841e-08
SGB969__FNLJHBLM_00440	1.0636378111323585e-08
SGB969__DDMHLHFG_00402	1.1390846246183078e-08
SGB969__LPOEKGHJ_00071	2.6806534387714667e-08
SGB969__OFNMKEJG_00657	1.9340824807834176e-08
SGB969__OIBCJEFE_00537	2.6334929742895843e-08
SGB969__DMCNBEME_00656	2.0386236300504963e-08
SGB969__JCKGLHCK_00402	5.495519228721098e-09
SGB969__JODNBNKH_00499	4.79681085048297e-09
SGB969__PDPKDLFC_01148	1.2193297721464124e-08
SGB969__FLMIPBDN_00554	2.7016545736864805e-08
SGB969__FAAHIDOP_00255	1.8771779237901634e-08
SGB969__BIKCIFIP_00423	2.3649885155568804e-08
SGB1430__PCHBCBKO_01529	9.269644756557658e-09
SGB1517__MGMCEKAH_00055	9.611051238756661e-09
SGB1504__BPBFGCPK_01023	2.1029321174543555e-08
SGB1626__PGIJIHBI_01431	5.058202995524922e-08
SGB1626__OOIBPJHO_02122	8.751521390448656e-09
SGB1626__JFBMKBAG_00088	4.416190996382825e-08
SGB1587__ADBJLGIP_00488	3.9684607283649667e-08
SGB1822__ILPJLBFL_01854	7.1852216844411775e-09
SGB1830__LIJCOBJP_00117	7.706058338348612e-08
SGB1815__FDADPDIK_02328	6.111232353175483e-07
SGB1815__JIAOCIHN_00679	3.815776131101805e-07
SGB1815__IOFOGJLD_00093	3.133569490647757e-07
SGB1815__EEPDMBED_02174	3.381942464517183e-07
SGB1815__PPMGIOIG_00221	5.075329377515035e-07
SGB1815__AKGCADPC_00222	5.29942919565939e-07
SGB1815__NDLELKED_03377	3.9366829424917413e-07
SGB1815__OGDMMBMK_02128	1.8802442026904885e-07
SGB1815__BNGCIBCO_02684	6.108404660744977e-07
SGB1815__GNANFJFI_00078	4.826125763202285e-07
SGB1815__LGMKGJPM_02065	2.969476027898514e-07
SGB1815__BEALFEGL_02435	1.8802442026904885e-07
SGB1815__IOFGDJMH_01570	3.709176249176025e-07
SGB1815__NECNJEJC_00735	4.580679375602632e-07
SGB1815__IMHKPBDF_00351	3.7218450255374574e-07
SGB1815__LAAEOCPP_00975	3.36123558601305e-07
SGB1815__BIEAKLDK_01484	5.187439040047598e-07
SGB1815__EDAAEGAI_01116	5.070687953759671e-07
SGB1815__FKEGKNBK_02516	3.5939791895972085e-07
SGB1815__ACBBCFCD_01288	6.504847577564011e-07
SGB1815__PKDMNPFE_01000	3.0212326640436384e-07
SGB1815__HPKKOKCH_00753	4.1627664059269056e-07
SGB1815__INJOJJFK_03315	3.89899593563535e-07
SGB1815__MKMADBLJ_01032	7.016430049385937e-07
SGB1815__HAFOJKKH_00606	3.7624882566197475e-07
SGB1815__ACBBCFCD_03405	5.729793689418089e-07
SGB1815__MHFKDEGC_02732	4.310556431845904e-07
SGB1815__DBAOGNHH_00850	4.778325897255351e-07
SGB1815__FCACHDKC_03616	5.287239186899913e-07
SGB1815__HCOMAFFD_00985	4.752384830125312e-07
SGB1815__COMKELPC_01320	3.7081284994760364e-07
SGB1815__KICLEEFA_02368	4.979769304344718e-07
SGB1815__DLJKHJEP_00457	6.299249107213224e-07
SGB1815__AOPNIMAJ_02248	1.329969886305806e-07
SGB1815__KOFPPKND_02513	3.6936279927914633e-07
SGB1815__NFIJAGLD_00898	4.0628525047529734e-07
SGB1815__GIOIPHAO_02826	3.003140076416742e-07
SGB1815__MFKJFFMN_00626	3.8411060345891767e-07
SGB1815__IHGGDDEI_00569	3.211317758401439e-07
SGB1815__CFBDCHBM_03548	6.029940273097889e-07
SGB1815__OBAHMNGH_04176	2.3177103464458403e-07
SGB1815__FEMHLIHP_01812	7.356188449921881e-07
SGB1815__GKBGGHBE_00775	5.378542150985519e-07
SGB1815__PHDMDMBM_00074	3.7879583654548007e-07
SGB1815__NFLJMMKO_00001	3.107917279015756e-07
SGB1815__HDLBEPGG_01361	6.031671090168366e-07
SGB1815__PJCFMDPA_02757	3.1547984443199536e-07
SGB1815__ONBLKLOL_03711	5.211750803255859e-07
SGB1815__PAPBEHFA_03257	4.2312504599975095e-07
SGB1815__JBMCPGEG_03247	6.527670936399897e-07
SGB1815__MKOGGFCN_01584	3.3015730997920044e-07
SGB1815__CEOGEDFB_02546	2.5432146491963366e-07
SGB1815__HCBGPKJD_01653	3.3153010309268595e-07
SGB1815__GBBHIBHN_01568	3.976709144799055e-07
SGB1815__MKAMMCAN_02032	5.738409403829825e-07
SGB1815__HGEJFLFL_02341	4.805580223865501e-07
SGB1815__ENEJGBIK_04424	4.4179370006307856e-07
SGB1815__NAIIBGOM_00474	2.6280490933062286e-07
SGB1815__MAGIMJOH_01276	6.343788387393518e-07
SGB1815__CALEBIKH_00975	3.8728877237022467e-07
SGB1815__AFKJMGCN_01396	3.373191619110222e-07
SGB1815__KPGKKGPA_02373	3.438556740847855e-07
SGB1815__CMGPCPCF_04098	7.837166411542102e-07
SGB1815__LDEHKALB_02091	3.680941516425535e-07
SGB1815__JABGGCNM_00017	4.829810751888003e-07
SGB1815__CALEBIKH_02021	4.6998537877307835e-07
SGB1815__DFABFKCB_04186	1.5150948160363872e-06
SGB1815__APJPDFBL_00757	5.062758617485963e-07
SGB1815__OHFJIHJN_02685	4.732038221776098e-07
SGB1815__HJJKHGPL_02977	3.6750094778126933e-07
SGB1815__MOADAADE_03372	4.1551240300336264e-07
SGB1815__NKOMOKMO_02027	5.740451242782478e-07
SGB1815__KOOIHIML_01123	3.8186704955478816e-07
SGB1815__FEGAOMOO_01850	6.792404690622416e-07
SGB1815__BGOJGIBF_02359	4.645516927968567e-07
