#mpa_vJan21_CHOCOPhlAnSGB_202103
#/opt/software/miniconda3/envs/metaphlan4/bin/metaphlan -t marker_ab_table /datastore/shekas3/UCFMT1/results/Metaphlan4/PMCL797.mp.bowtie2out --bowtie2db /dataone/common/ref_dbs/metaphlan4/ --nreads 32565398 --input_type bowtie2out --nproc 30 -o /datastore/shekas3/UCFMT1/results/StrainPhlan4/PMCL797.marker_abund_norm.txt
#SampleID	Metaphlan_Analysis
SGB748__AIJGJCOG_00583	1.929165574083181e-08
SGB748__NNDLLDKN_00516	8.559630889645183e-08
SGB748__OCBPHDKH_00375	5.42176377419819e-08
SGB748__GCMNKJGF_00967	4.8149859008760116e-08
SGB746__NGEMPDIA_00582	7.876232524528602e-09
SGB746__CBCDNJFD_01080	3.683791705715687e-08
SGB746__LLHGHDON_00881	2.4736662119818862e-08
SGB746__EOOLBAPC_00749	4.584064643271423e-08
SGB746__EEKFMBOF_00730	2.7325931189907285e-08
SGB746__DBMHFELA_00559	6.879313283057606e-08
SGB746__IAOHBGFO_01284	7.978577413370449e-08
SGB746__MABLFMMN_01215	2.3650696017771658e-08
SGB746__NJPOFCBP_00397	8.171409882317643e-08
SGB746__OEEGGOBI_00880	5.04746405041266e-08
SGB746__LBOEJMMC_01284	5.30927391839791e-08
SGB746__AEBAJBLL_00614	5.677377970797061e-08
SGB746__DHHCPCNF_00709	1.3158059438522818e-07
SGB746__CFNBJNPK_00067	2.2807517430003703e-08
SGB746__BCGPICKK_00584	2.4617676139875863e-08
SGB746__BKEDPBDM_00033	2.7457228290214934e-08
SGB746__KDELEGKB_00615	3.3638215756874885e-08
SGB746__AJHODGCB_01454	3.581570399247403e-08
SGB746__CFLDPBGM_00870	4.114218261954726e-08
SGB746__HGOEFEOI_00694	6.336886962834155e-08
SGB746__MPHHJNID_00326	8.627216660535727e-08
SGB746__EEKFMBOF_00908	4.563626639032985e-08
SGB746__GLGDCLEM_00970	2.5810053368884196e-08
SGB746__BNOEACBI_00202	5.3230792140114716e-08
SGB746__MNPEJFEI_00521	5.584454070228376e-08
SGB746__INBKPICC_00291	2.8786050339788206e-08
SGB746__EOOLBAPC_00564	6.287694192426079e-08
SGB746__DLKHOFJI_01499	6.425849524796159e-08
SGB1507__JCKOEKDF_00854	2.6497660546981436e-08
SGB1507__PJPKEKPJ_00050	3.1759517641292565e-08
SGB1507__BNKJMEGK_00611	2.3445317409000156e-08
SGB1507__BOMIDHKM_00573	1.2991060354397128e-07
SGB1507__FAEGKEDH_00962	3.151505660803604e-08
SGB1507__MLDEKAJB_01031	3.5382386418844216e-08
SGB1507__FFPCCIHB_01495	5.37902587904671e-08
SGB1505__OPOMACEP_00166	4.855901447110257e-08
SGB1559__ECLHFEGC_00485	1.9635499581138433e-08
SGB1559__LMJDNGEP_00691	2.423875540417663e-08
SGB1557__DKNFPCDJ_00969	3.2209240056987534e-08
SGB1557__LENGNKBF_00675	1.8357489433641985e-08
SGB1557__BFCFJAFE_00315	5.7090436506686914e-08
SGB1557__PEHNPGBB_01323	8.370032086022078e-08
SGB1557__CIIEMDFP_01138	1.8490134466840517e-08
SGB1557__GPHKNMDF_00753	5.677377970797061e-08
SGB1626__CPEHNFAP_01350	6.63408723456807e-08
SGB1626__KHFKPLJE_00492	1.3505278065213292e-07
SGB1626__CJKDNIEK_01420	5.0777312652002737e-08
SGB1626__PFLFKLBK_02038	4.272355843256986e-08
SGB1626__NGKNCIAN_00340	7.455549040410122e-08
SGB1626__LPIJKFGP_00581	8.916896625386852e-08
SGB1699__CEDIKNMP_00311	3.5690819745349015e-08
SGB1699__GHFBIHLB_01231	3.7047191564533595e-08
SGB1699__CMNPCGHN_00395	2.0126164395263657e-08
SGB1699__FAEFOILE_00092	1.0481259061913097e-08
SGB1699__NKPALIFL_00011	1.0535198176633074e-08
SGB1798__IAGEDDJC_02307	4.513320162257486e-08
SGB1798__CCHGMDAC_01289	4.396993084014361e-08
SGB1815__HPKKOKCH_00753	1.3691886116515853e-08
SGB1815__MKMADBLJ_01032	7.084685562064273e-07
SGB1815__IHGGDDEI_00569	4.181446465273278e-08
SGB1815__CMGPCPCF_04098	1.7110362852971096e-05
SGB1815__JIMMPBFK_03038	1.6578336004618104e-05
SGB1814__OPBOHGMH_00344	6.0843976922538043e-05
SGB1814__HPGOHCLM_03959	5.947042309880145e-05
SGB1814__ANEHJFHJ_01402	5.241151786681678e-05
SGB1814__IDBCODMI_00436	6.269913637582565e-05
SGB1814__CAEKGIIK_00384	5.474245077162088e-05
SGB1814__HMKIHIBB_00791	5.3342625677336484e-05
SGB1814__FJJNDEGG_01071	4.609605146904164e-05
SGB1814__FJEGJEDP_00552	5.279852047182802e-05
SGB1814__JJPIFKIO_03339	5.40544306809667e-05
SGB1814__ONEAFMMG_02539	5.968872682672881e-05
SGB1814__LJIPEOGH_02540	5.22041626526741e-05
SGB1814__DLPKACPD_00563	5.404544992884182e-05
SGB1814__JMDCNCCF_02185	5.273355827174777e-05
SGB1814__CNCLLFIE_02778	5.52524420717063e-05
SGB1814__ODIBOHNK_02181	5.399413681615582e-05
SGB1814__AJFOPLIK_01040	4.8575185749842884e-05
SGB1814__IMMOJLOB_01930	5.077610265333188e-05
SGB1814__DLLMCIKN_02362	6.76825058145899e-05
SGB1814__PDJGGILJ_02754	4.507631188863394e-05
SGB1813__FKFBGDNL_02047	4.439112717112408e-08
SGB1813__NAMCLLLM_01854	2.586263638723386e-05
SGB1813__GCEPPCKN_01103	1.3950502479881922e-05
SGB1813__FKBJMNJL_02154	2.449720748693986e-05
SGB1836__KNKOIOHC_01867	5.292747573825635e-06
SGB1836__JHKNPNPH_00646	1.8332841238981361e-06
SGB1836__JBHPLJKI_01106	6.005059198235786e-06
SGB1836__NEOLHHMN_00799	5.365230961866251e-06
SGB1836__HMCCDMGF_03136	5.522484302488254e-06
SGB1836__COOJOIJB_03217	4.335186120171834e-06
SGB1836__ECGBNHCK_00077	6.346112639441012e-06
SGB1836__CNIJKMKA_01967	4.173760473158378e-06
SGB1836__BCONHIBL_02642	4.667879266378125e-06
SGB1836__GDKNALGI_01642	4.4422675311961625e-06
SGB1836__EHCKGBHM_01887	4.766971275967524e-06
SGB1836__CDPBNFBO_00252	5.124275162817828e-06
SGB1836__HPHEKFCL_01163	5.8235345788940866e-06
SGB1836__HHAOBFCN_02304	6.128508580768463e-06
SGB1836__PJELLBLJ_02276	5.114696647886188e-06
SGB1836__FIOILEOK_01861	4.630769909307177e-06
SGB1836__DDDAFADN_02996	4.085220366449335e-06
SGB1836__GGOFEEPN_00644	4.529523752729511e-06
SGB1836__NBFFKDPN_00378	4.4572319668708706e-06
SGB1836__KHDKIDJN_00205	5.718114734071316e-06
SGB1836__PCOPGDKH_01475	4.588963086241222e-06
SGB1836__AFHPFHJC_00716	4.8151241777089e-06
SGB1836__LKCBKHIM_01714	4.627744466243793e-06
SGB1836__CFDMMBAC_00618	5.533564156705545e-06
SGB1836__HPMHLJJK_03481	4.92341419173236e-06
SGB1836__CENKBIFM_00579	4.479169937782698e-06
SGB1836__COOJOIJB_02993	5.62624325269789e-06
SGB1836__MIDJCMNA_00790	6.114394856264893e-06
SGB1836__PGCDOGHO_01594	5.909696171039581e-06
SGB1836__DNHCDDFA_03245	4.7730673892882574e-06
SGB1836__FALIILAA_02260	5.4981759523818485e-06
SGB1836__JPHLFCEL_00144	6.118056070384849e-06
SGB1836__FOOBMACM_00126	5.87227423815379e-06
SGB1836__GDODCLLE_00642	6.226068157254879e-06
SGB1836__AOILAGIH_01084	4.151430245477598e-06
SGB1836__GPFHMMNI_03390	5.207179876905279e-06
SGB1836__BMPHHCGA_00469	4.226341383047948e-06
SGB1836__PNNIJCMG_00113	4.8662685396613496e-06
SGB1836__KDFFJHAN_03326	4.9304249919208036e-06
SGB1836__BBNMFAEK_02007	3.763470796778916e-06
SGB1836__AINAEFHN_00147	4.668823084650964e-06
SGB1836__KIPLFKKM_02186	4.453653446267912e-06
SGB1836__LDGOMPLP_01216	5.277593073326471e-06
SGB1836__MFMKHEBF_03180	5.279881132804086e-06
SGB1836__FOOPMNJA_00108	4.0235811707105285e-06
SGB1836__FLCEJHPM_03279	4.728818595740262e-06
