#mpa_vJan21_CHOCOPhlAnSGB_202103
#/opt/software/miniconda3/envs/metaphlan4/bin/metaphlan -t marker_ab_table /datastore/shekas3/UCFMT1/results/Metaphlan4/DonorB_P5.mp.bowtie2out --bowtie2db /dataone/common/ref_dbs/metaphlan4/ --nreads 31825934 --input_type bowtie2out --nproc 30 -o /datastore/shekas3/UCFMT1/results/StrainPhlan4/DonorB_P5.marker_abund_norm.txt
#SampleID	Metaphlan_Analysis
SGB1699__OGDNLIAF_00679	4.347418223897883e-08
SGB1830__NEGFIIEH_01973	5.1615563733055896e-08
SGB1830__PBBAFJLG_01395	4.9297421327221764e-08
SGB1830__NKCNKIOF_03205	1.965344066798747e-08
SGB1812__HKBNADGK_02413	2.1508293455184263e-08
SGB1812__MNCGOBGA_00605	9.029813396861351e-08
SGB1812__CDJFJDPO_00972	2.7747814752460867e-08
SGB1812__DKKBOHFA_01942	9.842108673765272e-08
SGB1812__GONIHNFG_01792	2.98005291203803e-08
SGB1812__ALCKLJLE_02499	1.533663618543546e-08
SGB1812__CDCJBGMI_01027	7.713497848808827e-08
SGB1812__HJDGPAGI_01771	7.053949428282323e-08
SGB1812__CLFLKACF_01428	3.593530963378047e-08
SGB1812__MGKFFKNG_00278	1.99529694280124e-08
SGB1812__LKAHFDCK_01663	4.107983562111476e-08
SGB1812__KMJPFBNK_00379	2.053991781055738e-08
SGB1812__EHPKKPAI_00240	6.61609566232443e-08
SGB1812__FCGHKDEH_00557	4.41073044154962e-08
SGB1812__IHNOGCKM_01667	2.4765276098753218e-08
SGB1812__IACCLCAB_00337	5.024336510645447e-08
SGB1812__CLFBCFAI_00390	5.413904226884855e-08
SGB1812__KBDBIPGL_01405	5.8039157446551946e-08
SGB1812__MBPJBBMH_00408	2.9181285391729352e-08
SGB1812__INHGILCG_02461	6.672886387552741e-08
SGB1812__FGHBHFPN_01631	6.91520333378722e-08
SGB1812__EGMECBNA_02323	7.430318193628066e-08
SGB1812__KKIKEEPL_03118	4.190858745217759e-08
SGB1812__HBHBLKBK_00220	4.2246674050021004e-08
SGB1812__GONIHNFG_00303	1.0074861088072227e-07
SGB1812__EICLBEMN_00136	1.0691952874045016e-07
SGB1812__ECELNHLK_01770	5.725919053556574e-08
SGB1812__IMKGAACB_01517	2.6197803124064394e-07
SGB1812__JELLPOCE_01877	6.632399168382252e-08
SGB1812__DIHNPOCK_01032	1.905748222758095e-07
SGB1812__LIKNACIM_02115	9.705336160714121e-08
SGB1812__LHADDPEN_00815	3.310381828614284e-07
SGB1812__CJANJPAK_01127	1.327183364874965e-07
SGB1812__LKDHAPDJ_02162	2.3122751625024068e-08
SGB1812__CJANJPAK_01627	5.3036701820786785e-08
SGB1812__CFDKFDND_01771	1.6949931333685695e-08
SGB1812__PKBOLJBN_00506	3.434451204952216e-08
