#mpa_vJan21_CHOCOPhlAnSGB_202103
#/opt/software/miniconda3/envs/metaphlan4/bin/metaphlan -t marker_ab_table /datastore/shekas3/UCFMT1/results/Metaphlan4/DonorB_P1.mp.bowtie2out --bowtie2db /dataone/common/ref_dbs/metaphlan4/ --nreads 23496702 --input_type bowtie2out --nproc 30 -o /datastore/shekas3/UCFMT1/results/StrainPhlan4/DonorB_P1.marker_abund_norm.txt
#SampleID	Metaphlan_Analysis
SGB746__CBCDNJFD_01080	3.40324493975128e-08
SGB746__BKEDPBDM_00019	1.7873791695654512e-08
SGB746__EOOLBAPC_00524	4.274954460916684e-08
SGB746__MFEIHADB_01417	4.653580664482033e-08
SGB746__CBCDNJFD_00144	2.724495801991798e-08
SGB746__DPHGFAHH_00327	7.361989836612686e-08
SGB746__JFGICOBG_00713	7.98343751008625e-08
SGB746__JDCCBIME_00390	5.746993318745994e-08
SGB746__KPPDOFPN_01000	5.441699666411789e-08
SGB713__IGDDEBKK_01183	5.97701942523552e-08
SGB713__NNGNMODE_01303	4.7178233042598894e-08
SGB713__FMOEFODF_00213	2.0871612831795862e-08
SGB713__EIEPIGDN_00125	1.707767746502045e-08
SGB713__PJJPKGMI_00329	2.0964142826693106e-08
SGB713__DPMNANBL_00728	5.448991603983596e-08
SGB713__OCLGMCDA_00481	2.9512075646005576e-08
SGB713__IADMDHLK_01532	3.301480725320436e-08
SGB713__BCCJFEDI_01412	3.488189548803865e-08
SGB713__LKKKEDLN_01748	7.188482032424438e-08
SGB713__AMBNHGHN_00422	7.976653468938408e-08
SGB713__JCKGCCEL_01706	4.033687580135766e-08
SGB713__INMFMJMJ_01525	4.595559414843035e-08
SGB713__CGFGLCOB_00545	4.749412584399457e-08
SGB713__GBNKEJGB_01432	4.931004342118705e-08
SGB713__HFDKPIKP_00384	5.164362855663673e-08
SGB713__EEBPLDKK_00522	5.053973021192644e-08
SGB713__DHEOGOMI_00294	5.441699666411789e-08
SGB713__GKIOOBLE_00713	1.2089070856506287e-07
SGB713__IDGLDANL_01475	9.111492576362175e-08
SGB713__FIIFMKPL_00049	9.17039125538759e-08
SGB713__LIPGNFCL_00292	9.670488459920213e-08
SGB969__OFNMKEJG_00657	4.781427742809124e-08
SGB969__FKFPIAIE_00241	3.3882170136903235e-08
SGB969__BIKFOFFE_00736	1.0377924326036161e-07
SGB1430__HNDMGFIG_00737	1.525914011143308e-08
SGB1429__JGAJEMCP_01668	1.5931435295302914e-07
SGB1429__MMKDBFEO_00595	2.113800525187108e-07
SGB1429__DPKNGIGF_02229	2.416218544287712e-07
SGB1429__PPBOCMHH_00862	7.619944206211885e-08
SGB1429__LDAMFDJD_00610	2.2281197465720567e-07
SGB1429__FAJABBFM_01534	2.2782141574111959e-07
SGB1429__FOMEKFAC_01618	3.0248274319133213e-07
SGB1429__KEEPILBA_00916	2.589196182653755e-07
SGB1429__FOMEKFAC_01366	1.9872956893066615e-07
SGB1429__AIHKBDOK_00229	2.4796081474525494e-07
SGB1429__EFCNLGDG_01085	3.1268368373373857e-07
SGB1429__GPMLFLGE_01785	1.639295373186062e-07
SGB1429__JLONMDDI_01250	2.013692535405508e-07
SGB1429__KEEPILBA_01076	7.188482032424438e-08
SGB1429__BCGOLGAC_00010	3.6033704590423444e-08
SGB1429__NBMCHGBD_01723	3.631039191800636e-07
SGB1429__GNAKOKMD_01129	1.888005509407908e-07
SGB1429__MCFJDCCH_00470	1.5104044075263265e-07
SGB1429__DIIFPECF_00036	1.135826551270623e-07
SGB1429__INEJDNIN_01610	1.903202855432462e-07
SGB1429__FOMEKFAC_02262	4.592330579456208e-07
SGB1429__HLPFHAPI_01087	1.1511881078367006e-07
SGB1429__FAJABBFM_00421	4.667883511104961e-07
SGB1429__GJBEJBML_00645	1.234680684945486e-07
SGB1429__FCIFOKNG_00365	2.931956865086622e-07
SGB1429__HINHLFMI_00391	1.2869505600037033e-07
SGB1429__GIPJGBCF_01416	4.409850083282068e-08
SGB1429__BHALJGKF_01361	5.768669015815333e-07
SGB1429__PPFLALOC_00429	3.1356307242248837e-07
SGB1429__BCGOLGAC_00900	1.3653985480575674e-07
SGB1429__IFDGAGJH_01122	2.757335648905821e-07
SGB1429__BCGOLGAC_00302	2.8213114330683495e-07
SGB1429__BCGOLGAC_00008	2.9180318062240505e-07
SGB1429__KMMPGKAG_01608	2.474101827843901e-07
SGB1429__MAPMCGEM_01483	1.0001058204467821e-07
SGB1429__GNAKOKMD_00955	3.601941617304925e-07
SGB1429__BCGOLGAC_01608	5.240674727968368e-08
SGB1429__GOIMFBGK_01499	5.505049461229179e-07
SGB1429__PCLEBMPK_00218	3.8836759499763915e-07
SGB1429__POAICNEB_00810	4.7545948426103245e-07
SGB1429__PPFLALOC_00754	1.828946174110377e-07
SGB1429__GOIMFBGK_01737	3.156771412494971e-07
SGB1429__EFHKLOHD_01229	3.1708831840416895e-07
SGB1429__PPFLALOC_00160	3.839386375631946e-07
SGB1429__INEJDNIN_00759	2.6186499296239496e-07
SGB1429__FOMEKFAC_01003	3.288487871917329e-07
SGB1429__JLONMDDI_01149	1.3595152528456733e-07
SGB1429__JGAJEMCP_01345	2.0690146674696038e-07
SGB1429__GPMLFLGE_02334	7.103930187707131e-08
SGB1429__MCFJDCCH_00532	4.3718190158930895e-07
SGB1429__PPBOCMHH_00851	1.5701788003196898e-07
SGB1429__DIIFPECF_00273	4.763257116756558e-07
SGB1429__BCGOLGAC_00442	2.395031253025875e-07
SGB1429__DIIFPECF_00818	4.1072882679534806e-07
SGB1429__BHALJGKF_00829	6.727482194693482e-07
SGB1429__KEEPILBA_00917	2.5228058230100557e-07
SGB1429__INEJDNIN_00691	1.787850037800938e-07
SGB1429__DIIFPECF_01290	5.385964865373672e-07
SGB1429__JLONMDDI_01648	5.3053955926762e-07
SGB1429__GIPJGBCF_00227	4.3417393473498733e-07
SGB1429__PPFLALOC_00440	4.375215176021954e-07
SGB1429__MLLKLMJD_01457	1.1286112229307446e-07
SGB1429__JLONMDDI_01246	1.1753648413597138e-07
SGB1429__DDHFFNGD_01492	2.3903383503915895e-07
SGB1429__FGBEEFCA_00167	1.2587996881558915e-07
SGB1429__DIIFPECF_00027	2.586450367040203e-07
SGB1429__LAKFDGBF_00465	5.525491792912514e-07
SGB1429__GPMLFLGE_01782	5.635235899456485e-07
SGB1429__AIHKBDOK_00855	3.272608483168037e-07
SGB1429__FOMEKFAC_00996	5.273897866682243e-07
SGB1429__CEHFHDIH_01825	2.2802736398745388e-07
SGB1429__PPBOCMHH_01628	1.5258313325359573e-07
SGB1429__FGBEEFCA_01159	2.1521067186110394e-07
SGB1429__DDHFFNGD_01770	2.0847056178267823e-07
SGB1429__GOIMFBGK_00789	1.290114768313224e-07
SGB1429__HLPFHAPI_00726	2.315611010591743e-07
SGB1429__FGBEEFCA_00336	1.00887230596325e-07
SGB1429__GOIMFBGK_00040	2.356828832214692e-07
SGB1429__FCIFOKNG_01176	1.8407200822581976e-07
SGB1429__MAPMCGEM_01016	1.6696465280815466e-07
SGB1429__IFDGAGJH_00553	1.5645985519985373e-07
SGB1429__GJBEJBML_01820	3.0051120102571396e-07
SGB1429__DDHFFNGD_01773	2.3382958489559628e-07
SGB1429__AIHKBDOK_01924	2.3382958489559628e-07
SGB1429__FOMEKFAC_00799	3.1704273924519134e-07
SGB1429__LAKFDGBF_01653	1.258332885000861e-07
SGB1429__GJBEJBML_00886	1.5262448151924983e-07
SGB1429__FCIFOKNG_01578	5.105792968887747e-08
SGB1429__MCFJDCCH_00277	2.918476310497268e-07
SGB1429__NBMCHGBD_00524	2.656086808140502e-07
SGB1429__DDHFFNGD_01040	3.387259262723944e-07
SGB1429__IFDGAGJH_00966	2.2033551011453454e-07
SGB1429__MCFJDCCH_01157	5.872167620315088e-07
SGB1429__MCFJDCCH_01134	3.5141113402606694e-08
SGB1429__LDAMFDJD_00894	3.5316076365256216e-07
SGB1429__GJBEJBML_01351	7.045675529072297e-08
SGB1429__LAKFDGBF_00797	2.484495319644557e-07
SGB1429__PFBKDGMG_01343	1.7835640782540868e-07
SGB1429__CKPCDBHO_00168	3.371488103956057e-07
SGB1429__MCFJDCCH_00279	3.01278963020351e-07
SGB1429__LAKFDGBF_00270	2.3086208327714206e-07
SGB1429__PPBOCMHH_00523	4.221023062067903e-07
SGB1429__DIIFPECF_00507	2.3275595948342172e-07
SGB1429__BFBKAMDH_00898	4.7065999556854867e-07
SGB1429__CKPCDBHO_01706	2.3862872904778315e-07
SGB1429__POAICNEB_02265	8.090378944509809e-08
SGB1429__FAJABBFM_01156	4.033687580135766e-07
SGB1429__BHALJGKF_00139	2.4410347008988106e-07
SGB1429__HLPFHAPI_01809	3.2547129345317474e-07
SGB1429__HLPFHAPI_00567	4.580314170200514e-07
SGB1429__HINHLFMI_02819	1.7107608940908485e-07
SGB1429__INEJDNIN_01571	2.1980922542879153e-07
SGB1429__DIIFPECF_00451	3.086895058297447e-07
SGB1429__JLONMDDI_00040	1.8089244831029778e-07
SGB1429__PFBKDGMG_00653	4.3620935532205024e-07
SGB1429__POAICNEB_01688	2.423385307344724e-07
SGB1429__HLPFHAPI_01467	2.4400581944568116e-07
SGB1429__DIIFPECF_00038	9.793923868250386e-08
SGB1429__NBMCHGBD_00353	1.4844610967063405e-07
SGB1429__PPFLALOC_00530	2.979314022854443e-07
SGB1429__IFDGAGJH_00005	3.0432254584327014e-07
SGB1429__LAKFDGBF_01558	1.0217143323029411e-07
SGB1429__CEHFHDIH_00326	1.5722024183905101e-07
SGB1429__GPMLFLGE_00102	3.156063832619986e-07
SGB1429__OBHDJCDA_00486	4.787348120729923e-07
SGB1429__BHALJGKF_00744	4.3038330319754924e-07
SGB1429__IFDGAGJH_00504	1.6262717493936172e-07
SGB1429__HCBPCMKK_00100	2.2020197844916717e-07
SGB1429__CKPCDBHO_00792	1.105299021901503e-07
SGB1429__GPMLFLGE_01243	3.368385023156206e-07
SGB1429__FAJABBFM_00418	5.6362794701814754e-08
SGB1429__FAEKJNFO_01096	4.984287693775011e-07
SGB1429__NBMCHGBD_00537	1.2515685460369495e-07
SGB1429__BCGOLGAC_00310	1.9371689541262093e-07
SGB1429__LAKFDGBF_00802	1.9639874472179625e-07
SGB1429__PCLEBMPK_00699	3.2733124120299373e-07
SGB1429__HCBPCMKK_00509	3.946185446300795e-07
SGB1429__LDAMFDJD_00041	5.310823797896635e-07
SGB1429__BCGOLGAC_01778	4.6469708231595555e-07
SGB1429__PCLEBMPK_00732	4.0981826873956857e-07
SGB1429__HCBPCMKK_00515	2.0996368341523548e-07
SGB1429__GOIMFBGK_01291	3.569841316708753e-07
SGB1429__GNAKOKMD_00901	7.598585838526681e-08
SGB1429__POAICNEB_00915	3.0394343354106725e-07
SGB1429__PPBOCMHH_01710	3.1933750040345e-07
SGB1429__BHALJGKF_00393	1.822298515272435e-07
SGB1429__PPFLALOC_00847	2.733447772908653e-07
SGB1429__FGHBLMLG_00759	2.7690169069789754e-07
SGB1429__GNAKOKMD_00064	3.7655211072177954e-07
SGB1429__KMMPGKAG_01128	2.9011465379760634e-07
SGB1429__DIIFPECF_00535	3.8947448374117036e-07
SGB1429__FGHBLMLG_01692	9.80415313791861e-08
SGB1429__FGBEEFCA_00525	2.1064032717251306e-07
SGB1429__EFCNLGDG_01564	5.3053955926762e-07
SGB1429__GPMLFLGE_02223	4.375215176021954e-07
SGB1429__FGHBLMLG_00395	2.3124122749332642e-07
SGB1429__FCIFOKNG_01146	2.3703685636930093e-07
SGB1429__GPMLFLGE_00884	5.220490506416312e-07
SGB1429__FGHBLMLG_01772	5.08027754043402e-07
SGB1429__GIPJGBCF_00980	1.3421656878209579e-07
SGB1429__BCGOLGAC_00597	2.709970241937367e-07
SGB1429__HCBPCMKK_00347	4.1041554007743423e-07
SGB1429__GNAKOKMD_01002	4.144118844684386e-07
SGB1429__DPKNGIGF_02232	4.144118844684386e-07
SGB1429__GPMLFLGE_00920	4.2264269245923644e-07
SGB1429__FAEKJNFO_00103	2.817617949728243e-07
SGB1429__LDAMFDJD_00802	4.312070767986365e-07
SGB1429__PPFLALOC_02291	3.1282781632571344e-07
SGB1429__HINHLFMI_01237	3.198816107922246e-07
SGB1429__NBMCHGBD_01295	1.6949547222634779e-07
SGB1429__PPFLALOC_00364	3.272608483168037e-07
SGB1429__FGBEEFCA_01387	3.430901005060475e-07
SGB1429__OBHDJCDA_00223	1.8740834208208104e-07
SGB1429__FGBEEFCA_01391	3.798344622197454e-07
SGB1429__LAKFDGBF_00449	2.4999394867221313e-07
SGB1429__PPFLALOC_00042	2.985876836339649e-07
SGB1429__GIPJGBCF_00677	1.1044320493549187e-07
SGB1429__JLONMDDI_01102	2.2495427013285158e-07
SGB1429__HINHLFMI_01415	1.917949918900326e-07
SGB1429__GNAKOKMD_00066	3.0902463262891817e-07
SGB1429__FGHBLMLG_01770	1.384718421481172e-07
SGB1429__BHALJGKF_01069	2.5511009534370764e-07
SGB1429__PPBOCMHH_01839	1.6395094439466478e-07
SGB1429__EFHKLOHD_00688	2.8860906418613865e-07
SGB1429__KEEPILBA_01448	2.805309762070105e-07
SGB1429__KMMPGKAG_01388	5.203916064319696e-07
SGB1429__HLPFHAPI_01423	2.0445785162955298e-07
SGB1429__GPMLFLGE_00111	2.0963730259304805e-07
SGB1429__PCLEBMPK_01587	3.315296748997521e-07
SGB1429__GPMLFLGE_00083	1.8678681265242252e-07
SGB1699__PANEMBBO_00585	4.827783775240895e-08
SGB1699__CEDIKNMP_00311	4.945596637409519e-08
SGB1699__CBAIJPBO_00850	4.98032099233638e-08
SGB1699__GHFBIHLB_01231	2.5667534063907884e-08
SGB1699__GEGPMIGP_00361	5.1898469777077654e-08
SGB1699__GJLKKCCN_01426	2.7192734374129237e-08
SGB1699__GFNNGKDA_00681	3.113113544207043e-08
SGB1699__BEMJEBGK_01809	9.359880300616671e-08
SGB1699__JECPAFIK_00896	6.776434027380647e-08
SGB1699__GGLCHOMO_01080	6.874953113270936e-08
SGB1699__BGIDBFOC_00025	1.0337478215599131e-07
SGB1699__AFMOMAII_00239	1.0387942141504823e-07
SGB1699__BEMJEBGK_00765	7.098558056127306e-08
SGB1699__JOEEPENL_01301	1.1063013830396392e-07
SGB1699__MHPIBOMJ_01906	3.806405710864924e-08
SGB1699__OEPHOKEE_00295	3.847701387952368e-08
SGB1699__OHGHCCKO_01282	7.954290968259438e-08
SGB1699__ICIDCCIP_00348	1.1964980203407612e-07
SGB1699__AJAIHPJJ_00538	1.2418863390146807e-07
SGB1699__HLDNDMBB_01868	1.7211386473043093e-07
SGB1699__BPPPCPFB_01783	4.702185721780583e-08
SGB1699__CDBIPHKG_01198	4.846770614689447e-08
SGB1699__NKPALIFL_00421	1.4896570114272215e-07
SGB1699__JOIDKAEK_00156	4.9829647580643163e-08
SGB1699__JOBBONJN_00890	3.1444048367810203e-07
