#mpa_vJan21_CHOCOPhlAnSGB_202103
#/opt/software/miniconda3/envs/metaphlan4/bin/metaphlan -t marker_ab_table /datastore/shekas3/UCFMT1/results/Metaphlan4/PMCL731_S312.mp.bowtie2out --bowtie2db /dataone/common/ref_dbs/metaphlan4/ --nreads 70385261 --input_type bowtie2out --nproc 30 -o /datastore/shekas3/UCFMT1/results/StrainPhlan4/PMCL731_S312.marker_abund_norm.txt
#SampleID	Metaphlan_Analysis
SGB746__NGEMPDIA_00582	4.5679171746039013e-07
SGB746__LBOEJMMC_01377	3.339207601153804e-07
SGB746__AEBAJBLL_00983	3.733438592499333e-07
SGB746__CBCDNJFD_01080	4.7300400195300044e-07
SGB746__LLHGHDON_00881	5.261708846123081e-07
SGB746__BCGPICKK_00312	4.551004443573661e-07
SGB746__CBCDNJFD_00807	2.8233274210106745e-07
SGB746__BCGPICKK_01375	5.23865025305401e-07
SGB746__OJLLILAC_00839	4.813046449655141e-07
SGB746__KKAEFMGP_00458	3.567765483620419e-07
SGB746__NELDMHEE_01141	5.5518421495536e-07
SGB746__NELDMHEE_00404	5.179334653477671e-07
SGB746__CFNBJNPK_00470	3.595367292190906e-07
SGB746__EPJJGDEO_01008	4.016158169037266e-07
SGB746__EOOLBAPC_00749	3.8961289821535557e-07
SGB746__IGENEHDE_00452	2.2147118668756954e-07
SGB746__EEKFMBOF_00730	4.947221445026527e-07
SGB746__JHNJNBDB_01107	5.780596301563186e-07
SGB746__MFEIHADB_01146	5.1656392482054e-07
SGB746__IAOHBGFO_01258	4.040662552606759e-07
SGB746__JDCCBIME_00590	3.913329479420023e-07
SGB746__JDCCBIME_00545	5.74373132339578e-07
SGB746__DBMHFELA_00559	2.768180454941552e-07
SGB746__FBNKIDAC_01023	5.03386809848416e-07
SGB746__IAOHBGFO_01284	3.334458339841567e-07
SGB746__AENHDLNN_01224	3.9033345776598266e-07
SGB746__GLGDCLEM_00590	7.153463001291117e-07
SGB746__MNPEJFEI_00228	3.614392762087382e-07
SGB746__DHHCPCNF_01159	3.8539389187407947e-07
SGB746__BCGPICKK_01808	9.384044505582131e-07
SGB746__NELDMHEE_00665	5.088624827980572e-07
SGB746__EKBJMHKD_00395	5.43686661901333e-07
SGB746__MFEIHADB_01300	2.8266003150785086e-07
SGB746__CMMCCPKH_00812	6.567881208387251e-07
SGB746__MFEIHADB_00975	4.844188913129418e-07
SGB746__MABLFMMN_01215	4.98479032921055e-07
SGB746__BKEDPBDM_00019	2.8839984498829955e-07
SGB746__NJPOFCBP_00397	5.77501036336248e-07
SGB746__JBOHAEJD_00174	5.116086701309091e-07
SGB746__DBMHFELA_00573	4.310678795944868e-07
SGB746__IPOCPCHC_01158	5.563732703822538e-07
SGB746__JNADMENF_00701	4.503672172783262e-07
SGB746__EOOLBAPC_00524	3.6321232005343145e-07
SGB746__DPHGFAHH_00210	4.9161879527009e-07
SGB746__DPHGFAHH_00419	2.5381402594480745e-07
SGB746__MFEIHADB_01417	3.7169816400454765e-07
SGB746__INBKPICC_01033	5.11731248683904e-07
SGB746__INBKPICC_01239	4.2075647049693017e-07
SGB746__BNOEACBI_00275	5.890208174040359e-07
SGB746__BHFELBJA_00361	4.844812874692652e-07
SGB746__KPPDOFPN_00212	3.581399493800545e-07
SGB746__DBMHFELA_01546	8.370665875671055e-07
SGB746__IPOCPCHC_00443	4.03011246449769e-07
SGB746__CBCDNJFD_00144	5.530357698771986e-07
SGB746__JNADMENF_01080	5.453897236712743e-07
SGB746__LLHGHDON_00872	3.5887221814076744e-07
SGB746__CBCDNJFD_00825	4.998437454997114e-07
SGB746__GGDNAJOD_00606	3.759636635165296e-07
SGB746__JDCCBIME_01467	4.617641666311766e-07
SGB746__DPHGFAHH_00953	2.6613342492175544e-07
SGB746__DHHCPCNF_01021	5.60394163121479e-07
SGB746__HGOEFEOI_00557	3.8655616412678754e-07
SGB746__MKILLNGE_01128	3.4600319803440453e-07
SGB746__JHNJNBDB_00022	4.827725675095458e-07
SGB746__GLGDCLEM_00414	4.117633605902949e-07
SGB746__OEEGGOBI_00880	4.4837180044858585e-07
SGB746__ALIJLJJK_00075	5.551668181459505e-07
SGB746__LBOEJMMC_01284	4.81547265175227e-07
SGB746__MABLFMMN_00648	3.820584004817634e-07
SGB746__JBOHAEJD_00371	4.86256146067699e-07
SGB746__LLHGHDON_00256	5.662941455040006e-07
SGB746__AEBAJBLL_00614	6.834272468084033e-07
SGB746__IAOHBGFO_01127	5.578072827337154e-07
SGB746__JDCCBIME_00070	4.2817875221907113e-07
SGB746__ALIJLJJK_00487	3.0385986661268335e-07
SGB746__NCINOOOC_00890	4.6720160764515647e-07
SGB746__KDELEGKB_00726	4.467116986934796e-07
SGB746__KPPDOFPN_01004	6.101270839918585e-07
SGB746__KKAEFMGP_00185	4.003426496182658e-07
SGB746__MKILLNGE_01166	5.562271935609325e-07
SGB746__JNADMENF_01537	3.6423427038704636e-07
SGB746__EKBJMHKD_01316	6.585078504683425e-07
SGB746__CFNBJNPK_00293	8.466529506021546e-07
SGB746__JDCCBIME_00748	4.848080644942157e-07
SGB746__CBCDNJFD_01557	5.388046152154358e-07
SGB746__CBCDNJFD_00418	1.8022287977748677e-07
SGB746__LLHGHDON_01315	8.11700204120261e-07
SGB746__LBOEJMMC_01242	6.764168367668841e-07
SGB746__BKEDPBDM_00920	6.092690292282053e-07
SGB746__MKILLNGE_00103	3.2405874054130634e-07
SGB746__MDGCIJON_00189	5.559875812716315e-07
SGB746__EEKFMBOF_00855	6.373832418447727e-07
SGB746__AJHODGCB_01514	4.387499403313792e-07
SGB746__BKEDPBDM_00589	6.89718381921664e-07
SGB746__KKAEFMGP_00159	5.282598079226298e-07
SGB746__JHNJNBDB_00115	4.4514617859083607e-07
SGB746__BFDNDFEG_00593	5.864023073476342e-07
SGB746__DPHGFAHH_00327	4.734666430586069e-07
SGB746__LLHGHDON_00040	4.4456599746212715e-07
SGB746__JFGICOBG_00713	9.238206016885713e-07
SGB746__IFGFMGLM_01408	4.239900472617762e-07
SGB746__BPCEALHH_00311	2.162982999582763e-07
SGB746__DPHGFAHH_00815	4.533000065160591e-07
SGB746__IFGFMGLM_01136	4.784833402113958e-07
SGB746__DHHCPCNF_00709	5.950375529224148e-07
SGB746__EEKFMBOF_01176	7.283725348195043e-07
SGB746__BHFELBJA_00672	2.8932479399406656e-07
SGB746__KDELEGKB_00312	5.60273656277222e-07
SGB746__GGDNAJOD_00102	5.061740755560635e-07
SGB746__HGELOFIK_00117	4.048936901660374e-07
SGB746__MFEIHADB_00716	6.160778419159965e-07
SGB746__CFNBJNPK_00471	2.958639561377658e-07
SGB746__HGOEFEOI_00797	6.76219334346061e-07
SGB746__BHFELBJA_00523	3.5062592787599317e-07
SGB746__IAOHBGFO_01460	2.7572819827273865e-07
SGB746__FBNKIDAC_00230	3.280494190643462e-07
SGB746__MPHHJNID_01104	4.7574250321155974e-07
SGB746__CFNBJNPK_00067	6.297016003878737e-07
SGB746__BCGPICKK_00584	4.961566275939063e-07
SGB746__BKEDPBDM_00033	5.329741468155925e-07
SGB746__EEKFMBOF_00502	4.1539144402533334e-07
SGB746__EEKFMBOF_00403	3.2175937031212903e-07
SGB746__BFDNDFEG_00478	4.077351136879991e-07
SGB746__KDELEGKB_00528	6.464026229939341e-07
SGB746__MFEIHADB_00497	3.5571349318970453e-07
SGB746__KDELEGKB_00615	3.2016298867911154e-07
SGB746__BCGPICKK_01072	7.775724093877472e-07
SGB746__AJHODGCB_01454	6.482529706242185e-07
SGB746__IPOCPCHC_01287	4.188327080073746e-07
SGB746__JNADMENF_01544	3.8230479300194055e-07
SGB746__OJLLILAC_00422	4.59130803698883e-07
SGB746__CFLDPBGM_00870	5.592220658767672e-07
SGB746__JDCCBIME_00390	3.0902439219168276e-07
SGB746__HGOEFEOI_00694	3.791968002205997e-07
SGB746__MDGCIJON_00443	4.6516038107694497e-07
SGB746__MPHHJNID_00326	5.659751720511814e-07
SGB746__IFGFMGLM_01091	5.292977573971428e-07
SGB746__INBKPICC_00577	3.8907459534254486e-07
SGB746__EEKFMBOF_00908	5.670419290905798e-07
SGB746__GGDNAJOD_01198	4.0873084467150345e-07
SGB746__MPHHJNID_01279	4.3139321060667543e-07
SGB746__FBNKIDAC_00333	4.1220161774397047e-07
SGB746__JHNJNBDB_01542	5.23812910709473e-07
SGB746__NJPOFCBP_01274	5.107695885977719e-07
SGB746__NGEMPDIA_00089	4.4528705918679793e-07
SGB746__LBOEJMMC_01316	4.284788732926132e-07
SGB746__GLGDCLEM_00970	6.142398692717709e-07
SGB746__DLKHOFJI_01091	4.633512476460483e-07
SGB746__BNOEACBI_00202	3.1031737363338513e-07
SGB746__FBNKIDAC_00799	6.682293928712691e-07
SGB746__HGOEFEOI_00550	3.6066676244902415e-07
SGB746__KDELEGKB_00518	4.521036837741081e-07
SGB746__GBNOMOLE_00355	3.936051792196574e-07
SGB746__MNPEJFEI_00521	4.927476390252414e-07
SGB746__BFDNDFEG_00666	6.086344738137624e-07
SGB746__INBKPICC_00291	4.4508085934507964e-07
SGB746__JFGICOBG_01117	4.040662552606759e-07
SGB746__JDCCBIME_01490	4.81111455470082e-07
SGB746__EOOLBAPC_00564	3.4876153424786584e-07
SGB746__BPCEALHH_00500	4.898377256706811e-07
SGB746__DLKHOFJI_01499	4.105572595363667e-07
SGB746__NELDMHEE_00525	5.152881785355559e-07
SGB746__CMMCCPKH_00230	4.1903347961820973e-07
SGB746__IGENEHDE_00516	3.6209439572768795e-07
SGB746__JDCCBIME_01338	3.0911461009905075e-07
SGB746__MDGCIJON_00506	5.261158959310305e-07
SGB746__JFGICOBG_01389	4.3842991327585877e-07
SGB746__OJLLILAC_01189	6.362700732919229e-07
SGB746__FBNKIDAC_00154	4.615907827712208e-07
