#mpa_vJan21_CHOCOPhlAnSGB_202103
#/opt/software/miniconda3/envs/metaphlan4/bin/metaphlan -t marker_ab_table /datastore/shekas3/UCFMT1/results/Metaphlan4/PMCL293_S293.mp.bowtie2out --bowtie2db /dataone/common/ref_dbs/metaphlan4/ --nreads 18248977 --input_type bowtie2out --nproc 30 -o /datastore/shekas3/UCFMT1/results/StrainPhlan4/PMCL293_S293.marker_abund_norm.txt
#SampleID	Metaphlan_Analysis
SGB748__CLHGLKHF_00647	6.85098158290206e-08
SGB713__DMMBLFPM_00050	4.463433357922685e-08
SGB713__HBBCLMMH_00231	1.0490584412287392e-07
SGB964__GFIOPBMB_00347	1.1190022435652569e-07
SGB964__KICDHMHN_00814	1.1399529620821671e-07
SGB964__HPFALHJA_00934	7.968235413598056e-08
SGB962__KNLJNDJO_01080	4.256173285968758e-07
SGB962__CPKGEJEM_01364	4.5391047136055136e-07
SGB962__KNLJNDJO_00551	2.32344114690977e-07
SGB962__KNLJNDJO_00287	3.4635184495016656e-07
SGB962__KNLJNDJO_00517	2.518922508728484e-07
SGB962__CPKGEJEM_00971	5.465772522189387e-07
SGB962__KNLJNDJO_00489	3.5936055701922867e-07
SGB962__CPKGEJEM_01194	2.014185108470925e-07
SGB962__CPKGEJEM_00398	5.461496544078544e-07
SGB962__KNLJNDJO_01093	2.600827776892763e-07
SGB962__KNLJNDJO_00738	6.149285052699722e-07
SGB962__KNLJNDJO_00533	1.5574685219220823e-07
SGB962__CPKGEJEM_01252	4.1235146867340706e-07
SGB962__KNLJNDJO_00439	5.794034722002386e-07
SGB962__CPKGEJEM_00707	2.214694531971576e-07
SGB962__KNLJNDJO_00407	3.2284910867128796e-07
SGB962__CPKGEJEM_00634	4.661554177194771e-07
SGB962__KNLJNDJO_00916	2.6435914021368065e-07
SGB962__CPKGEJEM_00329	6.059137113668252e-07
SGB962__KNLJNDJO_00559	4.889414564257112e-07
SGB962__CPKGEJEM_00039	5.119873763627916e-07
SGB962__KNLJNDJO_00915	5.773343425840422e-07
SGB962__KNLJNDJO_00305	7.064578710899025e-07
SGB962__KNLJNDJO_00623	3.469985804097009e-07
SGB962__CPKGEJEM_00896	4.3426383530541685e-07
SGB962__CPKGEJEM_00821	4.5760894836555504e-07
SGB962__KNLJNDJO_00590	3.5457649920174143e-07
SGB962__CPKGEJEM_00181	1.0094940751845484e-06
SGB962__CPKGEJEM_01175	2.246078686243377e-07
SGB962__CPKGEJEM_00399	4.288643784118701e-07
SGB962__CPKGEJEM_01395	2.7186959085649537e-07
SGB962__CPKGEJEM_01122	5.059582792849104e-07
SGB962__KNLJNDJO_00665	3.467177293781836e-07
SGB962__CPKGEJEM_00229	2.571888014919765e-07
SGB962__CPKGEJEM_01178	2.8165116495852247e-07
SGB962__CPKGEJEM_00048	3.350509386727578e-07
SGB962__KNLJNDJO_00934	2.017676823014166e-07
SGB962__CPKGEJEM_01290	3.760180553010754e-07
SGB962__KNLJNDJO_00473	2.774305631644478e-07
SGB962__CPKGEJEM_00249	4.6423327656081627e-07
SGB962__CPKGEJEM_00595	3.620928501573931e-07
SGB962__KNLJNDJO_00560	6.753268624364979e-07
SGB962__CPKGEJEM_00759	5.517328371398222e-07
SGB962__CPKGEJEM_00241	4.2158065020472423e-07
SGB962__CPKGEJEM_01301	6.086561724173044e-07
SGB962__CPKGEJEM_01095	2.4274165299201076e-07
SGB962__CPKGEJEM_00610	2.456433804982835e-07
SGB962__KNLJNDJO_01139	5.232718536993002e-07
SGB962__KNLJNDJO_00763	3.029468626680159e-07
SGB962__CPKGEJEM_01285	4.6819060594147917e-07
SGB962__KNLJNDJO_00118	8.047449221583237e-07
SGB962__KNLJNDJO_01127	4.4603004873227353e-07
SGB962__KNLJNDJO_00610	4.194334270651354e-07
SGB962__CPKGEJEM_00998	2.236978277680722e-07
SGB962__KNLJNDJO_01074	2.8091238567839156e-07
SGB962__KNLJNDJO_00189	2.2612092223837474e-07
SGB962__CPKGEJEM_00709	4.8882764285433e-07
SGB962__CPKGEJEM_00468	8.927970468416403e-07
SGB962__KNLJNDJO_01103	4.6152616704940356e-07
SGB962__CPKGEJEM_00354	8.708626153896666e-08
SGB962__KNLJNDJO_00324	8.764340547340645e-08
SGB962__KNLJNDJO_01055	3.2135915340249027e-07
SGB962__KNLJNDJO_00832	4.998437698309891e-07
SGB962__KNLJNDJO_00475	2.940257469594054e-07
SGB962__CPKGEJEM_01263	7.125436852361433e-07
SGB962__KNLJNDJO_01250	4.78137782501298e-07
SGB962__KNLJNDJO_00444	3.00310068322661e-07
SGB962__KNLJNDJO_00362	2.725193139490001e-07
SGB962__CPKGEJEM_01356	4.239189328095557e-07
