#mpa_vJan21_CHOCOPhlAnSGB_202103
#/opt/software/miniconda3/envs/metaphlan4/bin/metaphlan -t marker_ab_table /datastore/shekas3/UCFMT1/results/Metaphlan4/DonorB_P10.mp.bowtie2out --bowtie2db /dataone/common/ref_dbs/metaphlan4/ --nreads 12832267 --input_type bowtie2out --nproc 30 -o /datastore/shekas3/UCFMT1/results/StrainPhlan4/DonorB_P10.marker_abund_norm.txt
#SampleID	Metaphlan_Analysis
SGB1776__HAOAKPAM_00527	1.0653751149149354e-07
SGB1781__ADJDOOME_03593	6.82427424764312e-08
SGB1781__ICOJJLOF_01088	8.362045249113341e-08
SGB1781__PNBGGPNE_01928	2.0674447537862565e-07
SGB1830__KPKBEDGD_01168	9.062179034043813e-08
SGB1830__HFLOBEKE_01815	1.5587838932967782e-07
SGB1830__CKCNFGLF_03157	1.0405294608548844e-07
SGB1830__OGOJFBGA_02549	3.772077842133435e-08
SGB1830__OHCNJMKP_00071	3.89656066005331e-08
SGB1830__HDOLDHGB_00228	9.538777119686616e-08
SGB1830__PMIDCAAO_02986	1.6887176032456008e-07
SGB1830__DNHOCNEF_01596	3.3030128075920275e-07
SGB1812__HKBNADGK_02413	1.0383616185173959e-06
SGB1812__MNCGOBGA_00605	7.823782351921325e-07
SGB1812__LDJFACBC_01224	6.823538333186519e-07
SGB1812__CDJFJDPO_00972	6.522850392035581e-07
SGB1812__DKKBOHFA_01942	1.0437177881119043e-06
SGB1812__PFOCNNPI_02101	3.9705474302170466e-07
SGB1812__GONIHNFG_01792	7.741496994635961e-07
SGB1812__ALCKLJLE_02499	9.485290075903581e-07
SGB1812__CDCJBGMI_01027	1.297580503678049e-06
SGB1812__HJDGPAGI_01771	8.722051514779948e-07
SGB1812__CLFLKACF_01428	1.0219079161391074e-06
SGB1812__NGOCJAGJ_02282	1.6416266718486825e-06
SGB1812__HIHCIABI_01868	1.198951186181241e-06
SGB1812__MGKFFKNG_00278	9.371560042493651e-07
SGB1812__LKAHFDCK_01663	1.421561259958389e-06
