#mpa_vJan21_CHOCOPhlAnSGB_202103
#/opt/software/miniconda3/envs/metaphlan4/bin/metaphlan -t marker_ab_table /datastore/shekas3/UCFMT1/results/Metaphlan4/PMCL662_S297.mp.bowtie2out --bowtie2db /dataone/common/ref_dbs/metaphlan4/ --nreads 18450527 --input_type bowtie2out --nproc 30 -o /datastore/shekas3/UCFMT1/results/StrainPhlan4/PMCL662_S297.marker_abund_norm.txt
#SampleID	Metaphlan_Analysis
SGB746__MFEIHADB_01417	2.8306601655654394e-08
SGB746__GBNOMOLE_00355	9.073146909177552e-08
SGB746__AEBAJBLL_00854	1.1353996982122022e-07
SGB985__FPNOLFLN_01329	7.067687919554727e-08
SGB1504__CHAHHPKD_00775	6.80160393609353e-08
SGB1557__AHELOBAK_02099	2.8485125360008028e-08
SGB1699__BKIMOLDF_00715	2.2491895584894097e-08
SGB1699__CALKJNKH_00440	1.1609358271707431e-07
SGB1790__DMEPHNAF_00171	1.8374333249287772e-08
SGB1790__LGACJHME_01128	3.513227932472713e-08
SGB1790__PKJAGNDN_01392	9.759323202483138e-08
SGB1790__IDDHJONL_01951	3.243143767258648e-07
SGB1790__MHLDADDF_01211	1.1722349352634627e-07
SGB1790__MHDMHNNN_02113	2.352100679857543e-07
SGB1790__EHHFPKJG_01296	3.7137242742563404e-07
SGB1790__PCEEICNL_01040	1.4088194261999099e-07
SGB1790__EGEGONGI_01762	3.534192912559114e-07
SGB1790__GJGHFDDB_00491	4.796982135953427e-08
SGB1790__JJIHOMHI_01364	4.4582094741094244e-08
SGB1790__KLINEJIJ_01266	4.892877114777695e-08
SGB1790__FCCODOIC_01314	1.1994747304401125e-07
SGB1790__JAGANOEF_01265	6.037458040323192e-08
SGB1790__AJFLIHDC_00762	1.347040539565375e-07
SGB1790__OIJLHFHE_01666	4.5436323128347466e-08
SGB1790__CAJFLJHO_01850	6.461059979590797e-08
SGB1790__HKLGMPHC_02676	1.7499796285746427e-07
SGB1790__BNPLANAD_02228	1.0375871345851225e-07
SGB1790__MAJFIGHP_01193	3.1800276249912454e-08
SGB1790__GMIKPCGL_00185	8.527989865716169e-08
SGB1790__KPJLHKPA_00182	7.048643225911764e-08
SGB1790__GAIEEOPA_02243	2.0316657496032224e-08
SGB1790__NNELOEDP_01884	4.086307973558227e-08
SGB1790__ELDDLMEM_03112	9.23828584130672e-08
SGB1790__NDHALAOA_02640	4.6428844835022e-08
SGB1790__JJDOAPDE_01354	5.652463964931051e-08
SGB1790__ICEOGDOJ_00889	5.751434681311806e-08
SGB1790__MBAMBKKN_00240	5.979878727948769e-08
SGB1790__KEDMDHJN_00088	3.135223764138511e-08
SGB1790__GHJKPMNM_01148	3.1905931881929106e-08
SGB1790__IOBJIOLH_00335	6.554828075980283e-08
SGB1790__KNOGJPMC_00063	6.578696910504725e-08
SGB1790__JGHNLKDF_00729	7.026455864945427e-08
SGB1790__NEMAAGNF_01087	8.207540790782858e-08
SGB1790__LGKNONDD_00498	8.3401535063734e-08
SGB1790__FJAFKMAM_01281	4.189416805514601e-08
SGB1790__KOBCGOPF_03258	1.2897232941581477e-07
SGB1790__EADLJEMD_01136	1.8661763765232034e-07
SGB1790__JJDOAPDE_01019	1.8955466818216684e-07
SGB1790__MEJDGLIF_01053	9.629281211635676e-08
SGB1790__LCHHLIGM_02346	9.812328810913359e-08
SGB1790__GOLNAJKD_01282	9.920086326575231e-08
SGB1790__KIBIMKNK_02044	9.947396528819395e-08
SGB1790__PPANMJPH_00054	1.5129351881987125e-07
SGB1790__HOEBNHEC_03083	1.547493125690058e-07
SGB1790__MIMLHNND_03122	2.075174269170245e-07
SGB1790__NOBKADAN_00083	5.2943588017387676e-08
SGB1790__MIAOMNAA_00903	5.3099195810762564e-08
SGB1790__IHKGAGPO_00746	5.554813921239303e-08
SGB1790__OOGOGOLL_00524	1.1389787206341428e-07
SGB1790__KNHCBLDM_01956	2.285160756186378e-07
SGB1790__EDPIMNMF_01181	1.1535233285412306e-07
SGB1790__PHOLBMEJ_01297	1.1535233285412306e-07
SGB1790__BAEBKDEM_01102	5.89945331274641e-08
SGB1790__MLMPEHGK_02286	1.2238512113865255e-07
SGB1790__JLFKNGPO_00516	1.2280106122380728e-07
SGB1790__EJBEBJLB_02188	6.160991909603276e-08
SGB1815__FDADPDIK_02328	9.472307956615515e-07
SGB1815__JIAOCIHN_00679	7.299866161075042e-07
SGB1815__IOFOGJLD_00093	1.1323204468766958e-06
SGB1815__EEPDMBED_02174	1.1486135477494478e-06
SGB1815__PPMGIOIG_00221	1.0134060974315062e-06
SGB1815__AKGCADPC_00222	1.0090288565520752e-06
SGB1815__NDLELKED_03377	1.7913716770495338e-06
SGB1815__OGDMMBMK_02128	1.0786411193060274e-06
SGB1815__BNGCIBCO_02684	1.2946005019756482e-06
SGB1815__GNANFJFI_00078	8.583609356631085e-07
SGB1815__LGMKGJPM_02065	8.710906004565042e-07
SGB1815__BEALFEGL_02435	6.471846715836165e-07
SGB1815__IOFGDJMH_01570	1.5426351412317638e-06
SGB1815__NECNJEJC_00735	1.4733720924979014e-06
SGB1815__IMHKPBDF_00351	1.1558793583911366e-06
SGB1815__LAAEOCPP_00975	1.0439895547842812e-06
SGB1815__BIEAKLDK_01484	1.0849779474882304e-06
SGB1815__EDAAEGAI_01116	8.788731439043468e-07
SGB1815__FKEGKNBK_02516	8.380834360090464e-07
SGB1815__ACBBCFCD_01288	1.0166884198676565e-06
SGB1815__PKDMNPFE_01000	9.030551406056279e-07
SGB1815__HPKKOKCH_00753	1.2102602255251453e-06
SGB1815__INJOJJFK_03315	1.3749281878122576e-06
SGB1815__MKMADBLJ_01032	8.76779088339771e-07
SGB1815__HAFOJKKH_00606	1.4126827822463539e-06
SGB1815__ACBBCFCD_03405	1.0613780411175571e-06
SGB1815__MHFKDEGC_02732	9.73598468360982e-07
SGB1815__DBAOGNHH_00850	8.862467252866264e-07
SGB1815__FCACHDKC_03616	7.712174872800919e-07
SGB1815__HCOMAFFD_00985	1.0620192000885464e-06
SGB1815__COMKELPC_01320	1.0871413067791406e-06
SGB1815__KICLEEFA_02368	1.1254200550257128e-06
SGB1815__DLJKHJEP_00457	9.682916614087548e-07
SGB1815__AOPNIMAJ_02248	5.433895562455453e-07
SGB1815__KOFPPKND_02513	1.0255739320684543e-06
SGB1815__NFIJAGLD_00898	9.825335330942994e-07
SGB1815__GIOIPHAO_02826	7.474041006265614e-07
SGB1815__MFKJFFMN_00626	1.6172644352077721e-06
SGB1815__IHGGDDEI_00569	1.1852778031955665e-06
SGB1815__CFBDCHBM_03548	1.2982355522410217e-06
SGB1815__OBAHMNGH_04176	1.1945065165008346e-06
SGB1815__FEMHLIHP_01812	9.159689324617899e-07
SGB1815__GKBGGHBE_00775	8.052224213957775e-07
SGB1815__PHDMDMBM_00074	1.1919805294312054e-06
SGB1815__NFLJMMKO_00001	9.655683113066484e-07
SGB1815__HDLBEPGG_01361	1.4288379840986591e-06
SGB1815__PJCFMDPA_02757	1.3233746444623335e-06
SGB1815__ONBLKLOL_03711	1.1441483891477853e-06
SGB1815__PAPBEHFA_03257	1.5400187046821823e-06
SGB1815__JBMCPGEG_03247	1.095847162114169e-06
SGB1815__MKOGGFCN_01584	7.838746074194096e-07
SGB1815__CEOGEDFB_02546	6.438614728544985e-07
SGB1815__HCBGPKJD_01653	6.669401569112679e-07
SGB1815__GBBHIBHN_01568	1.2433402643949316e-06
SGB1815__MKAMMCAN_02032	1.069970273786262e-06
SGB1815__HGEJFLFL_02341	1.3313249334062565e-06
SGB1815__ENEJGBIK_04424	1.3456500035411688e-06
SGB1815__NAIIBGOM_00474	1.0738595210343692e-06
SGB1815__MAGIMJOH_01276	1.0907209686232445e-06
SGB1815__CALEBIKH_00975	8.193535094975354e-07
SGB1815__AFKJMGCN_01396	1.4749194313064198e-06
SGB1815__KPGKKGPA_02373	1.1563385936076743e-06
SGB1815__CMGPCPCF_04098	1.4945199295502947e-06
SGB1815__LDEHKALB_02091	8.184596194786785e-07
SGB1815__JABGGCNM_00017	7.330903272938133e-07
SGB1815__CALEBIKH_02021	6.748777963849159e-07
SGB1815__DFABFKCB_04186	9.36355526449903e-07
SGB1815__APJPDFBL_00757	1.670360852875708e-06
SGB1815__OHFJIHJN_02685	1.1255188953735715e-06
SGB1815__HJJKHGPL_02977	9.062747451805322e-07
SGB1815__MOADAADE_03372	1.0985842253771687e-06
SGB1815__NKOMOKMO_02027	1.0720916022292439e-06
SGB1815__KOOIHIML_01123	1.7473254077755012e-06
SGB1815__FEGAOMOO_01850	7.319492401862354e-07
SGB1815__BGOJGIBF_02359	1.2489396680334224e-06
SGB1815__NFCNNPAJ_01585	1.121262589037388e-06
SGB1815__JIMMPBFK_03038	1.3203977201028475e-06
SGB1812__HKBNADGK_02413	4.141847461069874e-07
SGB1812__MNCGOBGA_00605	6.605692674729866e-07
SGB1812__LDJFACBC_01224	3.0710775694509185e-07
SGB1812__CDJFJDPO_00972	5.528835551456717e-07
SGB1812__DKKBOHFA_01942	1.1667178404862195e-07
SGB1812__PFOCNNPI_02101	4.5937248791958543e-07
SGB1812__GONIHNFG_01792	4.44110027586952e-07
SGB1812__ALCKLJLE_02499	4.5658087058647445e-07
SGB1812__CDCJBGMI_01027	5.356861520925237e-07
SGB1812__HJDGPAGI_01771	3.4785457721433874e-07
SGB1812__CLFLKACF_01428	4.426305514871938e-07
SGB1812__NGOCJAGJ_02282	1.5124916725959485e-07
SGB1812__HIHCIABI_01868	4.7606671426026214e-07
SGB1812__MGKFFKNG_00278	3.259673909918142e-07
SGB1812__LKAHFDCK_01663	2.0102090779765478e-07
SGB1812__KMJPFBNK_00379	3.6853833096236714e-07
SGB1812__EHPKKPAI_00240	5.732643231793473e-07
SGB1812__IPGLHBCI_01725	6.462039105930458e-07
SGB1812__FCGHKDEH_00557	4.6577726258321967e-07
SGB1812__EEHNDALN_03764	5.666536753718428e-07
SGB1812__HGMMGMJO_02212	5.367329684261163e-07
SGB1812__CDCJBGMI_01865	3.5252342609117417e-07
SGB1812__IHNOGCKM_01667	3.195902341470352e-07
SGB1812__IACCLCAB_00337	3.238873672163075e-07
SGB1812__NKOLHGFE_00770	2.604234814541004e-07
SGB1812__CLFBCFAI_00390	2.604234814541004e-07
SGB1812__CMDGNHKO_01615	4.525210356654721e-07
SGB1812__BGKIHPNB_00373	4.093194386826366e-07
SGB1812__KBDBIPGL_01405	3.703659811734154e-07
SGB1812__MBPJBBMH_00408	1.861369584416572e-07
SGB1812__INHGILCG_02461	4.7371583295302875e-07
SGB1812__FGHBHFPN_01631	2.1751112125920848e-07
SGB1812__EGMECBNA_02323	2.3218716543414862e-07
SGB1812__KKIKEEPL_03118	5.822894531640748e-07
SGB1812__HBHBLKBK_00220	5.213245416078281e-07
SGB1812__GONIHNFG_00303	6.092237656355992e-07
SGB1812__HLLIGFHM_01693	4.667551256780055e-07
SGB1812__JPABDFNK_01262	3.251717824625849e-07
SGB1812__ECELNHLK_01770	4.256161483863196e-07
SGB1812__NKAJBAEJ_00650	4.379984666789701e-07
SGB1812__IMKGAACB_01517	9.546914693982909e-08
SGB1812__BHKELCEK_00531	9.597632116123073e-08
SGB1812__JELLPOCE_01877	1.5438226052619012e-06
SGB1812__FECNDEID_01470	2.015911104545423e-07
SGB1812__LCFPNEKF_01210	1.025113471022304e-07
SGB1812__IEPEMOEJ_00997	6.520674674946543e-07
SGB1812__MMPIDFAJ_01444	3.631730446341996e-07
SGB1812__MJPINKOA_02606	4.941645213048289e-07
SGB1812__BDICMCCN_01922	1.297520193031041e-07
SGB1812__DIHNPOCK_01032	5.190080772124164e-07
SGB1812__LHADDPEN_00815	2.9083567615830486e-07
SGB1812__FPAFFIGH_01507	9.015331773875967e-07
SGB1812__HNHCFBDM_01135	1.5025552956459945e-07
SGB1812__CJANJPAK_01127	5.007419210124456e-07
SGB1812__NLJMJJHH_01224	1.6241241207027332e-07
SGB1812__IFFPLOJL_01378	5.249938885723928e-07
SGB1812__AGANHBPF_02604	5.240479110456802e-07
SGB1812__LKDHAPDJ_02162	5.022517527589685e-07
