#mpa_vJan21_CHOCOPhlAnSGB_202103
#/opt/software/miniconda3/envs/metaphlan4/bin/metaphlan -t marker_ab_table /datastore/shekas3/UCFMT1/results/Metaphlan4/PMCL730_S311.mp.bowtie2out --bowtie2db /dataone/common/ref_dbs/metaphlan4/ --nreads 64990266 --input_type bowtie2out --nproc 30 -o /datastore/shekas3/UCFMT1/results/StrainPhlan4/PMCL730_S311.marker_abund_norm.txt
#SampleID	Metaphlan_Analysis
SGB746__NGEMPDIA_00582	3.4787617207715925e-08
SGB746__LBOEJMMC_01377	2.348579900068226e-08
SGB746__AEBAJBLL_00983	2.1283575505791375e-08
SGB746__LLHGHDON_00881	3.599571001529828e-08
SGB746__BCGPICKK_00312	1.3323206608781716e-08
SGB746__BCGPICKK_01375	2.986602786593985e-08
SGB746__OJLLILAC_00839	3.363642992407361e-08
SGB746__KKAEFMGP_00458	8.783529953964198e-09
SGB746__NELDMHEE_01141	3.537645302524475e-08
SGB746__NELDMHEE_00404	4.452769047295449e-08
SGB746__CFNBJNPK_00470	1.8998633567205517e-08
SGB746__EPJJGDEO_01008	3.0353099927396934e-08
SGB746__EOOLBAPC_00749	2.1644399477227164e-08
SGB746__IGENEHDE_00452	2.2849730121093782e-08
SGB746__JHNJNBDB_01107	5.329762036456549e-08
SGB746__MFEIHADB_01146	1.3324405091141373e-08
SGB746__JDCCBIME_00590	4.2396296652125484e-08
SGB746__JDCCBIME_00545	1.5177586679156998e-08
SGB746__DBMHFELA_00559	6.31392781532452e-08
SGB746__FBNKIDAC_01023	5.113109831099597e-08
SGB746__IAOHBGFO_01284	1.8064169720630846e-08
SGB746__GLGDCLEM_00590	7.381656413164153e-08
SGB746__MABLFMMN_01215	5.743976479759762e-09
SGB746__NJPOFCBP_00397	1.9753899412082724e-08
SGB746__JBOHAEJD_00174	1.3516314179110327e-08
SGB746__DBMHFELA_00573	2.706829471487334e-08
SGB746__IPOCPCHC_01158	2.7393577998071982e-08
SGB746__JNADMENF_00701	5.7392671719720726e-08
SGB746__EOOLBAPC_00524	2.9693124703218065e-08
SGB746__DPHGFAHH_00210	1.5662642901654242e-08
SGB746__DPHGFAHH_00419	1.5710619330890346e-08
SGB746__INBKPICC_01033	1.654692312774769e-08
SGB746__INBKPICC_01239	2.486048673016469e-08
SGB746__BHFELBJA_00361	1.6929238969526387e-08
SGB746__KPPDOFPN_00212	1.7242252928627724e-08
SGB746__DBMHFELA_01546	1.727128367505957e-08
SGB746__CBCDNJFD_00144	9.360623099015548e-09
SGB746__JNADMENF_01080	3.7510951689249667e-08
SGB746__LLHGHDON_00872	2.84452671737422e-08
SGB746__CBCDNJFD_00825	1.8998633567205517e-08
SGB746__GGDNAJOD_00606	9.696870972150765e-09
SGB746__JDCCBIME_01467	1.96162617563857e-08
SGB746__DHHCPCNF_01021	2.0235399951597954e-08
SGB746__HGOEFEOI_00557	1.0468771837419672e-08
SGB746__MKILLNGE_01128	3.2127650428509835e-08
SGB746__JHNJNBDB_00022	4.450970771236484e-08
SGB746__GLGDCLEM_00414	4.460648251586451e-08
SGB746__OEEGGOBI_00880	7.108259103338054e-08
SGB746__ALIJLJJK_00075	1.179262041417175e-08
SGB746__MABLFMMN_00648	3.7627201498629785e-08
SGB746__JBOHAEJD_00371	7.525440299725957e-08
SGB746__LLHGHDON_00256	2.6106245155705078e-08
SGB746__JDCCBIME_00070	2.7286798144794912e-08
SGB746__ALIJLJJK_00487	2.7432743875802755e-08
SGB746__KDELEGKB_00726	4.148192011282064e-08
SGB746__KKAEFMGP_00185	2.9912588760986773e-08
SGB746__JNADMENF_01537	9.47089172298678e-08
SGB746__EKBJMHKD_01316	1.6987250401654105e-08
SGB746__CFNBJNPK_00293	5.0961751204962326e-08
SGB746__CBCDNJFD_00418	7.100626369637978e-08
SGB746__LBOEJMMC_01242	1.0993375877896349e-07
SGB746__BKEDPBDM_00920	5.6583964030204785e-08
SGB746__MKILLNGE_00103	3.901387160321816e-08
SGB746__KKAEFMGP_00159	1.2720102586609753e-07
SGB746__JHNJNBDB_00115	2.192517771423636e-08
SGB746__BFDNDFEG_00593	7.0604629277037e-08
SGB746__DPHGFAHH_00327	2.332085563328275e-08
SGB746__LLHGHDON_00040	2.4087517993476505e-08
SGB746__JFGICOBG_00713	2.5027836351275527e-08
SGB746__IFGFMGLM_01408	2.552607440917742e-08
SGB746__IFGFMGLM_01136	5.4583651478148774e-08
SGB746__GGDNAJOD_00102	3.22717491264849e-08
SGB746__CFNBJNPK_00471	4.00917942876654e-08
SGB746__HGOEFEOI_00797	4.582273706213852e-08
SGB746__IAOHBGFO_01460	4.9829359413500753e-08
SGB746__MPHHJNID_01104	3.309226193889441e-08
SGB746__CFNBJNPK_00067	6.654301276790642e-08
SGB746__BCGPICKK_00584	3.58280796906406e-08
SGB746__BKEDPBDM_00033	1.9907242252766052e-08
SGB746__EEKFMBOF_00502	2.249777435997616e-08
SGB746__EEKFMBOF_00403	3.030722555087916e-08
SGB746__BFDNDFEG_00478	1.5497008504511712e-08
