#mpa_vJan21_CHOCOPhlAnSGB_202103
#/opt/software/miniconda3/envs/metaphlan4/bin/metaphlan -t marker_ab_table /datastore/shekas3/UCFMT1/results/Metaphlan4/PMCL720.mp.bowtie2out --bowtie2db /dataone/common/ref_dbs/metaphlan4/ --nreads 11104965 --input_type bowtie2out --nproc 30 -o /datastore/shekas3/UCFMT1/results/StrainPhlan4/PMCL720.marker_abund_norm.txt
#SampleID	Metaphlan_Analysis
SGB749__JOGMHDFB_00203	2.9491594375076463e-07
SGB964__GFIOPBMB_00481	6.556678171779133e-07
SGB964__MDDCFMJC_00937	1.8130303955833072e-07
SGB964__FOPDFMHP_00189	7.2714288731669e-07
SGB985__GMDJEDEI_00488	4.6281894024393394e-08
SGB985__CLJIAPON_00420	2.1022945564363093e-07
SGB985__PJDEJKBB_00275	2.5593922700532106e-07
SGB985__OCDFGBMC_01474	8.593846344570708e-08
SGB985__OCDFGBMC_01415	4.1817386633963913e-07
SGB985__CLJIAPON_01024	5.479680297741103e-08
SGB985__BNNFIPFJ_00869	5.576390083548174e-08
SGB985__GMDJEDEI_00312	6.658811477628872e-08
SGB969__JNIKEIOH_00376	3.270487942280022e-07
SGB969__BDNNBLEO_00123	2.53775388701022e-07
SGB969__FFDBNIKC_00320	2.516478319976526e-07
SGB969__DMCNBEME_00656	1.3782981055889342e-07
SGB969__OJDGFAFI_00479	1.993658608577351e-07
SGB969__JNOMFGND_00341	5.4029415530778615e-08
SGB1699__MKOPLHFJ_00098	1.7372710366134623e-07
SGB1699__KCFNKJFN_00075	1.1609126427207938e-07
SGB1699__CEKIJOLJ_00385	1.2324090340344225e-07
SGB1699__IPCIFNFC_00513	1.9206914068048944e-07
SGB1699__KCDHEOAE_01656	5.117393486332098e-08
SGB1699__NNFFCLBC_00592	6.959884478125301e-08
SGB1699__AOCOKOFB_00094	9.227922173303589e-08
SGB1790__MEJDGLIF_01053	1.722318640657705e-07
SGB1815__FDADPDIK_02328	5.043783332920264e-07
SGB1815__IOFOGJLD_00093	6.136848755791994e-07
SGB1815__EEPDMBED_02174	3.8942113975082674e-07
