#mpa_vJan21_CHOCOPhlAnSGB_202103
#/opt/software/miniconda3/envs/metaphlan4/bin/metaphlan -t marker_ab_table /datastore/shekas3/UCFMT1/results/Metaphlan4/DonorB_P7.mp.bowtie2out --bowtie2db /dataone/common/ref_dbs/metaphlan4/ --nreads 34718186 --input_type bowtie2out --nproc 30 -o /datastore/shekas3/UCFMT1/results/StrainPhlan4/DonorB_P7.marker_abund_norm.txt
#SampleID	Metaphlan_Analysis
SGB713__IDHJINOH_00817	2.7616197199945248e-08
SGB713__DNLPODDD_00432	4.784708766364521e-08
SGB713__EJCLHBNI_00668	2.611393915311329e-08
SGB713__CKAEEGNM_01109	4.235864428174556e-08
SGB713__MLFHBFPA_01796	1.2026764293909789e-07
SGB1429__JGAJEMCP_01668	1.4387331762283654e-08
SGB1429__MMKDBFEO_00595	1.909411178630721e-08
SGB1429__PPBOCMHH_00862	1.291058256758531e-08
SGB1429__LDAMFDJD_00610	4.53123290244993e-08
SGB1429__AIHKBDOK_00229	4.204906746865774e-08
SGB1429__EFCNLGDG_01085	4.242063849817105e-08
SGB1429__GPMLFLGE_01785	4.448436517243342e-08
SGB1429__NBMCHGBD_01723	2.463956923961779e-08
SGB1429__FOMEKFAC_02262	2.5972653848842354e-08
SGB1429__HLPFHAPI_01087	2.6043104882213257e-08
SGB1429__HINHLFMI_00391	5.824815478976025e-08
SGB1429__DIIFPECF_00273	5.4041321322835286e-08
SGB1429__DIIFPECF_01290	7.348027411144355e-08
SGB1429__DDHFFNGD_01492	8.159877908329446e-08
SGB1429__CEHFHDIH_01825	4.212054986589917e-08
SGB1429__MAPMCGEM_01016	1.2572459833380605e-08
SGB1429__FOMEKFAC_00799	6.613904718198838e-08
SGB1429__FCIFOKNG_01578	1.730983458180795e-08
SGB1429__IFDGAGJH_00966	2.1351827509685082e-08
SGB1429__CKPCDBHO_00168	2.542247681862408e-08
SGB1429__PPBOCMHH_00523	2.6043104882213257e-08
SGB1429__FAJABBFM_01156	2.7379934148125012e-08
SGB1429__INEJDNIN_01571	2.984841617120476e-08
SGB1429__PFBKDGMG_00653	3.291858287295717e-08
SGB1429__HLPFHAPI_01467	6.629174420549582e-08
SGB1429__CEHFHDIH_00326	7.120838964543227e-08
SGB1429__OBHDJCDA_00486	7.228055286851918e-08
SGB1429__NBMCHGBD_00537	4.254635223022857e-08
SGB1429__LAKFDGBF_00802	4.451917332364151e-08
SGB1429__HCBPCMKK_00515	1.4282947341464633e-07
SGB1429__KMMPGKAG_00433	1.2257070165898342e-07
SGB1429__GIPJGBCF_00980	9.173406309419508e-08
SGB1429__DPKNGIGF_02232	9.444108090855837e-08
SGB1429__PCLEBMPK_01788	2.410448197629061e-07
SGB1429__MCFJDCCH_01130	1.2859355774077648e-07
SGB1429__OBHDJCDA_00223	1.2859355774077648e-07
SGB1429__PPFLALOC_00042	2.380454305292231e-08
SGB1429__PPBOCMHH_01839	3.1756942488844206e-08
SGB1429__HLPFHAPI_01423	3.961980195411642e-08
SGB1517__MGMCEKAH_01427	7.1189909179158845e-09
SGB1517__PCHAIIGN_00211	2.4252132467275513e-08
