#mpa_vJan21_CHOCOPhlAnSGB_202103
#/opt/software/miniconda3/envs/metaphlan4/bin/metaphlan -t marker_ab_table /datastore/shekas3/UCFMT1/results/Metaphlan4/DonorB_P3.mp.bowtie2out --bowtie2db /dataone/common/ref_dbs/metaphlan4/ --nreads 26379609 --input_type bowtie2out --nproc 30 -o /datastore/shekas3/UCFMT1/results/StrainPhlan4/DonorB_P3.marker_abund_norm.txt
#SampleID	Metaphlan_Analysis
SGB1429__MMKDBFEO_00595	1.2544210442249205e-08
SGB1429__DPKNGIGF_02229	1.4337625054733746e-08
SGB1429__FOMEKFAC_01618	8.281584462205187e-08
SGB1429__KEEPILBA_00916	4.1888357069264646e-08
SGB1429__AIHKBDOK_00229	2.75703610836451e-08
SGB1429__KEEPILBA_01076	6.392821985024635e-08
SGB1429__GNAKOKMD_01129	3.35779480784432e-08
SGB1429__MCFJDCCH_00470	1.343117923137728e-07
SGB1429__DIIFPECF_00036	6.73348262987213e-08
SGB1429__GJBEJBML_00645	3.6592309148376194e-08
SGB1429__HINHLFMI_00391	1.1441558871935898e-07
SGB1429__PPFLALOC_00429	3.9821187340172415e-08
SGB1429__BCGOLGAC_00900	4.0458695419786733e-08
SGB1429__IFDGAGJH_01122	8.170218618031244e-08
SGB1429__BCGOLGAC_00302	4.1796973356637705e-08
SGB1429__MAPMCGEM_01483	4.44431043209035e-08
SGB1429__BCGOLGAC_01608	9.314510821419298e-08
SGB1429__PPFLALOC_00754	5.415769055907358e-08
SGB1429__GOIMFBGK_01737	1.6824171131208867e-07
SGB1429__JLONMDDI_01149	6.036727534957602e-08
SGB1429__JGAJEMCP_01345	6.124505081439151e-08
SGB1429__GPMLFLGE_02334	6.30794757004799e-08
SGB1429__MCFJDCCH_00532	6.469425587992612e-08
SGB1429__DIIFPECF_00818	2.1871837553969882e-07
SGB1429__BHALJGKF_00829	7.462846209140098e-08
SGB1429__DIIFPECF_01290	1.9099320446044835e-07
SGB1429__JLONMDDI_01648	9.407466571201602e-08
