"","marker.id","X1","X2","X3"
"1733","t__SGB15236","DonorB_D_2016.mp","PMCL825.mp",0.48814845608221
"1734","t__SGB15236","DonorB_D_2016.mp","PMCL824.mp",0.487337484684594
"1735","t__SGB15236","DonorB_D_2016.mp","PMCL656.mp",0.534362343175904
"1736","t__SGB15236","DonorB_D_2016.mp","PMCL727.mp",0.324709327347702
"1737","t__SGB15236","DonorB_D_2016.mp","PMCL726.mp",0.30375008829959
"1738","t__SGB15236","DonorB_D_2016.mp","PMCL731_S312.mp",0.0262866555766268
"1739","t__SGB15236","DonorB_D_2013.mp","PMCL730_S311.mp",0.199533439850782
"1740","t__SGB15236","DonorB_D_2013.mp","PMCL825.mp",0.469088286900334
"1741","t__SGB15236","DonorB_D_2013.mp","PMCL824.mp",0.468277315502718
"1742","t__SGB15236","DonorB_D_2013.mp","PMCL656.mp",0.515302173994028
"1743","t__SGB15236","DonorB_D_2013.mp","PMCL727.mp",0.305649158165826
"1744","t__SGB15236","DonorB_D_2013.mp","PMCL726.mp",0.284689919117714
"1745","t__SGB15236","DonorB_D_2013.mp","PMCL731_S312.mp",0.0721701788882307
"1746","t__SGB15236","DonorB_D_2013.mp","DonorB_D_2016.mp",0.0929313963887343
"1747","t__SGB15249","PMCL726.mp","PMCL824.mp",0.699681042553005
"1748","t__SGB15249","PMCL726.mp","PMCL825.mp",0.715612070052808
"1749","t__SGB15249","PMCL726.mp","PMCL730_S311.mp",0.530749707062632
"1750","t__SGB15249","PMCL726.mp","PMCL731_S312.mp",0.557285386817493
"1751","t__SGB15249","PMCL824.mp","PMCL825.mp",0.0173274473928018
"1752","t__SGB15249","PMCL730_S311.mp","PMCL824.mp",0.285841577052078
"1753","t__SGB15249","PMCL730_S311.mp","PMCL825.mp",0.301772604551881
"1754","t__SGB15249","PMCL730_S311.mp","PMCL731_S312.mp",0.0301550793079807
"1755","t__SGB15249","PMCL731_S312.mp","PMCL824.mp",0.312377256806938
"1756","t__SGB15249","PMCL731_S312.mp","PMCL825.mp",0.328308284306742
"1757","t__SGB15249","DonorB_D_2016.mp","PMCL726.mp",0.593560222728316
"1758","t__SGB15249","DonorB_D_2016.mp","PMCL824.mp",0.499159640212175
"1759","t__SGB15249","DonorB_D_2016.mp","PMCL825.mp",0.515090667711979
"1760","t__SGB15249","DonorB_D_2016.mp","PMCL730_S311.mp",0.330228304721802
"1761","t__SGB15249","DonorB_D_2016.mp","PMCL731_S312.mp",0.356763984476663
"1762","t__SGB15249","DonorB_D_2016.mp","DonorB_D_May17.mp",0.0182720770217441
"1763","t__SGB15249","DonorB_D_May17.mp","PMCL726.mp",0.576027764695925
"1764","t__SGB15249","DonorB_D_May17.mp","PMCL824.mp",0.481627182179783
"1765","t__SGB15249","DonorB_D_May17.mp","PMCL825.mp",0.497558209679587
"1766","t__SGB15249","DonorB_D_May17.mp","PMCL730_S311.mp",0.312695846689411
"1767","t__SGB15249","DonorB_D_May17.mp","PMCL731_S312.mp",0.339231526444271
"1768","t__SGB15254","PMCL731_S312.mp","PMCL805_S307.mp",0.267037742491441
"1769","t__SGB15254","PMCL731_S312.mp","PMCL824.mp",0.175244084665055
"1770","t__SGB15254","PMCL731_S312.mp","PMCL825.mp",0.17233762408629
"1771","t__SGB15254","PMCL731_S312.mp","PMCL800.mp",0.191762922634507
"1772","t__SGB15254","PMCL731_S312.mp","PMCL801.mp",0.191949854201918
"1773","t__SGB15254","PMCL385.mp","PMCL731_S312.mp",0.111738236503331
"1774","t__SGB15254","PMCL385.mp","PMCL656.mp",0.334270239943932
"1775","t__SGB15254","PMCL385.mp","PMCL657.mp",0.332714549064472
"1776","t__SGB15254","PMCL385.mp","PMCL635_S292.mp",0.277397488537055
"1777","t__SGB15254","PMCL385.mp","PMCL805_S307.mp",0.267375079452445
"1778","t__SGB15254","PMCL385.mp","PMCL824.mp",0.175581421626059
"1779","t__SGB15254","PMCL385.mp","PMCL825.mp",0.172674961047293
"1780","t__SGB15254","PMCL385.mp","PMCL726.mp",0.177206803013335
"1781","t__SGB15254","PMCL385.mp","PMCL800.mp",0.192100259595511
"1782","t__SGB15254","PMCL385.mp","PMCL801.mp",0.192287191162922
"1783","t__SGB15254","PMCL385.mp","PMCL730_S311.mp",0.104197724928707
"1784","t__SGB15254","PMCL656.mp","PMCL731_S312.mp",0.333932902982929
"1785","t__SGB15254","PMCL656.mp","PMCL657.mp",0.00155674516348724
"1786","t__SGB15254","PMCL656.mp","PMCL805_S307.mp",0.363193332247989
"1787","t__SGB15254","PMCL656.mp","PMCL824.mp",0.314470767890776
"1788","t__SGB15254","PMCL656.mp","PMCL825.mp",0.31156430731201
"1789","t__SGB15254","PMCL656.mp","PMCL726.mp",0.342420192619334
"1790","t__SGB15254","PMCL656.mp","PMCL800.mp",0.35731364920151
"1791","t__SGB15254","PMCL656.mp","PMCL801.mp",0.357500580768921
"1792","t__SGB15254","PMCL656.mp","PMCL730_S311.mp",0.326392391408305
"1793","t__SGB15254","PMCL657.mp","PMCL731_S312.mp",0.332377212103468
"1794","t__SGB15254","PMCL657.mp","PMCL805_S307.mp",0.361637641368528
"1795","t__SGB15254","PMCL657.mp","PMCL824.mp",0.312915077011315
"1796","t__SGB15254","PMCL657.mp","PMCL825.mp",0.310008616432549
"1797","t__SGB15254","PMCL657.mp","PMCL726.mp",0.340864501739873
"1798","t__SGB15254","PMCL657.mp","PMCL800.mp",0.355757958322049
"1799","t__SGB15254","PMCL657.mp","PMCL801.mp",0.35594488988946
"1800","t__SGB15254","PMCL657.mp","PMCL730_S311.mp",0.324836700528845
"1801","t__SGB15254","DonorB_P9.mp","PMCL731_S312.mp",0.193504171310976
"1802","t__SGB15254","DonorB_P9.mp","PMCL385.mp",0.19384150827198
"1803","t__SGB15254","DonorB_P9.mp","PMCL656.mp",0.205203105510007
"1804","t__SGB15254","DonorB_P9.mp","PMCL657.mp",0.203647414630546
"1805","t__SGB15254","DonorB_P9.mp","PMCL635_S292.mp",0.232787009660647
"1806","t__SGB15254","DonorB_P9.mp","PMCL805_S307.mp",0.222764600576037
"1807","t__SGB15254","DonorB_P9.mp","PMCL824.mp",0.174042036218824
"1808","t__SGB15254","DonorB_P9.mp","PMCL825.mp",0.171135575640058
"1809","t__SGB15254","DonorB_P9.mp","PMCL726.mp",0.201991460947381
"1810","t__SGB15254","DonorB_P9.mp","PMCL800.mp",0.216884917529558
"1811","t__SGB15254","DonorB_P9.mp","PMCL801.mp",0.217071849096969
"1812","t__SGB15254","DonorB_P9.mp","PMCL730_S311.mp",0.185963659736353
"1813","t__SGB15254","PMCL635_S292.mp","PMCL731_S312.mp",0.277060151576051
"1814","t__SGB15254","PMCL635_S292.mp","PMCL656.mp",0.373215741332599
"1815","t__SGB15254","PMCL635_S292.mp","PMCL657.mp",0.371660050453138
"1816","t__SGB15254","PMCL635_S292.mp","PMCL805_S307.mp",0.153477840767375
"1817","t__SGB15254","PMCL635_S292.mp","PMCL824.mp",0.257598016483898
"1818","t__SGB15254","PMCL635_S292.mp","PMCL825.mp",0.254691555905132
"1819","t__SGB15254","PMCL635_S292.mp","PMCL726.mp",0.285547441212456
"1820","t__SGB15254","PMCL635_S292.mp","PMCL800.mp",0.300440897794632
"1821","t__SGB15254","PMCL635_S292.mp","PMCL801.mp",0.300627829362043
"1822","t__SGB15254","PMCL635_S292.mp","PMCL730_S311.mp",0.269519640001428
"1823","t__SGB15254","PMCL805_S307.mp","PMCL824.mp",0.247575607399288
"1824","t__SGB15254","PMCL805_S307.mp","PMCL825.mp",0.244669146820522
"1825","t__SGB15254","PMCL824.mp","PMCL825.mp",0.0112601264047234
"1826","t__SGB15254","PMCL726.mp","PMCL731_S312.mp",0.176869466052331
"1827","t__SGB15254","PMCL726.mp","PMCL805_S307.mp",0.275525032127846
"1828","t__SGB15254","PMCL726.mp","PMCL824.mp",0.18373137430146
"1829","t__SGB15254","PMCL726.mp","PMCL825.mp",0.180824913722694
"1830","t__SGB15254","PMCL726.mp","PMCL800.mp",0.173339515691166
"1831","t__SGB15254","PMCL726.mp","PMCL801.mp",0.173526447258577
"1832","t__SGB15254","PMCL726.mp","PMCL730_S311.mp",0.169328954477708
"1833","t__SGB15254","PMCL800.mp","PMCL805_S307.mp",0.290418488710022
"1834","t__SGB15254","PMCL800.mp","PMCL824.mp",0.198624830883637
"1835","t__SGB15254","PMCL800.mp","PMCL825.mp",0.195718370304871
"1836","t__SGB15254","PMCL800.mp","PMCL801.mp",0.00031958945788636
"1837","t__SGB15254","PMCL801.mp","PMCL805_S307.mp",0.290605420277433
"1838","t__SGB15254","PMCL801.mp","PMCL824.mp",0.198811762451048
"1839","t__SGB15254","PMCL801.mp","PMCL825.mp",0.195905301872282
"1840","t__SGB15254","DonorB_D_May17.mp","PMCL731_S312.mp",0.107286560960667
"1841","t__SGB15254","DonorB_D_May17.mp","PMCL385.mp",0.107623897921671
"1842","t__SGB15254","DonorB_D_May17.mp","PMCL656.mp",0.307984057119788
"1843","t__SGB15254","DonorB_D_May17.mp","PMCL657.mp",0.306428366240327
"1844","t__SGB15254","DonorB_D_May17.mp","DonorB_P9.mp",0.167555325447835
"1845","t__SGB15254","DonorB_D_May17.mp","PMCL635_S292.mp",0.25111130571291
"1846","t__SGB15254","DonorB_D_May17.mp","PMCL805_S307.mp",0.2410888966283
"1847","t__SGB15254","DonorB_D_May17.mp","PMCL824.mp",0.149295238801914
"1848","t__SGB15254","DonorB_D_May17.mp","PMCL825.mp",0.146388778223148
"1849","t__SGB15254","DonorB_D_May17.mp","PMCL726.mp",0.15092062018919
"1850","t__SGB15254","DonorB_D_May17.mp","PMCL800.mp",0.165814076771366
"1851","t__SGB15254","DonorB_D_May17.mp","PMCL801.mp",0.166001008338777
"1852","t__SGB15254","DonorB_D_May17.mp","DonorB_D_Oct17.mp",0.028222548882686
"1853","t__SGB15254","DonorB_D_May17.mp","PMCL730_S311.mp",0.0997460493860436
"1854","t__SGB15254","DonorB_D_2016.mp","PMCL731_S312.mp",0.10929791402666
"1855","t__SGB15254","DonorB_D_2016.mp","PMCL385.mp",0.109635250987663
"1856","t__SGB15254","DonorB_D_2016.mp","PMCL656.mp",0.30999541018578
"1857","t__SGB15254","DonorB_D_2016.mp","PMCL657.mp",0.30843971930632
"1858","t__SGB15254","DonorB_D_2016.mp","DonorB_P9.mp",0.169566678513828
"1859","t__SGB15254","DonorB_D_2016.mp","PMCL635_S292.mp",0.253122658778903
"1860","t__SGB15254","DonorB_D_2016.mp","PMCL805_S307.mp",0.243100249694293
"1861","t__SGB15254","DonorB_D_2016.mp","PMCL824.mp",0.151306591867907
"1862","t__SGB15254","DonorB_D_2016.mp","PMCL825.mp",0.148400131289141
"1863","t__SGB15254","DonorB_D_2016.mp","PMCL726.mp",0.152931973255183
"1864","t__SGB15254","DonorB_D_2016.mp","PMCL800.mp",0.167825429837359
"1865","t__SGB15254","DonorB_D_2016.mp","PMCL801.mp",0.16801236140477
"1866","t__SGB15254","DonorB_D_2016.mp","DonorB_D_May17.mp",0.0315626271025938
"1867","t__SGB15254","DonorB_D_2016.mp","DonorB_D_Oct17.mp",0.021355970119902
"1868","t__SGB15254","DonorB_D_2016.mp","PMCL730_S311.mp",0.101757402452036
"1869","t__SGB15254","DonorB_D_Oct17.mp","PMCL731_S312.mp",0.105957835806752
"1870","t__SGB15254","DonorB_D_Oct17.mp","PMCL385.mp",0.106295172767756
"1871","t__SGB15254","DonorB_D_Oct17.mp","PMCL656.mp",0.306655331965873
"1872","t__SGB15254","DonorB_D_Oct17.mp","PMCL657.mp",0.305099641086412
"1873","t__SGB15254","DonorB_D_Oct17.mp","DonorB_P9.mp",0.16622660029392
"1874","t__SGB15254","DonorB_D_Oct17.mp","PMCL635_S292.mp",0.249782580558995
"1875","t__SGB15254","DonorB_D_Oct17.mp","PMCL805_S307.mp",0.239760171474385
"1876","t__SGB15254","DonorB_D_Oct17.mp","PMCL824.mp",0.147966513647999
"1877","t__SGB15254","DonorB_D_Oct17.mp","PMCL825.mp",0.145060053069233
"1878","t__SGB15254","DonorB_D_Oct17.mp","PMCL726.mp",0.149591895035275
"1879","t__SGB15254","DonorB_D_Oct17.mp","PMCL800.mp",0.164485351617451
"1880","t__SGB15254","DonorB_D_Oct17.mp","PMCL801.mp",0.164672283184862
"1881","t__SGB15254","DonorB_D_Oct17.mp","PMCL730_S311.mp",0.0984173242321285
"1882","t__SGB15254","DonorB_D_2013.mp","PMCL731_S312.mp",0.0993494530920686
"1883","t__SGB15254","DonorB_D_2013.mp","PMCL385.mp",0.0996867900530724
"1884","t__SGB15254","DonorB_D_2013.mp","PMCL656.mp",0.300046949251189
"1885","t__SGB15254","DonorB_D_2013.mp","PMCL657.mp",0.298491258371729
"1886","t__SGB15254","DonorB_D_2013.mp","DonorB_P9.mp",0.159618217579237
"1887","t__SGB15254","DonorB_D_2013.mp","PMCL635_S292.mp",0.243174197844312
"1888","t__SGB15254","DonorB_D_2013.mp","PMCL805_S307.mp",0.233151788759702
"1889","t__SGB15254","DonorB_D_2013.mp","PMCL824.mp",0.141358130933316
"1890","t__SGB15254","DonorB_D_2013.mp","PMCL825.mp",0.13845167035455
"1891","t__SGB15254","DonorB_D_2013.mp","PMCL726.mp",0.142983512320591
"1892","t__SGB15254","DonorB_D_2013.mp","PMCL800.mp",0.157876968902768
"1893","t__SGB15254","DonorB_D_2013.mp","PMCL801.mp",0.158063900470179
"1894","t__SGB15254","DonorB_D_2013.mp","DonorB_D_May17.mp",0.0315785199185154
"1895","t__SGB15254","DonorB_D_2013.mp","DonorB_D_2016.mp",0.0335898729845082
"1896","t__SGB15254","DonorB_D_2013.mp","DonorB_D_Oct17.mp",0.0302497947646004
"1897","t__SGB15254","DonorB_D_2013.mp","PMCL730_S311.mp",0.0918089415174453
"1898","t__SGB15254","PMCL730_S311.mp","PMCL731_S312.mp",0.00822441881160506
"1899","t__SGB15254","PMCL730_S311.mp","PMCL805_S307.mp",0.259497230916818
"1900","t__SGB15254","PMCL730_S311.mp","PMCL824.mp",0.167703573090432
"1901","t__SGB15254","PMCL730_S311.mp","PMCL825.mp",0.164797112511666
"1902","t__SGB15254","PMCL730_S311.mp","PMCL800.mp",0.184222411059884
"1903","t__SGB15254","PMCL730_S311.mp","PMCL801.mp",0.184409342627295
"1904","t__SGB15260","PMCL634_S291.mp","PMCL730_S311.mp",0.562785055406599
"1905","t__SGB15260","PMCL634_S291.mp","PMCL635_S292.mp",1.25690046839841e-07
"1906","t__SGB15260","DonorB_D_2016.mp","PMCL634_S291.mp",0.797666651945018
"1907","t__SGB15260","DonorB_D_2016.mp","PMCL730_S311.mp",0.639548041268289
"1908","t__SGB15260","DonorB_D_2016.mp","PMCL635_S292.mp",0.797666651945018
"1909","t__SGB15260","DonorB_D_2013.mp","PMCL634_S291.mp",0.797573463275973
"1910","t__SGB15260","DonorB_D_2013.mp","DonorB_D_2016.mp",9.33143590923465e-05
"1911","t__SGB15260","DonorB_D_2013.mp","PMCL730_S311.mp",0.639454852599244
"1912","t__SGB15260","DonorB_D_2013.mp","PMCL635_S292.mp",0.797573463275973
"1913","t__SGB15260","PMCL635_S292.mp","PMCL730_S311.mp",0.562785055406599
"1914","t__SGB15265_group","PMCL360.mp","PMCL730_S311.mp",0.366540665846209
"1915","t__SGB15265_group","PMCL360.mp","PMCL813.mp",0.38229787846784
"1916","t__SGB15265_group","PMCL360.mp","PMCL825.mp",0.443652339009151
"1917","t__SGB15265_group","PMCL360.mp","PMCL726.mp",0.378556335368135
"1918","t__SGB15265_group","PMCL360.mp","PMCL805_S307.mp",0.226467736061425
"1919","t__SGB15265_group","PMCL360.mp","PMCL380.mp",0.227241616544913
"1920","t__SGB15265_group","PMCL360.mp","PMCL656.mp",0.251212938692534
"1921","t__SGB15265_group","PMCL360.mp","PMCL657.mp",0.251224058326885
"1922","t__SGB15265_group","PMCL360.mp","PMCL806_S308.mp",0.211329670653792
"1923","t__SGB15265_group","PMCL730_S311.mp","PMCL813.mp",0.0957457194373845
"1924","t__SGB15265_group","PMCL730_S311.mp","PMCL825.mp",0.157100179978695
"1925","t__SGB15265_group","PMCL730_S311.mp","PMCL805_S307.mp",0.334088447832154
"1926","t__SGB15265_group","PMCL730_S311.mp","PMCL806_S308.mp",0.363044503443312
"1927","t__SGB15265_group","PMCL813.mp","PMCL825.mp",0.150704975702999
"1928","t__SGB15265_group","DonorB_D_May17.mp","PMCL360.mp",0.369862370725586
"1929","t__SGB15265_group","DonorB_D_May17.mp","PMCL730_S311.mp",0.22082796600585
"1930","t__SGB15265_group","DonorB_D_May17.mp","PMCL813.mp",0.236585178627482
"1931","t__SGB15265_group","DonorB_D_May17.mp","PMCL825.mp",0.297939639168792
"1932","t__SGB15265_group","DonorB_D_May17.mp","PMCL726.mp",0.0940303955743195
"1933","t__SGB15265_group","DonorB_D_May17.mp","PMCL805_S307.mp",0.337410152711531
"1934","t__SGB15265_group","DonorB_D_May17.mp","PMCL380.mp",0.338184033195018
"1935","t__SGB15265_group","DonorB_D_May17.mp","PMCL656.mp",0.406249476361431
"1936","t__SGB15265_group","DonorB_D_May17.mp","PMCL657.mp",0.406260595995782
"1937","t__SGB15265_group","DonorB_D_May17.mp","PMCL806_S308.mp",0.366366208322689
"1938","t__SGB15265_group","PMCL726.mp","PMCL730_S311.mp",0.229521930648399
"1939","t__SGB15265_group","PMCL726.mp","PMCL813.mp",0.24527914327003
"1940","t__SGB15265_group","PMCL726.mp","PMCL825.mp",0.306633603811341
"1941","t__SGB15265_group","PMCL726.mp","PMCL805_S307.mp",0.346104117354079
"1942","t__SGB15265_group","PMCL726.mp","PMCL806_S308.mp",0.375060172965238
"1943","t__SGB15265_group","PMCL805_S307.mp","PMCL813.mp",0.349845660453785
"1944","t__SGB15265_group","PMCL805_S307.mp","PMCL825.mp",0.411200120995096
"1945","t__SGB15265_group","PMCL805_S307.mp","PMCL806_S308.mp",0.222971573658528
"1946","t__SGB15265_group","PMCL380.mp","PMCL730_S311.mp",0.334862328315641
"1947","t__SGB15265_group","PMCL380.mp","PMCL813.mp",0.350619540937273
"1948","t__SGB15265_group","PMCL380.mp","PMCL825.mp",0.411974001478583
"1949","t__SGB15265_group","PMCL380.mp","PMCL726.mp",0.346877997837567
"1950","t__SGB15265_group","PMCL380.mp","PMCL805_S307.mp",0.0511427950296046
"1951","t__SGB15265_group","PMCL380.mp","PMCL656.mp",0.263628722180758
"1952","t__SGB15265_group","PMCL380.mp","PMCL657.mp",0.263639841815109
"1953","t__SGB15265_group","PMCL380.mp","PMCL806_S308.mp",0.223745454142016
"1954","t__SGB15265_group","PMCL656.mp","PMCL730_S311.mp",0.402927771482053
"1955","t__SGB15265_group","PMCL656.mp","PMCL813.mp",0.418684984103685
"1956","t__SGB15265_group","PMCL656.mp","PMCL825.mp",0.480039444644996
"1957","t__SGB15265_group","PMCL656.mp","PMCL726.mp",0.414943441003979
"1958","t__SGB15265_group","PMCL656.mp","PMCL805_S307.mp",0.26285484169727
"1959","t__SGB15265_group","PMCL656.mp","PMCL657.mp",0.00049804422138
"1960","t__SGB15265_group","PMCL656.mp","PMCL806_S308.mp",0.122324135196331
"1961","t__SGB15265_group","PMCL657.mp","PMCL730_S311.mp",0.402938891116405
"1962","t__SGB15265_group","PMCL657.mp","PMCL813.mp",0.418696103738036
"1963","t__SGB15265_group","PMCL657.mp","PMCL825.mp",0.480050564279347
"1964","t__SGB15265_group","PMCL657.mp","PMCL726.mp",0.41495456063833
"1965","t__SGB15265_group","PMCL657.mp","PMCL805_S307.mp",0.262865961331621
"1966","t__SGB15265_group","PMCL657.mp","PMCL806_S308.mp",0.122335254830682
"1967","t__SGB15265_group","PMCL806_S308.mp","PMCL813.mp",0.378801716064943
"1968","t__SGB15265_group","PMCL806_S308.mp","PMCL825.mp",0.440156176606254
"1969","t__SGB15271","PMCL731_S312.mp","PMCL823.mp",0.194152510264663
"1970","t__SGB15271","PMCL731_S312.mp","PMCL822.mp",0.195691374371276
"1971","t__SGB15271","PMCL731_S312.mp","PMCL797.mp",0.218171084585629
"1972","t__SGB15271","PMCL731_S312.mp","PMCL735_S306.mp",0.0622720003329188
"1973","t__SGB15271","PMCL731_S312.mp","PMCL734_S305.mp",0.173671188519683
"1974","t__SGB15271","PMCL731_S312.mp","PMCL805_S307.mp",0.202987765569233
"1975","t__SGB15271","PMCL822.mp","PMCL823.mp",0.00228065311012343
"1976","t__SGB15271","PMCL797.mp","PMCL823.mp",0.334073039086213
"1977","t__SGB15271","PMCL797.mp","PMCL822.mp",0.335611903192827
"1978","t__SGB15271","PMCL797.mp","PMCL805_S307.mp",0.326717141862547
"1979","t__SGB15271","PMCL656.mp","PMCL731_S312.mp",0.0829701911604637
"1980","t__SGB15271","PMCL656.mp","PMCL823.mp",0.198872145661047
"1981","t__SGB15271","PMCL656.mp","PMCL822.mp",0.200411009767661
"1982","t__SGB15271","PMCL656.mp","PMCL797.mp",0.16925776347023
"1983","t__SGB15271","PMCL656.mp","PMCL657.mp",0.0677407329164378
"1984","t__SGB15271","PMCL656.mp","PMCL735_S306.mp",0.0508004832010676
"1985","t__SGB15271","PMCL656.mp","PMCL734_S305.mp",0.162199671387832
"1986","t__SGB15271","PMCL656.mp","PMCL805_S307.mp",0.191516248437382
"1987","t__SGB15271","PMCL656.mp","PMCL730_S311.mp",0.0980509583339276
"1988","t__SGB15271","PMCL657.mp","PMCL731_S312.mp",0.123340094376627
"1989","t__SGB15271","PMCL657.mp","PMCL823.mp",0.239242048877211
"1990","t__SGB15271","PMCL657.mp","PMCL822.mp",0.240780912983825
"1991","t__SGB15271","PMCL657.mp","PMCL797.mp",0.209627666686394
"1992","t__SGB15271","PMCL657.mp","PMCL735_S306.mp",0.0911703864172312
"1993","t__SGB15271","PMCL657.mp","PMCL734_S305.mp",0.202569574603995
"1994","t__SGB15271","PMCL657.mp","PMCL805_S307.mp",0.231886151653545
"1995","t__SGB15271","PMCL657.mp","PMCL730_S311.mp",0.138420861550091
"1996","t__SGB15271","PMCL735_S306.mp","PMCL823.mp",0.178173954833502
"1997","t__SGB15271","PMCL735_S306.mp","PMCL822.mp",0.179712818940116
"1998","t__SGB15271","PMCL735_S306.mp","PMCL797.mp",0.186001376626233
"1999","t__SGB15271","PMCL735_S306.mp","PMCL805_S307.mp",0.166302988122489
"2000","t__SGB15271","PMCL734_S305.mp","PMCL823.mp",0.289573143020266
"2001","t__SGB15271","PMCL734_S305.mp","PMCL822.mp",0.29111200712688
"2002","t__SGB15271","PMCL734_S305.mp","PMCL797.mp",0.297400564812997
"2003","t__SGB15271","PMCL734_S305.mp","PMCL735_S306.mp",0.111400091984381
"2004","t__SGB15271","PMCL734_S305.mp","PMCL805_S307.mp",0.277702176309253
"2005","t__SGB15271","PMCL635_S292.mp","PMCL731_S312.mp",0.174568172713061
"2006","t__SGB15271","PMCL635_S292.mp","PMCL823.mp",0.290470127213645
"2007","t__SGB15271","PMCL635_S292.mp","PMCL822.mp",0.292008991320259
"2008","t__SGB15271","PMCL635_S292.mp","PMCL797.mp",0.298297549006376
"2009","t__SGB15271","PMCL635_S292.mp","PMCL656.mp",0.16309665558121
"2010","t__SGB15271","PMCL635_S292.mp","PMCL657.mp",0.203466558797374
"2011","t__SGB15271","PMCL635_S292.mp","PMCL735_S306.mp",0.128830041881502
"2012","t__SGB15271","PMCL635_S292.mp","PMCL734_S305.mp",0.240229230068266
"2013","t__SGB15271","PMCL635_S292.mp","PMCL805_S307.mp",0.278599160502631
"2014","t__SGB15271","PMCL635_S292.mp","PMCL730_S311.mp",0.189648939886525
"2015","t__SGB15271","PMCL380.mp","PMCL731_S312.mp",0.207530367865821
"2016","t__SGB15271","PMCL380.mp","PMCL823.mp",0.323432322366405
"2017","t__SGB15271","PMCL380.mp","PMCL822.mp",0.324971186473019
"2018","t__SGB15271","PMCL380.mp","PMCL797.mp",0.331259744159136
"2019","t__SGB15271","PMCL380.mp","PMCL656.mp",0.19605885073397
"2020","t__SGB15271","PMCL380.mp","PMCL657.mp",0.236428753950134
"2021","t__SGB15271","PMCL380.mp","PMCL735_S306.mp",0.161792237034262
"2022","t__SGB15271","PMCL380.mp","PMCL734_S305.mp",0.273191425221026
"2023","t__SGB15271","PMCL380.mp","PMCL635_S292.mp",0.243445169206672
"2024","t__SGB15271","PMCL380.mp","PMCL805_S307.mp",0.311561355655391
"2025","t__SGB15271","PMCL380.mp","PMCL730_S311.mp",0.222611135039285
"2026","t__SGB15271","PMCL805_S307.mp","PMCL823.mp",0.318889720069816
"2027","t__SGB15271","PMCL805_S307.mp","PMCL822.mp",0.32042858417643
"2028","t__SGB15271","PMCL730_S311.mp","PMCL731_S312.mp",0.0150816709710808
"2029","t__SGB15271","PMCL730_S311.mp","PMCL823.mp",0.209233277438126
"2030","t__SGB15271","PMCL730_S311.mp","PMCL822.mp",0.21077214154474
"2031","t__SGB15271","PMCL730_S311.mp","PMCL797.mp",0.233251851759093
"2032","t__SGB15271","PMCL730_S311.mp","PMCL735_S306.mp",0.0773527675063827
"2033","t__SGB15271","PMCL730_S311.mp","PMCL734_S305.mp",0.188751955693147
"2034","t__SGB15271","PMCL730_S311.mp","PMCL805_S307.mp",0.218068532742697
"2035","t__SGB15272","PMCL635_S292.mp","PMCL805_S307.mp",0.658960503562578
"2036","t__SGB15272","PMCL635_S292.mp","PMCL735_S306.mp",0.548922830822626
"2037","t__SGB15272","PMCL635_S292.mp","PMCL734_S305.mp",0.552662579870547
"2038","t__SGB15272","PMCL735_S306.mp","PMCL805_S307.mp",0.784636862902434
"2039","t__SGB15272","PMCL734_S305.mp","PMCL805_S307.mp",0.788376611950356
"2040","t__SGB15272","PMCL734_S305.mp","PMCL735_S306.mp",0.00374005366444041
"2041","t__SGB15286","DonorB_D_2013.mp","DonorB_D_2016.mp",0.0203897972556222
"2042","t__SGB15286","DonorB_D_2013.mp","PMCL730_S311.mp",0.116804998687856
"2043","t__SGB15286","DonorB_D_2013.mp","PMCL731_S312.mp",0.174069699932644
"2044","t__SGB15286","DonorB_D_2013.mp","PMCL657.mp",0.122166709834067
"2045","t__SGB15286","DonorB_D_2013.mp","PMCL656.mp",0.10955191667081
"2046","t__SGB15286","DonorB_D_2013.mp","PMCL402_S311.mp",0.223281390982486
"2047","t__SGB15286","DonorB_D_2013.mp","PMCL399_S310.mp",0.194663679862141
"2048","t__SGB15286","DonorB_D_2013.mp","PMCL635_S292.mp",0.21839474026082
"2049","t__SGB15286","DonorB_D_2013.mp","PMCL634_S291.mp",0.21839474026082
"2050","t__SGB15286","DonorB_D_2013.mp","PMCL813.mp",0.249953534030955
"2051","t__SGB15286","DonorB_D_2013.mp","PMCL356.mp",0.243123235563219
"2052","t__SGB15286","DonorB_D_2013.mp","PMCL360.mp",0.242821487750498
"2053","t__SGB15286","DonorB_D_2013.mp","DonorB_D_Oct17.mp",0.0240885458855591
"2054","t__SGB15286","DonorB_D_2013.mp","DonorB_D_May17.mp",0.0240885458855591
"2055","t__SGB15286","DonorB_D_2013.mp","PMCL385.mp",0.0199592975584007
"2056","t__SGB15286","DonorB_D_2016.mp","PMCL730_S311.mp",0.113427889179273
"2057","t__SGB15286","DonorB_D_2016.mp","PMCL731_S312.mp",0.170692590424062
"2058","t__SGB15286","DonorB_D_2016.mp","PMCL657.mp",0.118789600325484
"2059","t__SGB15286","DonorB_D_2016.mp","PMCL656.mp",0.106174807162228
"2060","t__SGB15286","DonorB_D_2016.mp","PMCL402_S311.mp",0.219904281473904
"2061","t__SGB15286","DonorB_D_2016.mp","PMCL399_S310.mp",0.191286570353559
"2062","t__SGB15286","DonorB_D_2016.mp","PMCL635_S292.mp",0.215017630752238
"2063","t__SGB15286","DonorB_D_2016.mp","PMCL634_S291.mp",0.215017630752238
