DonorB_D_2013.mp.profile_sp	DonorB_D_2016.mp.profile_sp	DonorB_D_May17.mp.profile_sp	DonorB_D_Oct17.mp.profile_sp	DonorB_P10.mp.profile_sp	DonorB_P11.mp.profile_sp	DonorB_P12.mp.profile_sp	DonorB_P13.mp.profile_sp	DonorB_P1.mp.profile_sp	DonorB_P2.mp.profile_sp	DonorB_P3.mp.profile_sp	DonorB_P4.mp.profile_sp	DonorB_P5.mp.profile_sp	DonorB_P6.mp.profile_sp	DonorB_P7.mp.profile_sp	DonorB_P8.mp.profile_sp	DonorB_P9.mp.profile_sp	PMCL293_S293.mp.profile_sp	PMCL297_S294.mp.profile_sp	PMCL356.mp.profile_sp	PMCL360.mp.profile_sp	PMCL380.mp.profile_sp	PMCL385.mp.profile_sp	PMCL399_S310.mp.profile_sp	PMCL402_S311.mp.profile_sp	PMCL634_S291.mp.profile_sp	PMCL635_S292.mp.profile_sp	PMCL636_S295.mp.profile_sp	PMCL637_S296.mp.profile_sp	PMCL656.mp.profile_sp	PMCL657.mp.profile_sp	PMCL662_S297.mp.profile_sp	PMCL663_S298.mp.profile_sp	PMCL683_S299.mp.profile_sp	PMCL684_S300.mp.profile_sp	PMCL706_S301.mp.profile_sp	PMCL708_S302.mp.profile_sp	PMCL718_S303.mp.profile_sp	PMCL719_S304.mp.profile_sp	PMCL720.mp.profile_sp	PMCL721.mp.profile_sp	PMCL726.mp.profile_sp	PMCL727.mp.profile_sp	PMCL730_S311.mp.profile_sp	PMCL731_S312.mp.profile_sp	PMCL734_S305.mp.profile_sp	PMCL735_S306.mp.profile_sp	PMCL740_S313.mp.profile_sp	PMCL741_S314.mp.profile_sp	PMCL796.mp.profile_sp	PMCL797.mp.profile_sp	PMCL800.mp.profile_sp	PMCL801.mp.profile_sp	PMCL805_S307.mp.profile_sp	PMCL806_S308.mp.profile_sp	PMCL813.mp.profile_sp	PMCL817.mp.profile_sp	PMCL818.mp.profile_sp	PMCL820_S309.mp.profile_sp	PMCL821_S310.mp.profile_sp	PMCL822.mp.profile_sp	PMCL823.mp.profile_sp	PMCL824.mp.profile_sp	PMCL825.mp.profile_sp	PMCL883.mp.profile_sp
PMCL360.mp.profile_sp	38.8744032695077	40.9100829057704	38.3957083338994	36.965815451902	30.0327720954226	31.6273948465321	30.6475577764403	30.0457387521401	36.5812875714688	33.4838445990264	34.5238585060758	35.1362829442252	30.6187497207071	36.7276936894042	37.953773092544	36.3530187191246	36.4807409183592	29.959364751465	27.9410306716692	29.0699041569741	0	30.7102093519651	32.4866005442258	29.525709978646	26.5649742082926	35.9987084595286	35.8412393107747	29.3514959651262	31.1180614486507	35.4047528082552	35.9082737554593	29.0670099993858	28.2670957089165	28.1094927622668	29.9306272187805	26.5469021553869	29.3036609203958	28.270413224949	29.0541214322777	28.0330637819763	31.9844286155007	35.4832717514606	35.2880148143653	41.0257133619834	42.9552389149269	33.6968477855661	36.0089470863911	28.946983603996	31.431845557389	30.5765686989601	32.2873668157117	31.3631439246383	30.0141645182597	35.4657473928489	31.2088552101856	32.2586634089726	26.886251829536	28.3415440277726	29.6664155751483	29.0892938668741	31.9575264525806	32.3197167805183	34.1873699012961	35.5149017612919	28.575545765529
PMCL380.mp.profile_sp	32.7626565359757	33.0077673888066	33.0578693456054	34.2164857725965	23.8063549181465	25.7025618660109	23.451045476136	23.4730900495942	30.054145583433	27.2076776837893	28.9557571221225	33.5716119076444	25.704328062914	28.7366630231288	33.9185607759287	29.5554798513904	27.8270550570592	23.3687487882569	19.6382956723593	27.5700546846847	30.7102093519651	0	33.0476755643556	25.8981930381298	21.4034321250535	32.7624713510112	30.788214970836	22.234434837902	24.9242156987155	30.739561830033	29.7063002559036	20.4212105406851	19.4469138403953	20.0776893080706	23.7959707280217	17.6802329733063	22.51536622723	20.0616186964419	21.7027512326311	21.6705388757102	23.6121692243708	29.0844986391329	27.9709203315473	35.0899315923444	39.3278743080775	22.799835550546	26.8613866688173	22.1004816792745	22.4090740521913	22.0862399405585	23.4015449228454	24.4531434724262	23.5040218385986	26.6188333721737	21.8080924267013	27.1977342687989	18.3151266583795	21.4293218098706	23.7764593737652	21.6931700193388	22.796145978585	23.4999817847765	25.4673845401595	28.6290442882848	20.3483966521499
PMCL385.mp.profile_sp	38.6225045691154	41.4131485717565	39.5904963063436	36.1750726765846	33.23304793162	31.5508087624417	31.3398290751396	30.8470496271863	35.220335572946	35.0211956735904	36.1574176290767	38.0015084017945	32.9760313474628	36.0525062972162	38.0140982398288	36.4471624668011	36.082504876693	31.7513909477256	28.2546319718081	29.8454286092705	32.4866005442258	33.0476755643556	0	32.4944581053736	29.1441260185897	35.6657936309201	35.5042309470779	31.0068041802783	32.2573053603482	35.1824777472148	35.2357103649494	30.5046799517414	29.2917138818772	28.8366535964141	30.8211243593136	27.3741727702768	31.0719452773472	29.1296409252974	29.9711243296915	29.1514252985941	32.6598175623318	36.536861129927	36.1609460579641	42.1655094088292	42.4542572260895	34.172947077151	35.5050668357391	30.788648569332	30.5157140187362	31.7355467702131	33.1843551738833	33.2377209026111	32.3227450266594	36.8625448588179	32.2385154731043	33.1112250760048	28.8614839488217	29.4147166240595	31.6083210374684	30.4123495901824	32.1504938630142	32.6175710783867	35.7497481201627	37.414453731338	30.6893648652623
PMCL399_S310.mp.profile_sp	32.2682249090286	32.4108093865065	34.4014800583883	33.1037336003234	24.0364978970575	25.9262821269714	24.1862256244592	24.8127246851637	29.5090359566843	25.5418021183198	28.734042384448	29.8325095258668	25.6648628402442	28.1399250641886	33.7001481088906	28.8994512001916	28.38835913212	24.2176559397609	21.2164547535259	27.3477746304104	29.525709978646	25.8981930381298	32.4944581053736	0	17.9185767017703	31.6543139388262	33.6130827553127	24.4438881447335	26.0443801570859	32.1506430052259	31.9196201321209	24.5411591410521	24.6830471860268	21.074474222148	24.7196388886873	19.5491044998661	24.9506737598941	21.5550350341651	24.8731573360047	22.8228324215983	27.4743119192304	28.5360526932125	28.659525123444	35.9646050391324	38.2194464490858	29.1846065201532	32.2286303744581	23.04454884865	24.8409320979143	26.1417103590847	27.7319978808585	27.5319682781987	25.3931336753771	30.981841097429	26.2696701763145	28.2175559221846	21.8669672942494	22.0987756481817	24.6442781936936	24.274324374877	26.8188068337507	27.8773668764135	26.2539216063383	29.0254894646188	23.5460496096954
PMCL402_S311.mp.profile_sp	31.3138535776772	32.0709513430678	32.104620989168	31.7013138159109	20.5108208098589	22.8884927621541	21.4342071699924	20.3918769871746	28.3192031589498	26.0577597733812	26.9686890063271	28.6863449813477	23.1415603086549	26.4795826502525	31.5788989011106	27.1356230884601	26.4217346625345	20.1047959494263	16.0573693469415	22.6303597517352	26.5649742082926	21.4034321250535	29.1441260185897	17.9185767017703	0	30.1002038239509	30.228850116643	21.4548123770634	23.1206031527008	27.9820158553321	28.968263959664	20.5133127413558	19.0786579882256	15.9050827941728	21.0163938798921	15.0114105798448	20.5070384653995	16.686399239026	20.2586295707944	17.6231714812859	23.7460134242755	27.2477483627478	26.1300585210868	34.9765724227578	37.9938872232613	24.0649686424058	27.3516148987711	18.1500786090978	20.8005074227538	21.8715822934505	23.6405719082836	23.4723252133809	22.2423629674472	27.7090962152783	21.66897144684	24.8501037376214	17.2372903029885	17.3283143337632	20.5488163381285	19.3866639462908	22.7832278037404	24.0029578315861	24.0811051563549	26.7719405419988	18.0463154098599
PMCL634_S291.mp.profile_sp	37.4759309272465	38.0455339027774	37.5371085006524	38.2255288238105	32.328473816979	33.5908941549678	30.9797391057916	31.9260806309867	37.9247433477866	34.8299708575653	36.1438245501972	37.7907776700607	33.499097528347	37.3016265153401	40.6168900077891	36.5724200735863	36.9410933150405	32.7087130969738	29.2376179915548	33.3276060746241	35.9987084595286	32.7624713510112	35.6657936309201	31.6543139388262	30.1002038239509	0	29.243709038288	31.4179991580436	32.7758845551106	35.6157668508756	35.7560572013803	31.428226522261	29.8733794707613	28.9908168289792	31.336520576049	27.740549705592	30.4987304418152	29.6795739672017	31.5249178894822	28.893975266812	30.7399520098169	33.9307359632667	34.023963937664	38.8789113266296	43.0823712887797	36.0096795850013	37.5315318147184	29.7115257340509	30.2834907451803	31.088541780666	31.4534156152909	31.3605012056895	31.3972056981887	38.6453578989664	32.4269364402016	34.3200001414676	28.0238091571196	30.0377324032655	32.1711347670714	30.3301938571599	33.5947551293912	34.1016951001648	31.3920446701697	34.2973236922568	29.1791331831359
PMCL635_S292.mp.profile_sp	38.7005314007346	37.9515963691308	37.2665218612139	38.3844392242766	31.4371239346052	32.6124995673779	31.3826463442437	31.6896458588337	37.0898468229919	34.5156353415886	34.71826298447	39.9468043882381	32.87221804746	36.4590791789745	39.7316302170454	36.9145708806928	35.8615060838936	32.1981227410164	27.263510529565	32.6160571109327	35.8412393107747	30.788214970836	35.5042309470779	33.6130827553127	30.228850116643	29.243709038288	0	30.2749589807256	29.6741333060778	33.5537090603929	33.1644555581665	30.1971712442697	28.2284833352007	30.1229022958072	30.4683618249722	27.1259445300398	30.7774467486832	29.1815381144392	29.2955981856805	29.5208177105966	31.1986157856378	35.1371071913395	33.8493864615731	38.5221872208308	43.4467416655289	34.7563618853557	36.7763460384069	28.9689902366284	29.4335026801412	30.419781366685	30.9984169774909	29.9234355353876	30.4666927650744	37.0723780115099	31.1240378279867	33.4658585828689	27.7258941387071	29.2909756120191	30.5411931856727	29.0246893296509	32.8628654348327	32.0460036702255	32.7178546379148	33.844864602339	28.4181557287628
PMCL636_S295.mp.profile_sp	32.117364238313	31.5508068451916	33.2563034933773	33.3305370443177	22.5095202193986	25.792473221684	22.9136143162093	22.1150072311474	27.6991653321746	25.7802078646753	28.0256900280933	30.5855203062265	26.2459539713284	28.3210454244822	32.230748520836	28.0384234472173	27.3664855816658	23.0871358493883	18.8000277568423	25.9777575481019	29.3514959651262	22.234434837902	31.0068041802783	24.4438881447335	21.4548123770634	31.4179991580436	30.2749589807256	0	21.1480051184198	30.5080382741018	30.0612505974205	20.9351288648667	17.989088154324	19.483975748878	22.4489534644391	16.719496881105	22.1108833082784	19.228119578674	19.369842745579	21.9426159401031	24.66938332646	27.9604207783511	27.9435703192225	34.9056313294581	37.6371969880776	25.1607855542845	29.0180929731128	20.7045830137108	22.5781167573525	22.4253570766437	24.2410257002983	23.7084735957427	22.3879538547403	26.6142980436809	22.2785262141297	26.9282164637048	18.6188520584974	19.642556077101	22.8827995687511	21.321351720052	24.0129358365561	23.894568045892	25.2337254813542	26.3724087020246	20.8482757612696
PMCL637_S296.mp.profile_sp	34.5367401995237	34.1019034289209	34.5527763507869	35.1764465633217	25.6793493705455	27.506115037992	25.5057462670907	26.1627347066293	32.2940488897549	29.0516702664963	31.3258352317674	34.662684518383	27.3587451082139	31.9373378872069	34.5618245178859	31.7858557948355	30.2531797564415	25.2874369195799	22.0846293708964	27.5149997194749	31.1180614486507	24.9242156987155	32.2573053603482	26.0443801570859	23.1206031527008	32.7758845551106	29.6741333060778	21.1480051184198	0	32.5632210623084	31.9576322930803	23.6270649598518	21.7470379683178	22.8840897629534	24.3605598324667	20.2580578875561	24.9500557760553	23.212086894745	24.1116183316523	24.4315881843192	27.023288823278	30.468766678527	29.2773114803372	36.3073765558399	39.0423585054976	28.2670419845744	31.4750340681959	22.7774114210713	24.6583585924651	24.269816029451	25.7093028738615	25.9746045418436	24.2792222997507	29.9137861920177	24.6734452149417	28.7877762011896	21.4824107026423	22.9471630026819	25.8514075489479	24.3488897376904	27.3246732317763	27.3899872972347	28.4639605877178	29.7025095810914	23.2925188621995
PMCL656.mp.profile_sp	38.9205990705305	39.0557994719648	38.7359646095552	37.6283302482567	30.024777627765	32.3408048295696	29.8205189531403	30.8600417699103	35.7545935186864	33.6093932584526	34.2564544119398	37.7121391629861	32.7654986807538	34.1724962867694	39.2026537164353	33.5719973745276	34.4103277676914	31.4828223114232	26.7904482242146	32.235240676327	35.4047528082552	30.739561830033	35.1824777472148	32.1506430052259	27.9820158553321	35.6157668508756	33.5537090603929	30.5080382741018	32.5632210623084	0	29.1742316740298	29.8456567829726	28.0804871905377	27.57996756954	30.9658703065489	26.1771181623589	29.7109170245402	27.7272361882458	28.2708976517928	29.3466096998289	31.5433578960275	35.5371115195817	35.2913005549046	40.6590367111038	42.8029881797012	33.1145854759483	36.3786303046744	28.7630417675406	30.9061550456397	30.1332735889117	32.2024204827716	30.3685796316905	30.6107154363986	34.7851572264442	29.6154634351242	32.1668505366064	27.3883127895185	28.2185061202598	29.9883621056911	29.4401638432717	31.3219208044288	32.094238513946	33.3322138533054	34.6957350736282	27.977953798952
PMCL657.mp.profile_sp	36.9761265773067	37.3118723176811	36.4109300568694	37.4778507474942	29.2201599636207	31.7432453932396	28.7794774391989	29.3768930447714	34.8517562154583	33.8247629924094	33.1747054058211	37.4181861513696	31.7377149892876	34.1827929174801	38.3038399533088	34.6363557276775	34.9216516527844	30.277836987377	25.4726265556335	31.7076778383308	35.9082737554593	29.7063002559036	35.2357103649494	31.9196201321209	28.968263959664	35.7560572013803	33.1644555581665	30.0612505974205	31.9576322930803	29.1742316740298	0	27.9872391164929	26.8772480998233	26.5339333705964	29.6401472716639	24.8328730602543	28.27944971571	26.2686899546692	27.4460783740308	28.0908306307245	29.8535523068439	35.0746905036577	33.850800726709	38.8898172520795	44.2376317329025	31.8923196264106	35.2324931548092	27.2865014707847	28.1968151666554	27.7882252024394	28.9590889802812	26.8620799410991	27.4943571894234	34.7813501080874	28.6496095063009	32.5431526412924	25.93357847997	26.721138451626	28.7104267076605	28.1773932507471	30.6601430395796	30.8617119756282	33.0770589491546	34.5792719767657	26.458096209784
PMCL662_S297.mp.profile_sp	32.4705667822076	31.3012078579123	32.6171166354422	32.1992504813503	20.9010125017341	22.9138278805637	21.0016709255851	21.7316567426263	25.1906414802122	23.6281404786216	26.8598267586177	30.3753082564291	25.3603947669772	25.4813375579116	31.5765732930526	24.8404178531583	24.0344917709229	21.5538073181369	15.7420740767633	25.2758100747269	29.0670099993858	20.4212105406851	30.5046799517414	24.5411591410521	20.5133127413558	31.428226522261	30.1971712442697	20.9351288648667	23.6270649598518	29.8456567829726	27.9872391164929	0	15.0915637867657	16.4984542138006	20.7877529564605	14.3175191601874	19.3438586124169	16.6754309900711	17.7441422136301	21.1221890642178	22.7329993054562	27.0568872494306	26.1781595985491	33.6263121104033	36.7996340500774	23.1168183420753	27.3782513216356	17.8081669036447	18.8714746060975	19.6148077644494	20.9705858977118	21.3150864260683	22.0598917732566	25.9062611728596	19.4867413329877	25.7621829430252	17.0296637738044	17.2522997728116	19.6143042854371	18.6305571528648	21.0841712578815	20.7061974235158	24.0809061486095	25.7159438505	17.650678085325
PMCL663_S298.mp.profile_sp	30.7411790216146	30.3119927182503	31.2511026532521	31.4930842620732	19.008397903792	21.341037816358	19.2206915560401	18.8633785332861	25.5128318339832	24.2675701027002	25.9843996359037	29.7686553424563	23.8741730762212	24.9951421316869	30.8958000515793	25.48150147956	24.5351173654273	19.2234697911464	13.9170222417075	23.7644656016368	28.2670957089165	19.4469138403953	29.2917138818772	24.6830471860268	19.0786579882256	29.8733794707613	28.2284833352007	17.989088154324	21.7470379683178	28.0804871905377	26.8772480998233	15.0915637867657	0	15.2846637498989	20.2764220574647	12.4168169421467	17.9532351513555	14.503903837444	15.388134068918	17.8283126151707	21.0474790199894	25.5477604507558	25.1635825004481	33.0350210311766	35.6490612585713	22.5415519268	26.4862338819499	16.4762420634517	17.8302834318834	19.3610486431548	20.9370003696784	19.9869493998726	19.3900267068323	25.4289982307687	18.9574889451475	24.6137678614271	14.3817380623888	16.0826118470558	19.4430040328666	17.385982027437	19.7956876354238	20.1068026840074	22.8711048837799	24.3872773597761	15.163432033702
PMCL683_S299.mp.profile_sp	30.5922185936526	30.1299836787724	30.8566658287787	30.4844666167972	19.1055643222566	19.9654220820118	18.4914365359953	19.2548103482879	24.3954839494033	23.1389311608891	24.9551498755241	27.3676282688572	22.0591683309369	24.1817062703641	30.34518137674	23.6021507196265	23.8292739008263	18.6064735525509	12.0908891735373	23.3723052384913	28.1094927622668	20.0776893080706	28.8366535964141	21.074474222148	15.9050827941728	28.9908168289792	30.1229022958072	19.483975748878	22.8840897629534	27.57996756954	26.5339333705964	16.4984542138006	15.2846637498989	0	17.1254748153748	11.981654727641	17.8958346607864	12.2980830722247	17.8766940178001	17.6023683118288	22.2709737827439	26.0503694386239	25.0428785372766	32.8990057890044	35.8778174230854	22.7451160751599	26.5509743068095	16.803624458916	18.5863588758204	20.2983483035774	21.8513614152445	20.5126325799329	20.1979062712666	26.1832689516818	18.7390575744283	23.6411522783566	14.7056187160217	15.4415489429463	18.968602686291	18.0397202144583	20.7302901380623	21.7069279989464	22.6520515541027	24.2866058348286	16.7127587868692
PMCL684_S300.mp.profile_sp	33.2802343311422	31.6525291201817	33.0383769756819	33.4161289094937	22.4502687599868	23.1091498368706	22.0697942798338	24.0800032610871	28.3965486915983	25.9689108399646	27.6543967837495	31.2519280938554	24.556393059297	28.3912629536681	32.1382500488052	27.9339095375834	26.8088765600882	21.3939906147084	16.3750384991537	26.4336914152857	29.9306272187805	23.7959707280217	30.8211243593136	24.7196388886873	21.0163938798921	31.336520576049	30.4683618249722	22.4489534644391	24.3605598324667	30.9658703065489	29.6401472716639	20.7877529564605	20.2764220574647	17.1254748153748	0	16.7096908647242	21.7233906535205	17.9644419587761	20.2595988535001	21.3077088926766	23.9818192109467	28.4180046834215	26.7765453295201	33.0978149369906	37.5279069196805	25.7693970196639	30.1839877691143	20.6771041084624	21.0664427149912	22.8332015940261	23.9726598986299	23.3880341773006	23.5672195439355	28.6873969873878	22.4296357313531	26.2912113157489	18.6081605625233	19.52708622562	22.4425672708329	21.7906532588544	23.5386737816893	24.2574395548701	25.5567282998561	27.2083129532027	20.3461087373733
PMCL706_S301.mp.profile_sp	28.4342939160544	28.1386403010971	28.6284525153269	29.2033018128834	16.8310125768558	18.4707313230248	16.591659720498	17.6671801282067	22.833078569299	20.5192051198719	22.9794441626161	26.7726867016844	20.6265504604351	22.2332578335293	28.8710707222969	22.3951860473173	21.8989366040415	17.3392825835405	8.8930470505932	22.0260978576066	26.5469021553869	17.6802329733063	27.3741727702768	19.5491044998661	15.0114105798448	27.740549705592	27.1259445300398	16.719496881105	20.2580578875561	26.1771181623589	24.8328730602543	14.3175191601874	12.4168169421467	11.981654727641	16.7096908647242	0	14.5643835229643	10.1334270069719	12.7959502621299	16.6145605379049	19.8736116530611	23.4884862422337	22.1154880447208	31.0052464368741	34.0870953592091	20.5414516042124	24.8156178025356	13.1408579127375	14.739535984024	15.8073077348294	17.622161866844	17.702121638828	17.609768651679	23.7188553483278	16.1039245197276	21.1906731969785	11.1818384187012	12.157297419371	16.1924501110043	15.0607623160287	18.318527358165	18.4530910887352	19.5169006549944	21.8892679301042	13.3723170780916
PMCL708_S302.mp.profile_sp	32.4059606569624	31.9602189707445	32.092147392691	33.2616489039397	20.4883460715949	22.6718822240365	21.6288144762579	21.4829112655553	26.6422164557095	24.5240539254283	26.1601486026486	29.6818189821783	24.3585104461466	27.1623468888618	31.9821474040846	26.5937256272906	26.4951484463209	21.6745956883789	16.5000904208008	25.8439107261452	29.3036609203958	22.51536622723	31.0719452773472	24.9506737598941	20.5070384653995	30.4987304418152	30.7774467486832	22.1108833082784	24.9500557760553	29.7109170245402	28.27944971571	19.3438586124169	17.9532351513555	17.8958346607864	21.7233906535205	14.5643835229643	0	17.2471742114754	19.0334521974883	21.3865581134803	22.7988917798334	26.5257191424747	25.7259066925732	33.1233219629325	35.4020696802302	24.8377604247531	28.3389641292927	18.5508398736502	20.2262729825547	20.2932607831232	21.763922618076	21.759605278487	23.1405652163386	26.528875878323	20.9250649103537	25.0500199745825	17.3680277836157	18.2382171969786	20.4351062707699	20.1983768786721	22.3776253215538	22.1884145336464	23.7746708773272	25.6030285732188	18.7786625299824
PMCL718_S303.mp.profile_sp	30.1832802566298	29.4861668954617	30.9598944867253	29.8491205175528	18.3133588309588	18.8784562489076	18.38402608523	20.1124074698799	23.0811746383556	21.6188838912529	24.1084014522162	27.2481948050718	23.0816134202059	22.8603925229826	29.6196835622344	22.7173401570819	23.1101720213302	17.1809254895871	9.04516061517923	23.8129624508241	28.270413224949	20.0616186964419	29.1296409252974	21.5550350341651	16.686399239026	29.6795739672017	29.1815381144392	19.228119578674	23.212086894745	27.7272361882458	26.2686899546692	16.6754309900711	14.503903837444	12.2980830722247	17.9644419587761	10.1334270069719	17.2471742114754	0	13.0092826945108	18.4687356246401	22.1848673190829	24.7014673940922	23.6267194945552	32.5163969022156	35.4470610951207	21.6960246812215	26.0286337445553	14.9542753531323	16.113576480207	18.6130670609111	20.0232364472941	19.5618202973441	19.5285302598662	25.5362887323599	17.8952191280229	23.3766712427164	11.6882747045697	14.4619712055638	18.6224522395694	17.6349133066932	19.9296038928091	20.9080946542017	21.3841795338129	23.250521608069	15.9194886488989
PMCL719_S304.mp.profile_sp	31.2401556416401	30.9294071712566	31.8620934812912	31.8868196055371	19.809525521188	21.4252206433857	20.0830887327309	21.0529646249629	23.9301636011154	23.2341032823555	25.3510351762577	28.5192495028937	24.4545988638649	23.8395653965613	30.4407698838808	24.3175976416249	24.8180854791668	20.0654271412681	13.1836038735515	25.0202493925009	29.0541214322777	21.7027512326311	29.9711243296915	24.8731573360047	20.2586295707944	31.5249178894822	29.2955981856805	19.369842745579	24.1116183316523	28.2708976517928	27.4460783740308	17.7441422136301	15.388134068918	17.8766940178001	20.2595988535001	12.7959502621299	19.0334521974883	13.0092826945108	0	20.7859554858727	23.0461934598133	25.6144925743312	25.0787001232944	32.8551176831357	35.7055919360907	22.9192386821383	27.3472482965544	16.3288463764271	17.691321367291	18.3618783145168	20.2695001715973	20.7140037649472	20.7718238108904	25.4691630876404	19.4119281941679	25.1595708780985	13.9571782042011	16.7163366364483	19.8602751997568	19.1105412423205	21.9094725802033	22.1639833731685	23.6953305588705	24.8741707819315	17.1509705742461
PMCL720.mp.profile_sp	31.8006849329669	32.1023001800833	32.3894095694188	32.8284147740136	21.1346577370816	22.8866614825595	21.8170038276326	20.7897960963904	28.7312895568941	28.0946993139675	28.376241760022	30.3618429524517	23.404187762374	28.3835910145353	31.8717421985226	28.8679424213904	27.5020575241678	21.9621507779145	17.7232911116593	24.0468486642599	28.0330637819763	21.6705388757102	29.1514252985941	22.8228324215983	17.6231714812859	28.893975266812	29.5208177105966	21.9426159401031	24.4315881843192	29.3466096998289	28.0908306307245	21.1221890642178	17.8283126151707	17.6023683118288	21.3077088926766	16.6145605379049	21.3865581134803	18.4687356246401	20.7859554858727	0	22.2187376970558	27.5259974033705	26.8637057323572	34.4367858365799	37.2886396289742	24.8145784824515	27.2769379645364	19.4091195402669	20.5400532419187	21.8475542803475	23.7882004896413	23.5346326184068	22.3662050241467	28.0154184447575	22.7803113189176	25.3510778241104	16.9399008562288	19.5925268566318	22.6159415331143	21.2998680035949	23.4737102778393	24.3136178088689	24.2000636861965	26.5190908100201	18.7573289839341
PMCL721.mp.profile_sp	33.5916200151818	33.2130790367834	34.3237370280277	35.8182988020705	24.206373404104	26.1472874877621	24.6331387033747	25.0239215932673	30.7432056442441	29.2112377679414	29.2910152956146	33.9104482303255	27.9223791306159	30.5924142828097	34.6118357146211	30.943164493663	30.0048076715078	25.4193128510251	21.0841770798877	28.7370176169415	31.9844286155007	23.6121692243708	32.6598175623318	27.4743119192304	23.7460134242755	30.7399520098169	31.1986157856378	24.66938332646	27.023288823278	31.5433578960275	29.8535523068439	22.7329993054562	21.0474790199894	22.2709737827439	23.9818192109467	19.8736116530611	22.7988917798334	22.1848673190829	23.0461934598133	22.2187376970558	0	30.1091115889536	28.1038937034027	35.7675189896005	40.016613139552	26.6342722502093	30.6578077949465	22.4622796318833	23.5415459186894	22.1006554276898	23.7608063713656	23.1366989096556	23.6902067316249	28.9082215411604	23.3833421350466	28.7008984403539	20.6981485930827	22.5508672319555	24.5375497031196	22.4958435748006	25.58419115561	25.3695628844159	26.4237379613316	29.2718206245059	20.8143614286438
PMCL726.mp.profile_sp	36.936368372456	34.8780564016485	36.2935937389407	38.972959543597	27.2933769541045	28.9787495812802	27.3313723186704	27.6527470820639	32.4118861851869	29.9119981557433	32.2278649350796	33.6259269082644	29.6473655822708	30.9266800455189	36.9030729421739	33.1881184681851	32.2545296193604	27.5386997405622	24.043690293135	32.0551977250401	35.4832717514606	29.0844986391329	36.536861129927	28.5360526932125	27.2477483627478	33.9307359632667	35.1371071913395	27.9604207783511	30.468766678527	35.5371115195817	35.0746905036577	27.0568872494306	25.5477604507558	26.0503694386239	28.4180046834215	23.4884862422337	26.5257191424747	24.7014673940922	25.6144925743312	27.5259974033705	30.1091115889536	0	27.4177779797751	35.0674702200966	40.1743072518937	31.1154958553758	34.0189216132342	26.2172774656092	26.8439610922592	28.0911207136357	28.5328887373082	30.0961619243015	29.2080954780789	32.7978499825751	27.9442278124498	31.166166012989	25.3957608824906	26.2981061958998	28.346858034125	27.1817444916182	28.8411554170147	29.1669707389808	25.5319892001191	26.340409127435	25.9313832522757
PMCL727.mp.profile_sp	34.9159099324942	35.4345911136107	35.6673255116795	37.7024046937359	27.2152405571957	28.3372615086523	26.1597691949819	27.8751241411789	31.4878550986389	28.2919070827065	29.9601995591592	34.1910661451241	28.5652235429252	32.3713759610057	36.1131795070008	32.2407473182503	31.1281510658166	27.2996928892811	23.0077468182041	31.3022733974681	35.2880148143653	27.9709203315473	36.1609460579641	28.659525123444	26.1300585210868	34.023963937664	33.8493864615731	27.9435703192225	29.2773114803372	35.2913005549046	33.850800726709	26.1781595985491	25.1635825004481	25.0428785372766	26.7765453295201	22.1154880447208	25.7259066925732	23.6267194945552	25.0787001232944	26.8637057323572	28.1038937034027	27.4177779797751	0	37.2507896225086	39.8355004666885	30.1980329835813	33.2404574948883	25.9423555575514	26.6618849138193	26.2127512200654	27.4694938787898	28.0088116505294	28.4301614281169	32.1713438242353	26.6331879232487	29.1127939512749	24.1261972286033	24.2395324544542	26.9635069161791	27.2828591426088	28.0004538160669	27.9875994130188	26.4486326056993	27.9540446661073	25.087551967587
PMCL730_S311.mp.profile_sp	43.0710628511523	40.1805527852414	40.87232637391	42.5162884788909	34.5156667002401	35.6021015319236	33.8605214181982	35.3511046753026	38.8492082645366	35.7704691888656	37.9681967028113	40.0457777711815	36.1520113905525	38.803013491121	42.7530066427544	39.0898324688494	38.2306568169196	35.8132887478583	31.6125407987244	38.0530915617981	41.0257133619834	35.0899315923444	42.1655094088292	35.9646050391324	34.9765724227578	38.8789113266296	38.5221872208308	34.9056313294581	36.3073765558399	40.6590367111038	38.8898172520795	33.6263121104033	33.0350210311766	32.8990057890044	33.0978149369906	31.0052464368741	33.1233219629325	32.5163969022156	32.8551176831357	34.4367858365799	35.7675189896005	35.0674702200966	37.2507896225086	0	43.6720035860298	37.1964372161176	40.0890247824592	32.3648373885991	32.6657368793189	33.9357789167133	33.9005305303692	34.4231152987919	34.7057166918268	40.175702524291	35.2073279148033	37.6963223413163	32.1977794478436	32.3165179294088	33.8331365676147	33.6795412174636	36.0697760935555	36.7174377728553	33.3040654493452	34.2781115391463	32.3837661155513
