DonorB_D_2013.mp.profile_sp	DonorB_D_2016.mp.profile_sp	DonorB_D_May17.mp.profile_sp	DonorB_D_Oct17.mp.profile_sp	DonorB_P10.mp.profile_sp	DonorB_P11.mp.profile_sp	DonorB_P12.mp.profile_sp	DonorB_P13.mp.profile_sp	DonorB_P1.mp.profile_sp	DonorB_P2.mp.profile_sp	DonorB_P3.mp.profile_sp	DonorB_P4.mp.profile_sp	DonorB_P5.mp.profile_sp	DonorB_P6.mp.profile_sp	DonorB_P7.mp.profile_sp	DonorB_P8.mp.profile_sp	DonorB_P9.mp.profile_sp	PMCL293_S293.mp.profile_sp	PMCL297_S294.mp.profile_sp	PMCL356.mp.profile_sp	PMCL360.mp.profile_sp	PMCL380.mp.profile_sp	PMCL385.mp.profile_sp	PMCL399_S310.mp.profile_sp	PMCL402_S311.mp.profile_sp	PMCL634_S291.mp.profile_sp	PMCL635_S292.mp.profile_sp	PMCL636_S295.mp.profile_sp	PMCL637_S296.mp.profile_sp	PMCL656.mp.profile_sp	PMCL657.mp.profile_sp	PMCL662_S297.mp.profile_sp	PMCL663_S298.mp.profile_sp	PMCL683_S299.mp.profile_sp	PMCL684_S300.mp.profile_sp	PMCL706_S301.mp.profile_sp	PMCL708_S302.mp.profile_sp	PMCL718_S303.mp.profile_sp	PMCL719_S304.mp.profile_sp	PMCL720.mp.profile_sp	PMCL721.mp.profile_sp	PMCL726.mp.profile_sp	PMCL727.mp.profile_sp	PMCL730_S311.mp.profile_sp	PMCL731_S312.mp.profile_sp	PMCL734_S305.mp.profile_sp	PMCL735_S306.mp.profile_sp	PMCL740_S313.mp.profile_sp	PMCL741_S314.mp.profile_sp	PMCL796.mp.profile_sp	PMCL797.mp.profile_sp	PMCL800.mp.profile_sp	PMCL801.mp.profile_sp	PMCL805_S307.mp.profile_sp	PMCL806_S308.mp.profile_sp	PMCL813.mp.profile_sp	PMCL817.mp.profile_sp	PMCL818.mp.profile_sp	PMCL820_S309.mp.profile_sp	PMCL821_S310.mp.profile_sp	PMCL822.mp.profile_sp	PMCL823.mp.profile_sp	PMCL824.mp.profile_sp	PMCL825.mp.profile_sp	PMCL883.mp.profile_sp
DonorB_P3.mp.profile_sp	0.813153709342314	0.834673649597905	0.838765732246853	0.92389509238951	0.898788720242256	0.91738559173856	0.98281550171845	0.801867519813248	0.608820682646205	0.297326005401099	0	0.830469316953068	0.977421396613209	0.633726709881986	0.841864676279701	0.6113779	0.654098634590136	0.967935098396755	0.971674301416285	0.905136257311316	0.908756213686568	0.947712510457498	0.923285973150091	0.957815108436978	0.8870313338906	0.92587671853082	0.913999808600019	0.9741879	0.9658083	0.909039981807997	0.839877635951054	0.82266640886668	0.887543105622845	0.95984460401554	0.963872992774598	0.98636840136316	0.918494016301197	0.926725703663715	0.911149013327648	0.964382405342639	0.896991525752118	0.92936619293662	0.891669921666015	0.881710353230341	0.91773132056717	0.897423725644069	0.914146574243972	0.918195512270673	0.9223539	0.853214358714257	0.836378449086465	0.879474212052579	0.896672789667279	0.869091626181675	0.857896678684502	0.88738579436929	0.96939420306058	0.892939683940953	0.842715931456814	0.876605318509203	0.853030522045422	0.856093614390638	0.899361284904193	0.901436639425345	0.90063480496826
DonorB_P4.mp.profile_sp	0.891280105435994	0.947008615897415	0.946087510782498	0.9568249956825	0.957154908569018	0.94537059453706	0.98846780115322	0.905267909473209	0.513615454084636	0.849288122606781	0.830469316953068	0	0.98433659765049	0.714935085519474	0.832191474828721	0.745837	0.847679815232018	0.97398939869947	0.995855500207225	0.939897172953728	0.95562680665598	0.980216803956639	0.944776980671943	0.975016304996739	0.927685621694313	0.974512006371998	0.97068170293183	0.976876	0.9640455	0.950762390152477	0.925480170192068	0.907801104609945	0.948039102598045	0.919922408007759	0.936035987207198	0.99992380000762	0.913713717257256	0.794337010283149	0.886881516967772	0.982336902649465	0.975967206008199	0.96425589642559	0.962319807536038	0.963794016292692	0.978544805363798	0.972933106766724	0.972026991608097	0.892619016107147	0.9553486	0.961703815318474	0.965913610225917	0.95149360485064	0.946456894645689	0.972570205485959	0.976643496496524	0.95006519750326	0.98782660121734	0.953790993068649	0.886889122622175	0.950167907474814	0.978522303221654	0.97334520266548	0.956135293420294	0.961688915324434	0.977109501144525
DonorB_P5.mp.profile_sp	0.910046882009376	0.926812703659365	0.966158098307905	0.95714248499987	0.968044898402245	0.845598045959316	0.927689289153394	0.963189994478499	0.948010471405759	0.98254149825415	0.977421396613209	0.98433659765049	0	0.945258302737085	0.958331383332553	0.953735188433797	0.922924388438658	0.930837379251214	0.912111282422256	0.929608350725845	0.93957409395741	0.968881298444065	0.922165253299152	0.970015698500785	0.96808660159567	0.6606226	0.674009351101403	0.84910516227629	0.865780166445042	0.952891378801121	0.909968041479227	0.977174895434979	0.927949785589957	0.981585897237885	0.954985579743511	0.992831898924785	0.99280519964026	0.954355790871158	0.98411069841107	0.98317089831709	0.9779362	0.970238689583541	0.954212897710645	0.956336808732638	0.983179	0.9814375	0.98373429105386	0.97520979752098	0.970958792739698	0.899619715057043	0.907024504648775	0.907624986143748	0.844709645648376	0.982180899109045	0.986612794645118	0.970687091206127	0.970952895642934	0.954099881639953	0.9680019984001	0.94055459405546	0.97954719795472	0.97505619625843	0.988206195282478	0.98218580267213	0.966760193352039
DonorB_P6.mp.profile_sp	0.816065245983688	0.785214507392746	0.810798175680729	0.851989614801039	0.867167853132859	0.861320913867909	0.958170712548786	0.88113843565847	0.397837239783724	0.555511955570816	0.633726709881986	0.714935085519474	0.945258302737085	0	0.687466415626679	0.268863746227251	0.319281904215429	0.938540709218894	0.776595555851112	0.917045179261295	0.906682332661184	0.93912702434919	0.894520984178147	0.943976422409431	0.862182368908816	0.956213619703871	0.946109616167115	0.958516808296639	0.951481009703798	0.852356699999999	0.827438065487613	0.827147143213214	0.862473334381667	0.909484127154762	0.9499074	0.859929842021048	0.892123643150543	0.729588367602908	0.738533191513383	0.965410212106426	0.885685851441367	0.933767106623289	0.905496537801385	0.893465869247185	0.910588340235247	0.878512654669306	0.93217269321727	0.827380660416768	0.673087865382427	0.714130471521717	0.705644847177576	0.840220647933806	0.849088815091118	0.869529952188019	0.824313308784334	0.900192314971152	0.960066811979956	0.84894040755298	0.766023993590403	0.842089755268586	0.870496445326244	0.831367150589855	0.899593405020329	0.892808864314682	0.909507422623144
DonorB_P7.mp.profile_sp	0.882642976528596	0.895789205210539	0.909096895454845	0.913222469627865	0.89740479487024	0.844065745423011	0.995489099323365	0.97959919693988	0.669222318072274	0.932129493212949	0.841864676279701	0.832191474828721	0.958331383332553	0.687466415626679	0	0.744554536138634	0.76450646467597	0.992261797678539	0.99198169839634	0.859671001769702	0.859081185908118	0.94097719704886	0.8334995000997	0.949206297460315	0.79693561015322	0.9531354	0.931513289726993	0.966479091619773	0.938073784518446	0.797501108875499	0.792371765041648	0.913853282770656	0.830818166163633	0.970661495599224	0.969218686148409	0.9969559995434	0.96459339822967	0.905464181092836	0.875572787557279	0.890340189034019	0.9041241	0.941822479637868	0.943833997191699	0.920149915970016	0.942745800000001	0.9249064	0.925076158791887	0.897834089783409	0.833311458327864	0.890921216361818	0.90400740479963	0.846717777007666	0.817912136269248	0.935319496765975	0.952319180927672	0.935912580773775	0.957219493582924	0.850167040066816	0.91153899557695	0.872060687206069	0.923443392344339	0.928269889240483	0.954821481928593	0.925047011242948	0.940314888062977
DonorB_P8.mp.profile_sp	0.8173319908666	0.788400542319892	0.792302020769799	0.851873970374794	0.886879811312019	0.880366776073355	0.979296	0.9260507	0.433454973381989	0.551263522436824	0.6113779	0.745837	0.953735188433797	0.268863746227251	0.744554536138634	0	0.3108584	0.956961393544209	0.804247090212354	0.928055460430503	0.914320704283965	0.94998350500165	0.906411157885021	0.94851780514822	0.863148827370234	0.946340908048864	0.940758	0.96480159648016	0.96258479625848	0.848286454485937	0.845310022655011	0.81334939066747	0.86743679337184	0.9100413	0.935229380568814	0.8599298	0.899305410069459	0.748460787423039	0.748214112589294	0.9745420012729	0.913641712953743	0.932564686512938	0.893943910605609	0.877152942996471	0.904670014299498	0.874458818831177	0.935432574173029	0.856799907160004	0.730691573069157	0.734971879508436	0.73192675361465	0.8332592	0.853750070750014	0.864837213516279	0.783876345969086	0.907942886191432	0.9578902	0.854310163577541	0.793412820658718	0.858811707059415	0.87087860645607	0.850792199999999	0.887422071855518	0.88571843428447	0.884871694243584
DonorB_P9.mp.profile_sp	0.84665380766731	0.746181276145617	0.804182339163532	0.874812687481269	0.875201524959695	0.863222386322238	0.99821610017839	0.97409750259025	0.520965956289787	0.550329567450565	0.654098634590136	0.847679815232018	0.922924388438658	0.319281904215429	0.76450646467597	0.3108584	0	0.98235499911775	0.80436020978199	0.929926368466866	0.908761813685728	0.949208310158338	0.882380458833161	0.945976010804798	0.878552136434359	0.953651411587147	0.949087205091279	0.9745845	0.9647114	0.865564873112974	0.848941139576455	0.826163508691825	0.91611560419422	0.97256420274358	0.967706593541319	0.859929814007018	0.878273724345255	0.802123109893844	0.794984830752275	0.976930103460484	0.900594824851294	0.932917693291769	0.893159621368076	0.882157853028966	0.894252426436894	0.876947830763042	0.938626081587825	0.812092128186181	0.7103707	0.679767128093149	0.675511797346461	0.846043815395619	0.866771686677169	0.856736428652714	0.799521769928265	0.908071895403595	0.98484780151522	0.861721879258282	0.76418684716263	0.872511619123257	0.875599218660117	0.860740913925909	0.893302483995373	0.900506039797584	0.920029503998525
PMCL293_S293.mp.profile_sp	0.98739249873925	0.99154540126819	0.98972180051391	0.986502796625699	0.923539903823005	0.903665875916469	0.828049191402459	0.82559999128	0.948388376774769	0.9747808	0.967935098396755	0.97398939869947	0.930837379251214	0.938540709218894	0.992261797678539	0.956961393544209	0.98235499911775	0	0.721806872180687	0.88990693394416	0.962052	0.80805360959732	0.933702266851133	0.91848140407593	0.896809015478648	0.93491560650844	0.949334097466705	0.855993878399082	0.78474726771209	0.950102582535904	0.942746568510613	0.97143049714305	0.848325584832559	0.90600519530026	0.862969652039378	0.99764679988234	0.990007300499635	0.770199677019968	0.8399645	0.8820232	0.97668260233174	0.995450898862725	0.997254300137285	0.992718902184329	0.97330130266987	0.893728010627199	0.867863340538503	0.870331	0.951203592680539	0.963449509137623	0.964447305332904	0.979181698959085	0.988801597200399	0.947517302624135	0.960301888090566	0.975795495159099	0.86212759310638	0.961620788486236	0.97580180120991	0.9706806	0.8288271	0.782235189111759	0.988778396633519	0.986491503377124	0.99274149927415
PMCL297_S294.mp.profile_sp	0.9873704	0.983733004066749	0.949930507510424	0.950636892595534	0.905980014102998	0.816783872517581	0.688573815571309	0.498763125061844	0.894993063247572	0.873057912694209	0.971674301416285	0.995855500207225	0.912111282422256	0.776595555851112	0.99198169839634	0.804247090212354	0.80436020978199	0.721806872180687	0	0.994413297206649	0.99973370002663	0.987016701947495	0.99873189949276	0.995601300659805	0.976443105889224	0.9976510004698	0.999565700021715	0.977910698895535	0.9845319992266	0.981213495303374	0.970954086929339	0.9798749	0.9517182	0.95135320243234	0.910543677635919	0.85992980700351	0.991835301224705	0.6515578	0.735181926481807	0.98795860120414	0.99521210095758	0.99358659903799	0.974792003781199	0.984792306083078	0.98745080250984	0.937501012499797	0.975545591440957	0.941084605891539	0.757383587869179	0.771791779872877	0.764554458861385	0.972280101385995	0.990576698586505	0.97401680389748	0.948239589647918	0.99219109921911	0.97272880136356	0.948870589774118	0.935055909741613	0.96699940330006	0.97702550229745	0.87207580639621	0.976967395393479	0.978154307645992	0.9932596
PMCL356.mp.profile_sp	0.835892017946008	0.861980465495116	0.822379837832943	0.837763694546402	0.967837688743191	0.905739638730765	0.99887019949159	0.978592090366441	0.906475220503938	0.980885292354117	0.905136257311316	0.939897172953728	0.929608350725845	0.917045179261295	0.859671001769702	0.928055460430503	0.929926368466866	0.88990693394416	0.994413297206649	0	0.568944927577971	0.773694320793012	0.597445637701075	0.867993953797883	0.75445283861321	0.769530230859069	0.710805669862552	0.771790974485036	0.694120331766182	0.737538903154178	0.65611767331179	0.832792516396258	0.767882883941442	0.97379868820941	0.952594764446073	0.995386797924059	0.971667490083621	0.973728386864193	0.93731237492495	0.849265539706216	0.899475469842641	0.873333717666916	0.847578746652561	0.838871183887118	0.911522873456862	0.743387123016137	0.707498251373514	0.906491662596665	0.898684044276225	0.784819967722995	0.804989551247388	0.82914002311301	0.772819152332449	0.834878342207419	0.885489219842454	0.755783453470072	0.831110923999916	0.874420412094288	0.927975974791591	0.863973445589378	0.836483834593534	0.822386120073754	0.960508972356281	0.943864091579614	0.865086932543466
